Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.020788848,0.009605541,0.004560902,-0.004631728,-0.078680687,-0.076644432,0.007589966,-0.043601269,-0.094792504,0.247431933,-0.035223201,-13.94507228,-10.05691789,-12.80362595,-6.890050433,-11.20135062,-7.539234308,-12.1407768,-10.11908009,-12.02454828,-8.006981887,-9.648691414,-9.302835148,-5.983687483,-10.75467211,-4.970344267,-18.41140108,-18.21593957,-17.58192442,-12.11521314,-13.90288581,-15.5181285,-18.31318774,-22.22472175,-21.04528711,-13.96161296,-17.07030664,-14.48843965,-18.34648913,-17.8349008,-11.94756246
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.04878892,0.320482686,0.16088672,-0.147694431,0.049274817,-0.115478702,-0.130512513,0.287313238,-0.133817904,0.091645196,0.078783736,-11.81330893,-9.627882826,-7.944939041,-5.932797291,-9.83751874,-5.366217311,-6.634057124,-8.850277215,-8.060001348,-6.84581703,-9.645197897,-10.54778885,-6.524661221,-12.03724677,-7.014153925,-18.22924716,-18.69567451,-17.92802207,-10.88771799,-12.65086733,-15.70480255,-15.02700322,-13.65051481,-13.13531082,-16.3617257,-12.61412271,-14.09034915,-11.83343448,-15.11822713,-16.04730128
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.04878892,0.320482686,0.16088672,-0.147694431,0.049274817,-0.115478702,-0.130512513,0.287313238,-0.133817904,0.091645196,0.078783736,-11.32857989,-9.627882826,-6.790579413,-5.357282587,-6.86367387,-6.240924235,-6.634057124,-8.850277215,-9.026266166,-6.84581703,-9.645197897,-9.757089373,-7.343571416,-10.37966742,-7.014153925,-17.94810283,-18.69567451,-19.31127339,-13.28075269,-13.72989967,-15.32246152,-15.02700322,-13.65051481,-16.54601863,-16.3617257,-12.61412271,-13.02412135,-11.58835246,-15.77965163,-16.04730128
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.016048714,0.019029096,0.019548759,-0.100916266,-0.056418255,-0.136840001,0.189515158,-0.078033754,-0.153156512,0.24508135,-0.204176663,-12.17219332,-9.611629424,-13.56598954,-8.727294267,-6.469812331,-6.574688493,-11.70679336,-12.32007633,-8.261245105,-8.94136446,-4.939450469,-7.248335096,-5.852832139,-6.83061413,-8.61863983,-19.9628184,-18.09702312,-23.35601275,-13.44162885,-14.96758526,-13.43649696,-17.6004614,-16.36398213,-16.26751785,-17.33882956,-15.16886615,-12.36919415,-12.67277685,-15.04781829,-9.840144608
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.009307533,0,0.053002953,0.081008315,-0.29775326,-0.303251274,-0.271122359,0.212408125,-0.035208687,-0.2828255,0.003529906,-0.202134728,-12.95395951,-11.7789036,-9.637399461,-7.105234396,-7.092214555,-9.431037204,-11.5163173,-11.71663792,-6.566904566,-9.72995403,-7.773527944,-12.30660338,-12.94290528,-3.433299603,-8.114807109,-16.9375721,-19.12342747,-15.42582269,-15.24688255,-12.82972281,-14.34751022,-16.68394173,-15.83339434,-14.46289972,-17.01120386,-20.24982241,-17.86800265,-18.33783217,-18.08531338,-18.6170104
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.042664439,0.122610331,0.232163549,-0.076983526,-0.108387917,-0.192130036,0.024947554,0.091047645,-0.174428761,0.064072967,-0.097972318,-10.52091902,-11.38858811,-11.24206204,-7.298429488,-5.740023185,-9.902673122,-9.259774805,-6.307592855,-7.935962263,-10.07204763,-8.835143019,-5.006760261,-6.007536295,-7.088568435,-10.64594929,-21.82099598,-17.68185198,-16.15788171,-11.73636384,-18.14476583,-14.3277385,-16.09652408,-15.1914163,-18.35417313,-18.32045306,-12.08948416,-15.83247923,-17.81703274,-13.51999807,-13.9160806
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.039440543,0.034702897,0.000516713,-0.123471021,-0.144863233,-0.158433348,-0.139802515,0.173828811,-0.169096365,0.147343457,0.29298085,-10.03854187,-10.01604551,-11.62255526,-8.461500375,-3.874873715,-6.789440007,-9.223453993,-6.295333571,-4.499153327,-10.72065155,-7.226715489,-6.18480264,-9.340432541,-6.47583921,-5.583870916,-24.94580418,-18.96254124,-20.28879808,-14.19319127,-14.86010075,-13.55751841,-18.58591179,-16.70300966,-15.29033351,-17.13744533,-17.33582412,-15.21430722,-15.82456463,-13.94853513,-14.02705016
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.019652217,0.011262387,0.101188659,-0.04501617,0.013005122,-0.078706764,-0.02083236,0.010807797,-0.095154964,0.189639926,-0.051589177,-13.71748168,-9.533488073,-9.306636598,-9.58553666,-7.044191591,-6.464513122,-9.147482285,-7.184855363,-6.848810003,-9.594972054,-12.47718162,-11.2112555,-8.183432454,-9.217435261,-10.0544709,-18.03629375,-19.82289315,-20.06566355,-15.06095897,-14.67393012,-15.77883898,-19.03288215,-15.74972027,-14.05408551,-14.43096983,-17.84210527,-14.22779738,-13.9283721,-16.95396877,-16.56699741
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.037190795,0.109502971,0.098297208,-0.153309345,-0.041898042,-0.191436365,-0.044921756,-0.204245694,-0.226457119,0.08203882,-0.150321886,-9.87564916,-7.987200856,-5.92452358,-4.743043096,-6.017883772,-3.53519218,-5.160264787,-6.710066473,-5.790312362,-5.701543004,-8.189448752,-6.022218865,-5.482554714,-7.37923786,-4.496910929,-17.77881111,-15.32403312,-14.44525669,-10.57697361,-10.20641886,-14.47738608,-13.99332933,-13.18752624,-10.50005722,-10.48623932,-11.44855355,-14.14431708,-12.25446726,-10.90036128,-10.79022296
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0,0.009406119,0.051953733,0.069552511,-0.098396525,-0.041693569,-0.143852838,-0.031575397,-0.159822531,-0.167188131,0.085270702,-0.032652021,-9.87564916,-7.987200856,-6.171838924,-2.903680691,-3.711282028,-6.105985671,-3.45223755,-5.96243707,-4.921853349,-5.552024214,-8.189448752,-6.022218865,-5.861852152,-5.563419476,-6.467699733,-17.77881111,-15.32403312,-16.1459175,-11.0902033,-9.752706072,-15.46978159,-11.30932148,-14.19609373,-11.59041561,-9.763852053,-11.44855355,-14.14431708,-10.87228665,-10.4184316,-10.28366753
