Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.386286139,0.407542139,0.316900462,0.487055033,0.490570545,0.150621504,0.259946197,0.39105323,0.430794686,0.074697442,0.37795341,0.410492241,-12.30708028,-6.41820097,-8.769286999,-6.65056508,-9.33508217,-7.636129584,-9.430858103,-4.582414634,-5.628520519,-9.242103883,-9.090333245,-10.55438062,-6.491389095,-7.52305387,-6.378869356,-23.02853612,-19.4890204,-14.2642269,-11.55453865,-17.6286787,-15.25245589,-13.75272649,-16.5102722,-12.81266159,-16.17002432,-19.0009346,-20.97688989,-11.30661902,-21.05975928,-12.16290575,3,False
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.187074736,0.21343936,0.164641321,0.214340702,0.24476774,0.183683813,0.227315515,0.265032619,0.313862115,0.075065769,0.229616016,0.254364073,-11.95285995,-4.90273004,-8.60886689,-3.952574255,-5.443917719,-10.29743195,-8.176202619,-9.281287395,-13.34810362,-6.602156572,-6.664358697,-7.33817396,-12.53822219,-7.357995872,-9.561427138,-19.33783807,-18.08673986,-21.73759591,-15.21857461,-18.3927034,-20.44172149,-14.32514879,-16.05012423,-16.09190574,-18.24168767,-15.75492803,-14.5638413,-13.33642691,-17.61800777,-15.71353205,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.230335653,0.239218086,0.151754528,0.250809014,0.170176908,0.126370534,0.351358503,0.151799753,0.511254251,0.174944222,0.058822926,0.443935782,-12.91339392,-13.68037707,-7.704226683,-10.86845623,-9.672956738,-9.853758945,-14.07330354,-10.62558758,-10.36466428,-11.17072586,-11.11572282,-12.36795203,-10.59995855,-11.66474517,-11.28426976,-18.19405745,-16.2906143,-18.98693382,-14.40025503,-19.64112607,-17.94056342,-21.29065341,-18.38098886,-21.17841897,-15.06561424,-17.7890351,-18.18311328,-17.36325018,-16.1630469,-22.15789971,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.26735574,0.276796579,0.052109644,0.343404114,0.340260446,0.076572947,0.199802067,0.323031187,0.241003515,0.139434591,0.35018599,0.35018599,-10.23858459,-12.66901588,-10.10321295,-8.428573167,-14.36878916,-6.934731011,-12.06112745,-12.39714503,-10.53288153,-13.30254259,-15.76094052,-11.23511256,-10.25148524,-10.5100227,-10.02019126,-22.77656567,-26.9334213,-19.99794225,-16.7509665,-20.5620607,-16.25705599,-21.93583898,-17.16098404,-15.67857408,-18.1006082,-17.39651733,-15.87445303,-16.82080585,-17.62988734,-16.17074877,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23920846,0.240698203,0.273307055,0.31009376,0.338142693,0.236076683,0.194130823,0.190634474,0.250541359,0.142387718,0.389572144,0.201906249,-7.682019622,-8.733294325,-13.16154527,-8.796649937,-10.42504602,-8.832969956,-11.20127211,-8.233390023,-10.07195222,-6.605618509,-9.130371962,-8.382166945,-13.14388265,-7.949686653,-9.03614002,-13.67879464,-21.37313525,-15.52220617,-14.84692137,-18.60349943,-19.3865802,-13.96344132,-18.02490374,-18.86931856,-16.22269927,-23.4926044,-15.25930759,-17.08003108,-17.62505014,-13.18851021,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.309561908,0.362233251,0.37811479,0.405201018,0.384707987,0.146837413,0.294491142,0.258124709,0.320971087,0.058195442,0.268583119,0.545281589,-12.93843174,-8.113697885,-9.396625946,-7.38408209,-9.278527673,-9.172711677,-12.65276997,-11.99843621,-9.977512226,-14.97896753,-8.442452621,-8.593777143,-9.90544982,-10.63951821,-6.836152656,-18.47074257,-22.41477711,-15.34619549,-14.31542285,-15.11524986,-17.72143328,-16.14066752,-19.51521463,-20.49589898,-16.82398976,-16.05072925,-14.85383105,-17.56941888,-21.77302032,-17.71131783,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3480663,0.371360898,0.503562331,0.542348087,0.480841637,0.143580884,0.29300335,0.315733254,0.368817945,0.058727965,0.302802742,0.454025328,-11.73955082,-8.878478782,-8.624521239,-4.726473128,-9.180119185,-9.812328018,-14.0445549,-14.10941277,-10.81655186,-13.53851217,-8.401780536,-11.59845081,-13.23145967,-10.63951821,-7.407963471,-14.99528876,-19.33495807,-14.23103379,-14.4262377,-14.82049448,-16.6180411,-14.65299528,-16.90587055,-19.98548617,-19.15318712,-16.85920379,-18.21983978,-16.33207897,-21.77302032,-19.29367832,3,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.215720221,0.27414149,0.292360812,0.449156165,0.260700822,0.147620678,0.217070624,0.140462592,0.247134715,0.05729562,0.247766091,0.220384315,-9.019879194,-10.81385975,-11.57454544,-7.337680332,-9.175128777,-10.55224667,-6.86600612,-10.80069149,-12.48093068,-9.664613195,-9.956977056,-6.966397929,-8.977785448,-7.467299445,-5.312890539,-17.79008293,-18.7218089,-17.46199258,-14.02546748,-16.94895083,-12.34185198,-15.69324756,-20.55010157,-19.86787245,-17.4441102,-17.17251707,-18.89661777,-18.10542488,-17.7408407,-14.91222903,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.251159459,0.397105098,0.256462485,0.427309752,0.303733647,0.150935113,0.225524679,0.190828636,0.340153456,0.057325751,0.286959546,0.217532426,-10.89730641,-10.08421152,-7.075892461,-5.944457802,-11.93132448,-9.340958794,-9.633843633,-9.205078658,-12.29995948,-9.917400401,-9.304260991,-7.243391149,-5.330394288,-11.55598016,-9.605628091,-15.18013339,-16.92515101,-12.10195498,-10.72580025,-15.99013241,-14.16733009,-17.73773464,-16.65710378,-15.65345684,-16.38109105,-20.0421224,-15.43653175,-20.2076692,-12.5891264,-15.23421162,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.323635638,0.277677774,0.357976645,0.315602124,0.361158162,0.144869745,0.259885281,0.194815382,0.584869802,0.058647472,0.271835119,0.538816988,-7.707558701,-12.88260632,-6.624491037,-6.870726959,-9.451293992,-9.214914567,-7.978863678,-11.24596555,-7.921430496,-6.657963009,-7.894481077,-9.181820469,-4.152460387,-9.221704137,-7.066564082,-20.08641827,-15.91558932,-9.58476054,-13.97694535,-17.42226397,-15.34451283,-19.62485971,-19.82255611,-15.14924853,-17.66505502,-13.14722242,-16.40482164,-14.83242255,-15.6713486,-17.96419235,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.346687257,0.327637315,0.25626865,0.168810859,0.159670085,0.244017556,0.232028902,0.173319831,0.500924706,0.056028944,0.207361311,0.206162602,-9.028058003,-13.99210571,-10.60356778,-11.12274978,-15.08141102,-14.55561896,-15.19023003,-12.7585044,-10.36220965,-9.598567576,-10.41360034,-12.51544948,-6.274602098,-8.257047335,-10.02503574,-18.15174056,-16.51185818,-14.87003195,-16.25022127,-25.70249187,-26.20861903,-19.273953,-17.92818472,-12.65634182,-16.21012679,-15.11601435,-22.2374725,-18.12252602,-18.05703106,-18.0325253,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.231070042,0.218402535,0.201991037,0.305378258,0.30316028,0.304200381,0.270424932,0.195667416,0.540280044,0.055414323,0.201072812,0.30803442,-11.85695875,-9.002680268,-6.163286643,-6.546006582,-13.58155745,-9.710065287,-8.109140294,-11.63249227,-8.337526152,-7.582087508,-8.9449764,-12.05235235,-10.71264121,-12.6337392,-8.611936084,-18.50926828,-16.33326039,-11.55289635,-14.47957212,-21.95733336,-15.94246445,-18.22527936,-15.55906099,-10.84680575,-12.32794637,-16.0847462,-13.15888049,-14.54161684,-23.17300053,-17.23792775,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.201300994,0.21660012,0.312829614,0.519947469,0.640912235,0.300323665,0.254449427,0.279168695,0.448085696,0.054336291,0.252199709,0.19908978,-10.2273779,-12.46521027,-3.505328201,-4.703344021,-10.02272081,-9.119086245,-8.592673393,-7.318304247,-10.65551428,-11.35739836,-6.819656543,-9.07750538,-9.746921557,-8.792561787,-10.27491249,-21.89266611,-16.46711637,-15.4930932,-12.06481159,-20.17616142,-13.19630284,-18.62806462,-14.63990555,-14.06481586,-18.10057242,-14.70245562,-18.12215617,-15.57867461,-19.16194965,-16.54630458,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.193825185,0.224980235,0.250799507,0.271903634,0.289211899,0.26445666,0.292429388,0.280280054,0.438606799,0.076843902,0.339113474,0.506658316,-15.33620438,-10.91383373,-10.58480031,-9.761831179,-11.73885152,-8.316148186,-10.48352984,-8.405211472,-8.424284425,-11.55163624,-9.48916869,-9.021035067,-9.936612828,-9.063283542,-9.503942809,-22.90626062,-19.2206495,-17.86274068,-16.29968966,-16.30843411,-11.35420483,-22.12055448,-16.34993709,-22.37264588,-18.14339375,-14.52589932,-13.82604081,-19.97036895,-12.74091265,-12.10178409,2,False
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.254014373,0.256464839,0.332090408,0.410283595,0.416499376,0.147202775,0.281346262,0.168195859,0.288204342,0.075983986,0.392031014,0.441707373,-8.651566441,-8.671315751,-7.967246901,-5.242925888,-10.11636983,-5.696982655,-10.16590162,-7.905678032,-13.20749557,-6.393613787,-7.557857782,-9.909019122,-8.17846884,-6.415465511,-5.515436941,-13.42400814,-17.12422315,-13.38060174,-11.50654707,-19.78982351,-13.00496484,-16.44652601,-12.7232268,-15.88892845,-12.17228963,-15.08557792,-11.91976364,-14.35855196,-14.7385878,-15.2250349,2,False
Dill,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.454545438,0.318202496,0.36272347,0.363942355,0.343709052,0.092962876,0.170362994,0.303430915,0.373694569,0.101216219,0.164954394,0.2685574,-9.077559281,-10.00619206,-9.243145662,-11.48556236,-8.585839013,-5.860702292,-6.709240402,-10.98337145,-7.150793672,-11.58037967,-8.190708477,-10.35000705,-5.953580617,-7.7598823,-7.055754696,-20.14831443,-19.09665951,-18.85550539,-16.35279514,-20.43312294,-19.48736524,-20.81638908,-21.31716974,-21.89500257,-18.64759708,-21.56941463,-15.48316418,-13.8538407,-13.92608497,-11.30151341,2,False
HariMirch,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.307876945,0.349664688,0.24984473,0.388518393,0.352237642,0.298007935,0.053062484,0.159339949,0.508089662,0.252405703,0.386167288,0.462926686,-6.426270884,-8.465996506,-6.112434419,-11.32812977,-4.043134926,-10.21818324,-7.580560935,-6.98012529,-8.390108693,-8.638202745,-11.01197121,-7.194209598,-7.689876585,-9.502129323,-8.073449125,-16.91295171,-16.82676498,-17.57996864,-15.61243477,-15.9464646,-16.06516292,-16.92124148,-14.12247488,-12.32166268,-16.3972946,-19.10609606,-17.00823232,-15.67017806,-16.03411359,-18.33207272,3,False
Makkachari,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.234058961,0.223345011,0.292853415,0.300603718,0.316649586,0.209514692,0.252521157,0.214921102,0.25980594,0.17443423,0.326194406,0.326194406,-10.0235409,-14.36186392,-14.15509693,-9.763201508,-12.79349524,-9.116408917,-6.973468782,-8.775071072,-11.65144031,-8.817173258,-11.95696184,-9.193258248,-9.080488982,-8.898349296,-11.42170311,-21.17143857,-17.64593319,-20.7191093,-16.87304875,-17.06725322,-14.61931366,-16.36910819,-16.01861323,-15.47906872,-19.37083366,-15.34037363,-16.17862137,-16.72988319,-16.91141013,-14.62428544,2,False
Makkachari,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.234058961,0.223345011,0.292853415,0.300603718,0.316649586,0.209514692,0.252521157,0.214921102,0.25980594,0.17443423,0.326194406,0.326194406,-10.0235409,-10.20113301,-14.15509693,-9.763201508,-14.09955634,-9.237744331,-9.546156574,-5.657197207,-11.65144031,-11.27415939,-11.95696184,-9.193258248,-9.080488982,-8.898349296,-10.27706097,-21.17143857,-18.91973815,-20.7191093,-16.87304875,-18.81922643,-17.74592228,-16.1176904,-16.46838282,-15.47906872,-17.54966802,-15.34037363,-16.17862137,-16.72988319,-16.91141013,-13.13494983,2,False
Methi Leaves,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.17631948,0.410039365,0.767834485,0.524282098,0.230316058,0.204638079,0.204383105,0.149797022,0.294490099,0.123851374,0.220706552,0.258105725,-8.373278002,-8.702416473,-8.168344239,-9.741512403,-14.39332307,-5.418753203,-14.33327971,-6.091450717,-11.08150129,-9.265836147,-13.44928133,-9.747535168,-6.604358119,-9.468609768,-8.900958282,-14.47960889,-17.26213049,-14.20308603,-10.88598918,-20.58248246,-14.80737926,-17.76226042,-18.42709583,-15.81371179,-15.61609668,-24.23175855,-18.49259048,-20.41368452,-20.52726203,-16.61980548,2,False
Methi Leaves,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.17631948,0.410039365,0.767834485,0.524282098,0.230316058,0.204638079,0.204383105,0.149797022,0.294490099,0.123851374,0.220706552,0.258105725,-10.71977309,-11.69637567,-8.168344239,-9.741512403,-14.39332307,-4.003421531,-13.5033184,-6.091450717,-11.49064785,-8.519229226,-10.18840484,-11.47283944,-6.604358119,-9.468609768,-8.900958282,-13.40144849,-17.1504191,-14.20308603,-10.88598918,-20.58248246,-16.74424225,-18.19359233,-18.42709583,-16.47884989,-14.16082563,-22.24886453,-19.89708507,-20.41368452,-20.52726203,-16.61980548,2,False
