Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.317303687,0.359635293,0.413649827,0.460371852,0.447990835,0.37366724,0.351586908,0.079172194,0.364269257,0.120297499,0.459174663,0.294160783,-11.62946527,-9.182902574,-11.21497818,-10.29234369,-10.05381269,-9.06463129,-10.54625548,-13.23172661,-11.53802781,-12.28814777,-8.631307731,-12.46029861,-10.90137341,-10.54579132,-8.754375592,-18.50799841,-20.99556233,-16.00798003,-18.0120083,-13.86717442,-18.47407981,-15.99924506,-20.67665696,-15.32973761,-13.72568912,-15.20451273,-18.33596646,-16.06673271,-18.35744577,-15.96593857,1,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.282253534,0.348193407,0.391590267,0.29095605,0.298511535,0.365240902,0.343591124,0.081425317,0.363916069,0.116192468,0.348612994,0.229834944,-17.06226314,-11.76787901,-12.16225756,-4.935595935,-10.61253861,-10.44871101,-12.04442331,-12.43495283,-8.690448684,-10.42340271,-10.05723362,-11.93886141,-9.608552616,-12.71357996,-10.15794763,-22.07646822,-13.5885816,-12.63022561,-16.51598342,-15.95839246,-16.98902069,-14.45440043,-22.96505651,-14.56429156,-14.85085408,-15.63695083,-14.06656935,-15.6110297,-23.73302252,-14.4088619,1,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.246847928,0.286480457,0.377469659,0.310617685,0.287083715,0.475447774,0.364805758,0.339563757,0.475809097,0.527065575,0.570070744,0.06253542,-7.952759291,-8.811193096,-14.15503629,-10.53261669,-9.787674809,-9.377593063,-11.58881801,-6.896252426,-4.938521824,-8.234539728,-7.584797506,-9.322453751,-9.473868157,-8.066136251,-8.60893125,-16.45855862,-14.98894856,-17.31802741,-15.76494555,-22.39473281,-15.61002455,-19.58173723,-13.19175595,-12.90914912,-13.10703872,-16.81947203,-20.03614412,-10.70260126,-10.65868269,-14.51363251,2,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.246847928,0.286480457,0.377469659,0.310617685,0.287083715,0.475447774,0.364805758,0.339563757,0.475809097,0.527065575,0.570070744,0.06253542,-10.35245725,-9.94419139,-14.15503629,-5.937199327,-9.699129084,-10.55345318,-11.90630431,-6.896252426,-7.541173669,-11.33622246,-6.092508314,-10.85679485,-8.476795586,-8.066136251,-8.60893125,-15.87229478,-14.70769575,-17.31802741,-12.98442032,-16.55545145,-18.30685444,-19.0272165,-13.19175595,-13.41537407,-14.24250701,-13.29828871,-15.55432281,-10.83318023,-10.65868269,-14.51363251,1,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.134549573,0.148946002,0.140659243,0.13954483,0.140248001,0.152190655,0.170880929,0.292628109,0.285687819,0.278747529,0.307342172,0.241422012,-14.24474949,-16.27758544,-16.37730057,-12.01383724,-17.98467947,-15.61795282,-14.82840076,-15.65117919,-13.08141467,-14.90958204,-15.27687469,-14.25251877,-11.80740121,-13.00480842,-13.11905773,-21.00947498,-20.49321663,-31.33224095,-21.22688301,-20.30607124,-19.42926433,-21.86716486,-23.69100005,-21.32144695,-21.31995962,-21.55338443,-23.82586902,-18.38023781,-16.79857664,-21.77484498,1,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.222525328,0.231090546,0.273050964,0.316988051,0.38382113,0.178254515,0.276611477,0.259934604,0.496566474,0.037328921,0.412241161,0.413212985,-13.89637247,-15.08280728,-12.18181442,-8.441327451,-10.21293778,-9.967447353,-11.32222176,-12.84785111,-14.2175937,-11.00700039,-13.19709896,-11.19861813,-10.4433636,-9.83132671,-8.211212275,-18.5869651,-19.39885125,-20.69484377,-22.06036687,-17.27580283,-19.35250479,-17.61314689,-16.81632991,-21.37139938,-18.94650086,-16.09222119,-20.52444935,-17.69562904,-16.48833598,-14.4430856,1,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.241459608,0.289160162,0.334102511,0.390528858,0.467941523,0.198833421,0.343490422,0.210813284,0.570915699,0.036194701,0.412523925,0.449534327,-6.696562362,-10.85068638,-12.97433731,-6.833490198,-11.81655929,-12.03460495,-9.795827405,-8.814496878,-7.528390959,-11.85957509,-9.022416528,-10.93795286,-8.23985094,-10.73469746,-9.721152906,-19.25728328,-17.38498822,-15.29733048,-15.91590455,-18.32238193,-16.92252329,-16.70164113,-19.35441225,-23.44372903,-17.07385787,-15.76867519,-16.09549882,-15.18143773,-16.91145224,-23.75589289,2,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.491684943,0.520263314,0.51079905,0.542277575,0.535332561,0.215213269,0.365246534,0.17835477,0.507492423,0.031040689,0.468036085,0.295787483,-14.07130895,-13.13324123,-12.96575833,-11.34349932,-11.72742371,-13.96786028,-9.784754973,-11.54057603,-12.25706865,-12.85045174,-13.73489991,-8.796183464,-10.55499313,-8.706927505,-12.18445183,-21.15449273,-23.4609121,-15.79523553,-16.4686325,-16.64258195,-19.66234367,-19.25778203,-20.13441005,-22.21961843,-16.44976445,-16.09360631,-20.52337698,-17.55190713,-13.57138325,-16.49695556,2,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.491684943,0.520263314,0.51079905,0.542277575,0.535332561,0.215213269,0.365246534,0.17835477,0.507492423,0.031040689,0.468036085,0.295787483,-12.37572095,-13.13324123,-12.96575833,-11.34349932,-11.72742371,-12.92894632,-9.784754973,-11.54057603,-12.25706865,-12.85045174,-13.73489991,-8.796183464,-10.55499313,-8.706927505,-12.18445183,-18.65717234,-23.4609121,-15.79523553,-16.4686325,-16.64258195,-14.74556933,-19.25778203,-20.13441005,-22.21961843,-16.44976445,-16.09360631,-20.52337698,-17.55190713,-13.57138325,-16.49695556,2,False
Coconut,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.387629986,0.384030849,0.394497007,0.496939421,0.478777438,0.217855334,0.300583601,0.186457694,0.523563504,0.030582456,0.564727962,0.316254735,-12.04011948,-7.514610816,-9.887198203,-16.33388217,-10.48432995,-7.892965762,-7.888920073,-9.703716415,-13.24330063,-12.1937288,-10.91427703,-9.847726187,-11.06730412,-9.573659781,-7.944329477,-18.62899045,-17.78119826,-14.82035604,-21.06339056,-17.4036257,-16.14422395,-21.62061746,-18.5364698,-19.69060393,-14.82225078,-18.18276857,-22.39827882,-16.14550421,-18.06824365,-15.16671594,2,False
