Latitude,Longitude,Crop_Name,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
12.862968,77.8283026,Coconut,-11.62946527,-9.182902574,-11.21497818,-10.29234369,-10.05381269,-9.06463129,-10.54625548,-13.23172661,-11.53802781,-12.28814777,-8.631307731,-12.46029861,-10.90137341,-10.54579132,-8.754375592,-18.50799841,-20.99556233,-16.00798003,-18.0120083,-13.86717442,-18.47407981,-15.99924506,-20.67665696,-15.32973761,-13.72568912,-15.20451273,-18.33596646,-16.06673271,-18.35744577,-15.96593857
12.8629907,77.8263945,Cauliflower,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-7.9958184,-6.635811693,-7.539135159,-13.04691256,-7.990203604,-10.16743922,-6.009207957,-3.900295429,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-13.97468866,-18.75327616,-15.84695199,-15.0649118,-19.06074445,-19.94933939,-17.0165694,-12.91834577,-14.90901687,-12.68803185,-13.60067114
12.8629923,77.8264046,Marigold,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-7.9958184,-6.635811693,-7.539135159,-13.04691256,-7.990203604,-10.16743922,-5.549974603,-3.900295429,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-13.97468866,-18.75327616,-15.84695199,-15.0649118,-19.06074445,-19.94933939,-17.70022064,-12.91834577,-14.90901687,-12.68803185,-13.60067114
12.8629968,77.8264038,Eucalyptus,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-7.9958184,-6.635811693,-7.539135159,-13.04691256,-7.990203604,-7.963934793,-5.549974603,-3.900295429,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-13.97468866,-18.75327616,-15.84695199,-15.0649118,-19.06074445,-21.08701203,-17.70022064,-12.91834577,-14.90901687,-12.68803185,-13.60067114
12.8629981,77.8263653,Eucalyptus,-8.002550391,-9.485272826,-7.918533816,-6.797836657,-7.301962736,-6.635811693,-7.539135159,-13.04691256,-8.231711688,-7.963934793,-5.549974603,-5.849596185,-3.511979491,-8.798546757,-7.235548815,-17.67325151,-15.51903765,-16.78278801,-9.835569541,-14.94455975,-18.75327616,-15.84695199,-15.0649118,-20.23790009,-21.08701203,-17.70022064,-15.41578317,-14.90901687,-12.68803185,-13.60067114
12.8629986,77.8263998,Cauliflower,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-7.9958184,-6.635811693,-6.471426243,-13.04691256,-7.990203604,-7.963934793,-5.549974603,-3.900295429,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-13.97468866,-18.75327616,-13.67109043,-15.0649118,-19.06074445,-21.08701203,-17.70022064,-12.91834577,-14.90901687,-12.68803185,-13.60067114
12.86299908,77.8263645,Eucalyptus,-8.002550391,-9.485272826,-7.918533816,-6.797836657,-7.301962736,-6.635811693,-6.471426243,-13.04691256,-8.231711688,-7.963934793,-5.549974603,-5.849596185,-3.511979491,-8.798546757,-7.235548815,-17.67325151,-15.51903765,-16.78278801,-9.835569541,-14.94455975,-18.75327616,-13.67109043,-15.0649118,-20.23790009,-21.08701203,-17.70022064,-15.41578317,-14.90901687,-12.68803185,-13.60067114
12.8630034,77.8263736,Eucalyptus,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-7.9958184,-6.635811693,-6.471426243,-13.04691256,-8.231711688,-7.963934793,-5.549974603,-5.849596185,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-13.97468866,-18.75327616,-13.67109043,-15.0649118,-20.23790009,-21.08701203,-17.70022064,-15.41578317,-14.90901687,-12.68803185,-13.60067114
12.8630086,77.8263693,Eucalyptus,-8.002550391,-9.485272826,-7.918533816,-6.797836657,-8.552325502,-6.635811693,-6.471426243,-10.95219042,-8.231711688,-7.963934793,-5.549974603,-5.849596185,-3.511979491,-8.798546757,-7.235548815,-17.67325151,-15.51903765,-16.78278801,-9.835569541,-13.79923951,-18.75327616,-13.67109043,-15.16969121,-20.23790009,-21.08701203,-17.70022064,-15.41578317,-14.90901687,-12.68803185,-13.60067114
12.8630128,77.8263795,Cauliflower,-8.078630025,-9.485272826,-7.918533816,-6.797836657,-8.774073503,-6.635811693,-6.471426243,-10.95219042,-7.990203604,-7.963934793,-5.549974603,-3.900295429,-3.511979491,-8.798546757,-7.235548815,-16.6890361,-15.51903765,-16.78278801,-9.835569541,-12.81701764,-18.75327616,-13.67109043,-15.16969121,-19.06074445,-21.08701203,-17.70022064,-12.91834577,-14.90901687,-12.68803185,-13.60067114
