Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
12.9330517,77.7617489,Bangalore Rural,Redgram,Medium,Medium,2,2,0.30011919,0.195848856,0.153935634,0.281293952,0.3397012,0.400151095,0.029853383,0.088724326,0.217352214,0.59023408,0.466784765,0.597106999,0.404580153,0.560428353,-0.004168439,0.220169745,0.166498146,-0.002670318,0.210313762,0.294117647,0.043280727,-0.006427041,0.006427274,0.111351018,0.103153089,0.356055995,0.146057348,0.087626129,0.048980899,0.181134377,0.075616979,0.051211149,0.229435305,0.272470778,0.186294079,0.154044118,0.019363098,-10.04620376,-12.91804768,-8.435292491,-7.573029368,-10.87357634,-11.28723296,-10.92251557,-9.058938229,-11.83555423,-8.095363836,-11.90621046,-10.10139816,-6.937322969,-10.5481295,-7.522835826,-16.27078246,-15.63229917,-15.43063902,-14.83496479,-17.06711323,-19.72655801,-17.00528676,-20.70972848,-15.95812294,-17.33603525,-19.55430651,-18.73744734,-17.60260064,-17.50185679,-15.10707615
12.9334211,77.7725058,Bangalore Rural,Ragi,Low,Short,1,1,0.244089092,0.174279602,0.131259061,0.251682953,0.246195359,0.293920054,0.269902538,0.10109386,0.222966297,0.367360069,0.314825753,0.404530081,0.253138686,0.496719236,0.006831467,0.289959262,0.258476708,-0.005631095,0.261228231,0.325304429,0.054872047,-0.014543982,0.005878237,0.128004472,0.301728395,0.331974522,0.107097141,0.098740036,0.046862406,0.334743273,0.289289289,0.141012658,0.229286773,0.556426332,0.002093764,0.018473146,0.02109643,-9.215739689,-10.37022955,-12.55303896,-10.85327933,-9.98371845,-7.095350479,-9.17311635,-7.978247302,-10.15587571,-9.935848844,-12.34255805,-12.11669714,-8.403364604,-9.953209042,-8.919651223,-23.20995683,-24.35303739,-22.90453528,-15.74979749,-16.04036274,-13.93382523,-21.35333025,-14.89520447,-16.68273936,-16.24819092,-17.10920643,-17.86666205,-16.69689568,-18.1022443,-12.85280209
12.9335512,77.7725529,Bangalore Rural,Ragi,Low,Short,1,1,0.187723355,0.175310446,0.12428884,0.264662507,0.254754441,0.354654483,0.305924801,0.07795203,0.218820015,0.442698033,0.355431755,0.491029641,0.236696921,0.54001939,0.002894201,0.325737108,0.274553356,-0.007009346,0.287553648,0.422633891,0.056644618,-0.017081431,0.009964687,0.122505543,0.377189568,0.350771129,0.106897499,0.098602434,0.056656891,0.347373293,0.207102556,0.130224182,0.235605453,0.509008117,-0.010448294,0.044944708,0.024230992,-9.61919405,-7.606119769,-6.294428056,-6.461744877,-9.569464411,-10.38153132,-9.923205566,-10.12941967,-8.140547503,-14.93636221,-10.56950886,-11.52737654,-6.061506708,-8.487757269,-9.177152845,-19.5603218,-19.50238071,-18.69566313,-19.73539629,-20.13367671,-19.07825757,-19.57321176,-16.81835286,-16.3963052,-18.98777312,-18.14152139,-15.70543324,-15.92434103,-19.72941305,-16.30462186
12.9340192,77.7673733,Bangalore Rural,Ragi,Low,Short,1,1,0.430960452,0.317541454,0.242257268,0.458204664,0.460467109,0.484545252,-0.013906359,0.236927892,0.188297663,0.52652707,0.431085044,0.493182295,0.189224278,0.571948784,-0.006428811,0.313443922,0.30208909,-0.005428434,0.407335907,0.320568928,0.07204611,-0.013727413,0.008541074,0.098059375,0.338044548,0.596392573,0.141986202,0.104149026,0.079214277,0.313531353,0.281537916,0.076116632,0.574545089,0.164756624,0.006860402,0.330449502,0.019351901,-6.803763481,-10.2216851,-4.950588276,-6.718345261,-8.285655068,-7.170915152,-7.043765326,-9.791411328,-12.12880586,-5.325964634,-9.423459818,-9.179585545,-4.817243376,-11.79587452,-5.861205817,-17.85490014,-17.32720144,-15.55367184,-13.69053123,-13.35156295,-16.29040977,-15.26518621,-14.75587337,-13.90506732,-15.39371691,-13.18361012,-19.35972989,-14.02530601,-17.68549368,-13.74408622
12.9340715,77.7671815,Bangalore Rural,Ragi,Low,Short,1,1,0.306873185,0.23658979,0.183626183,0.353450292,0.347784659,0.408237875,0.025349426,0.161994485,0.166289593,0.488980383,0.389095415,0.474248687,0.206124853,0.532200025,-0.02064643,0.304047131,0.313631634,-0.005979792,0.347766511,0.300409277,0.072699542,-0.014658839,0.003829817,0.10218698,0.30965035,0.467526377,0.145985401,0.100271003,0.090485437,0.306589621,0.279136104,0.076770351,0.581354825,0.099728771,0.0399137,0.334304974,0.022435166,-8.408614616,-9.932467374,-10.93473741,-6.525365976,-8.179438555,-1.91198395,-6.447243182,-10.57455411,-8.88042619,-8.346684879,-13.5871191,-8.46285563,-4.663542793,-10.07365141,-8.184211141,-16.18582184,-17.2287594,-14.58435906,-12.71557619,-13.61378631,-12.45852974,-16.23405053,-16.33960411,-16.40308344,-14.68313165,-16.05005061,-16.14092798,-12.81738068,-20.24396048,-12.17249
12.9343386,77.7667886,Bangalore Rural,Ragi,Low,Short,1,1,0.160125918,0.153144503,0.128867856,0.178651457,0.175157895,0.19844442,0.00624768,0.103565669,0.118152049,0.203534551,0.236134934,0.273766039,0.138513514,0.310045517,-0.006821627,0.235068629,0.211798749,-0.003665011,0.226265823,0.222970188,0.070635853,-0.010318783,0.005354287,0.10318404,0.154368493,0.1553776,0.134347897,0.084915341,0.045588512,0.184055318,0.111509639,0.084652684,0.353455974,0.055575221,0.033076797,0.32688865,0.02366051,-13.85081807,-15.16028257,-13.24842444,-12.63704837,-14.58728906,-10.01384768,-10.03495948,-11.14860473,-9.956185777,-5.407656619,-9.639816504,-10.70519405,-10.33352311,-7.771566088,-8.344177574,-26.75570925,-18.10072443,-26.00301057,-13.94157249,-16.46984161,-15.88056888,-14.83628992,-16.6368082,-19.26716154,-14.34305017,-15.14506852,-16.97747088,-18.33540319,-17.33482248,-18.79758996
12.9345095,77.7665513,Bangalore Rural,Ragi,Low,Short,1,1,0.168661589,0.151712072,0.122178698,0.190353144,0.180770067,0.198893754,0.011867698,0.113983002,0.133816511,0.175481537,0.215410574,0.272943414,0.1984689,0.246274423,0.00805976,0.21686747,0.20039604,-0.006446304,0.156575087,0.172525815,0.073533316,-0.01173726,0.009413068,0.105590062,0.126771352,0.148017382,0.130549161,0.082076195,0.081429112,0.178071066,0.108567253,0.122446542,0.325340599,0.053593834,0.027128616,0.306469501,0.022821259,-13.29332748,-11.22368657,-11.78404359,-9.271820589,-11.85700043,-10.27413488,-9.335348436,-10.53866015,-9.715656625,-6.223336549,-11.35958785,-13.00708734,-7.391593017,-11.95257536,-8.357570912,-19.09066306,-20.27328366,-19.00496781,-16.61245448,-22.52499912,-17.66695685,-19.44257341,-18.6894791,-21.74021147,-16.85575473,-24.78412648,-23.39243782,-20.65594948,-22.66149779,-16.11411132
12.9347753,77.7689831,Bangalore Rural,Ragi,Low,Short,1,1,0.263038549,0.213106426,0.143560606,0.176648518,0.227920228,0.231166151,0.029647381,0.12965616,0.195938648,0.279237506,0.279402614,0.282193043,0.120858164,0.394012619,-0.025725127,0.25650941,0.231727774,-0.004859353,0.308196721,0.241330377,0.068864469,-0.004308208,0.005011833,0.102221068,0.28831073,0.389917336,0.136202691,0.103466456,0.047317947,0.329189519,0.163239614,0.079429735,0.42065266,0.0944188,0.024535685,0.048743511,0.02327333,-6.579636649,-11.38037001,-11.02915768,-6.766726425,-4.960516687,-6.793703419,-4.625726365,-6.532852918,-4.968084265,-4.936198862,-6.764863788,-4.207306518,-4.784287928,-9.056903396,-2.932509392,-13.91136716,-17.97765315,-21.2151671,-17.58584699,-16.14481592,-14.39752465,-16.59742977,-16.28996425,-18.2724244,-14.32688926,-18.83035928,-16.03533419,-12.58112075,-16.03604821,-16.46080507
12.9348289,77.7689371,Bangalore Rural,Ragi,Low,Short,1,1,0.232060185,0.200934579,0.138543856,0.198873239,0.183625177,0.212936611,0.037203751,0.119854281,0.197213757,0.223704464,0.256056424,0.302752294,0.128452152,0.35136541,-0.004342372,0.241591784,0.236524164,-0.002599179,0.293833132,0.235299415,0.071410922,-0.005854178,0.004522368,0.104033416,0.311985019,0.472972973,0.131291028,0.105231906,0.059978425,0.331731924,0.171339564,0.07330195,0.374679213,0.081097499,0.026885246,0.047114632,0.019018868,-8.110542797,-11.13449945,-11.22969472,-7.412594472,-7.758223199,-6.83984383,-9.52460018,-8.515229347,-6.364006435,-10.23902491,-10.2830776,-9.932222391,-9.610871999,-10.36450346,-9.811009638,-14.90379047,-19.09942514,-18.85670139,-13.53496938,-15.13176011,-13.05754709,-16.13968433,-15.2820974,-20.48130479,-18.56163724,-14.76866977,-14.75550339,-13.22807798,-17.2925756,-15.95705745
12.9349076,77.7724066,Bangalore Rural,Ragi,Low,Short,1,1,0.128022611,0.136685289,0.110508999,0.174589072,0.171022844,0.194261676,0.172997991,0.169864674,0.14813937,0.204101563,0.228005284,0.216903515,0.086415931,0.304624872,0.005012985,0.192642788,0.188947421,-0.004101162,0.18982659,0.204004329,0.052567087,-0.004627249,0.007326774,0.09501895,0.245882804,0.249973305,0.133124257,0.091637586,0.04880439,0.263111503,0.274459398,0.103169592,0.198999117,0.356881214,-0.005653809,0.015825828,0.017556693,-15.27234456,-13.75128902,-18.58879658,-11.69627859,-15.53373983,-14.20778694,-11.24765577,-11.0876853,-10.43784704,-9.876102293,-10.40598531,-8.359644583,-10.17754987,-9.655823196,-10.05203053,-23.97415861,-23.35297597,-20.99197409,-14.25525773,-19.99614318,-16.30696943,-23.53554439,-21.53260053,-21.12100443,-21.74907639,-18.6207982,-18.87130085,-15.08695073,-17.18216132,-15.1888803
12.9380203,77.7710997,Bangalore Rural,Ragi,Low,Short,1,1,0.276209677,0.192519252,0.158175883,0.106480366,0.279661017,0.29175705,0.272355878,0.082534715,0.221323377,0.339393939,0.284406424,0.25,0.338205343,0.359178082,0.002195001,0.205483029,0.236686391,-0.00806725,0.294996986,0.343903274,0.055041732,-0.007543025,0.009248879,0.114682648,0.342295245,0.307653061,0.145993837,0.075794621,0.032506251,0.275631118,0.070007593,0.098528654,0.347494192,0.255584872,0.016312203,0.016284339,0.020373198,-15.0105985,-12.51117263,-13.75240057,-7.99804464,-10.43303634,-7.502036642,-11.97543837,-15.92444325,-9.927121038,-10.94314314,-8.384057009,-6.47795721,-7.406200205,-8.312154138,-7.630100134,-19.06809041,-21.57362466,-20.30888188,-13.1701476,-17.09537062,-22.53908104,-19.20202003,-15.35028866,-16.8450382,-14.79769318,-17.25069536,-16.798142,-18.27706928,-22.15946187,-18.21915931
12.9380344,77.7711273,Bangalore Rural,Ragi,Low,Short,1,1,0.202147526,0.163238044,0.136122569,0.172682083,0.23911525,0.257479156,0.267698658,0.100706714,0.209617756,0.172135706,0.227627628,0.181375203,0.244729179,0.217506952,-0.000210541,0.184722916,0.210679829,-0.006912442,0.252456121,0.288972588,0.056387169,-0.010223456,0.006877193,0.116468039,0.209214974,0.255591857,0.150846638,0.076708993,0.031070196,0.211337643,0.051013795,0.092714845,0.274606935,0.243168454,0.014770897,0.004741106,0.021470106,-15.0105985,-12.94413713,-13.75240057,-8.230405569,-9.639932953,-9.501928512,-9.719896797,-13.78170638,-9.927121038,-13.36549707,-8.665478708,-6.47795721,-6.42816012,-8.312154138,-7.630100134,-19.06809041,-21.41795999,-20.30888188,-13.91809367,-15.65379048,-20.80355541,-18.24267446,-16.12862252,-16.8450382,-14.26812511,-18.47431549,-16.798142,-17.75528984,-22.15946187,-18.21915931
12.9397272,77.773208,Bangalore Rural,Coconut,Long,Tall,3,3,0.232097511,0.207482993,0.151913876,0.075254237,0.287876923,0.29482672,0.330373002,0.017104567,0.231179487,0.332410292,0.300365271,0.21205785,0.455550216,0.468655207,0.112816178,0.246497146,0.299022131,-0.005960444,0.237754417,0.425467188,0.055136256,-0.015147406,0.011989063,0.101948827,0.410391394,0.364631412,0.128555176,0.09131021,0.042060086,0.307207319,0.445711679,0.089722878,0.479017178,0.425975635,0.012717506,0.036329841,0.021406728,-8.399747091,-7.247244844,-5.647078195,-1.603062744,-6.104767749,-6.644254504,-9.987486906,-6.685478539,-0.891886402,-5.280687327,-5.761025563,-5.722705286,0.018960405,-1.615199613,-2.259275658,-17.50212666,-15.34692692,-14.43888334,-18.48254692,-18.402657,-14.86027315,-15.69864457,-11.68126067,-17.23499173,-13.84126709,-17.78090125,-16.88436486,-15.25194025,-14.4106081,-16.62465964
12.9402872,77.767988,Bangalore Rural,Maize,Medium,Medium,2,2,0.312235235,0.259635974,0.160184829,0.083305453,0.339438339,0.40019861,0.436232832,0.04976232,0.240133915,0.49225854,0.297660819,0.461904762,0.362381254,0.487475915,0.171764706,0.210935659,0.221289584,-0.007479432,0.32367721,0.377478836,0.052088011,-0.012962825,0.001622346,0.160949868,0.558204211,0.359309494,0.265487545,0.103548345,0.064561078,0.430088933,0.057724726,0.054760387,0.311007851,0.096497804,0.067572669,0.000862193,0.022524882,-7.656136392,-10.90151398,-10.76341733,-5.776811721,-5.707558348,-8.526467437,-7.549218036,-13.44684194,-10.81635856,-7.948877874,-9.625974696,-6.672175663,-6.902046904,-7.280673719,-10.44661149,-13.47302761,-19.66598367,-14.52886082,-13.686246,-16.18231751,-14.34115903,-19.9062179,-20.1197388,-18.12018563,-17.66352007,-14.64199736,-14.54792249,-13.40855554,-13.99760132,-11.65240306
12.9402918,77.7680746,Bangalore Rural,Maize,Medium,Medium,2,2,0.291750982,0.234892275,0.154650942,0.091712707,0.305273227,0.318545903,0.35751073,0.047982357,0.22342822,0.359546582,0.25619353,0.306900624,0.300980392,0.386216525,0.13620302,0.188496915,0.19315858,-0.004576426,0.298409456,0.286441253,0.05458221,-0.013805522,0.005562205,0.16592724,0.488997312,0.299728864,0.229981378,0.104561864,0.061737007,0.381164808,0.057594966,0.061615807,0.277266754,0.089874618,0.060929128,0.003522899,0.025982778,-7.629966641,-11.13130398,-8.453019658,-8.276980436,-6.853106102,-8.884516841,-6.265144945,-13.44684194,-10.5720828,-8.757149811,-12.41405264,-6.995170215,-6.397286273,-8.193965917,-10.71646365,-16.41472153,-18.62175045,-16.78617649,-14.14670572,-15.28752127,-14.13599654,-18.85970838,-20.1197388,-16.1388879,-14.97034254,-18.10478235,-15.10550144,-13.9302649,-16.32342005,-12.97259193
12.9403644,77.7679541,Bangalore Rural,Maize,Medium,Medium,2,2,0.303946694,0.221676185,0.152601832,0.137036325,0.317429406,0.333164043,0.375814155,0.04816357,0.233448066,0.436401116,0.339606501,0.422018349,0.448787729,0.515960675,0.186533212,0.19948217,0.250341136,-0.003853695,0.344660905,0.393312802,0.055374593,-0.0142058,0.001619604,0.135514353,0.494229464,0.312467397,0.220588235,0.095642933,0.065501166,0.322816167,0.071816826,0.05699965,0.289588529,0.121664405,0.056241427,0.006071862,0.021879215,-7.458295317,-11.2860798,-9.212634749,-6.842046967,-7.884558856,-8.526467437,-7.695761613,-10.95202685,-11.75518063,-9.023489865,-11.69086501,-5.824129473,-7.419534348,-7.493776032,-9.319939993,-13.16893453,-18.46639939,-14.48714376,-13.71572733,-15.94731432,-14.34115903,-20.96099537,-15.94536539,-19.61961142,-15.88979682,-14.41334046,-15.71076408,-15.33263754,-15.25345345,-11.53945416
12.9431869,77.7630174,Bangalore Rural,Ragi,Low,Short,1,1,0.168294345,0.155487805,0.111992786,0.22483748,0.200719263,0.227878211,0.124870287,0.116426171,0.15998443,0.26122449,0.233654598,0.228374384,0.118142383,0.145861298,0.122490782,0.151503968,0.146135527,-0.00484295,0.123350545,0.184357542,0.05044377,0.007840451,0.006559504,0.114061385,0.257741348,0.240238253,0.118485429,0.065054305,0.069912193,0.222508591,0.146217511,0.049395275,0.250499667,0.126646707,0.222398729,0.040996052,0.024955018,-11.85345539,-14.65293152,-14.98591171,-6.454555916,-12.93183558,-8.353255568,-10.15111096,-10.4231334,-12.23853502,-13.68935407,-8.376264788,-9.608974284,-10.80257428,-10.66044199,-9.660314418,-28.82271576,-24.8383843,-22.0602996,-14.84781048,-18.20099345,-16.70748927,-25.59393266,-19.5716631,-27.79121652,-22.86481898,-17.03140384,-21.43280657,-21.12514061,-20.01350443,-17.96726514
12.9485391,77.7678971,Bangalore Rural,Ragi,Low,Short,1,1,0.154704944,0.132002219,0.106366153,0.162230317,0.149915923,0.145444859,0.122737219,0.06411566,0.120220588,0.088345865,0.158501441,0.164435946,0.136138614,0.148018825,0.166705526,0.136259717,0.193696389,-0.006188119,0.241067974,0.143966713,0.045176779,0.001634203,0.010232689,0.091509375,0.142381349,0.180489407,0.02298012,0.076320939,0.05849775,0.231415813,0.226864641,0.055814235,0.293743372,0.257345491,0.060508246,0.358826611,0.02140153,-9.936341465,-11.43403919,-8.132002323,-8.642409873,-9.622782991,-7.129391408,-9.80891035,-9.748096347,-11.9341522,-11.18860415,-8.00739375,-7.936341692,-9.38737923,-8.862418874,-7.82991463,-15.69010984,-18.78545071,-19.28917125,-13.48967243,-16.96474389,-17.14908461,-16.27962718,-16.38010815,-18.60055095,-19.07574567,-19.60836464,-15.4625649,-17.85067422,-19.24621272,-16.10742477
12.9487591,77.7683681,Bangalore Rural,Ragi,Low,Short,1,1,0.330054362,0.161687434,0.118942731,0.196425912,0.327874863,0.198143852,0.17689793,0.057618627,0.117693523,0.217207929,0.168906456,0.229951015,0.166009775,0.206297341,0.197847885,0.155979587,0.205876514,-0.005779161,0.252176107,0.381032413,0.052763956,0.011915844,0.007998877,0.09519715,0.295876887,0.218188165,0.0209077,0.082798085,0.05395725,0.384812724,0.17886812,0.069075852,0.157368219,0.310864109,-0.018971276,0.345083999,0.019928936,-7.428528911,-8.907014616,-8.956492846,-8.867167594,-10.02796118,-9.298010655,-12.92571244,-11.69686729,-13.67134587,-11.28888532,-13.08019752,-12.88296452,-7.706696451,-10.29583384,-7.987000963,-17.63492372,-26.72347069,-16.63144582,-15.09934911,-16.22673001,-16.59842579,-17.68108692,-15.06286201,-19.5029012,-20.46060832,-20.88184617,-16.28485264,-16.34232818,-16.25572023,-12.94985838
12.9491699,77.7649578,Bangalore Rural,Ragi,Low,Short,1,1,0.143328678,0.162238844,0.110081112,0.202670953,0.175706073,0.194958848,0.149749659,0.061282276,0.139274178,0.145090237,0.191084398,0.193090124,0.190604184,0.223174914,0.233273774,0.116097159,0.153298884,-0.005558018,0.235505387,0.210134486,0.048385294,-0.004169479,0.010966821,0.10914775,0.337928197,0.148833238,0.025365104,0.059889173,0.056045272,0.238912732,0.050652704,0.058606935,0.326055834,0.143137667,0.143714137,0.040715983,0.023981005,-12.7275971,-13.91380631,-12.28924201,-10.44878707,-14.50741433,-9.629392464,-13.12147475,-12.02073041,-9.119235239,-10.96025906,-14.7988624,-8.966324181,-8.197910382,-11.02158604,-9.447635377,-22.68692497,-21.053778,-26.89562454,-14.75129706,-24.87127774,-19.80897298,-23.33350026,-17.43018407,-21.56761884,-21.69536911,-16.61388607,-19.84479475,-19.02397792,-15.75075828,-18.3610814
12.9491882,77.7647994,Bangalore Rural,Ragi,Low,Short,1,1,0.153234358,0.152833876,0.110723289,0.171832518,0.181411975,0.182161951,0.173979174,0.10650706,0.132218845,0.158369723,0.198880977,0.233105722,0.252749969,0.298878721,0.289680895,0.123549766,0.148777455,-0.005309735,0.241611444,0.277810546,0.049629463,-0.003494837,0.006828317,0.106437826,0.420870477,0.158561191,0.027302442,0.056648393,0.055072464,0.230601622,0.029174468,0.058877318,0.215555556,0.176588009,0.158677466,0.054116866,0.018742586,-11.70196084,-12.31492623,-12.9919229,-12.29951605,-12.30106907,-10.68547357,-12.7077332,-7.08439158,-8.438918062,-10.27434271,-14.01441339,-9.930799599,-7.219233731,-7.520345919,-9.617832849,-18.08956428,-19.29887698,-20.53324864,-13.21822025,-19.38930418,-18.38067934,-19.40962911,-14.24715272,-21.14737049,-19.33563971,-16.42060214,-17.76593828,-17.98558488,-13.75322328,-16.23987037
12.9500812,77.7597917,Bangalore Rural,Redgram,Medium,Medium,2,2,0.298424242,0.203789042,0.144724198,0.270779977,0.270718232,0.23115327,0.245138055,0.168481375,0.160654518,0.186590437,0.225277631,0.249421564,0.264401773,0.301186944,0.252086078,0.107155202,0.227897839,-0.005547287,0.257560976,0.229342787,0.043167875,0.012693204,0.002996575,0.100373663,0.311159221,0.19781169,0.130188365,0.081427048,0.045682907,0.249569707,0.035844156,0.074726086,0.272586574,0.182120947,0.306197965,0.33863781,0.025071406,-10.38610844,-11.110784,-9.157263085,-8.340915956,-7.217801536,-8.453898535,-7.840533627,-9.445584936,-7.087819058,-7.622542507,-7.51794039,-9.27010174,-4.612559997,-8.590992094,-7.565877349,-18.95971974,-15.70162039,-16.59644581,-12.69144491,-17.45624606,-16.30330557,-19.34882885,-17.34636522,-17.60905219,-24.87626815,-17.74824084,-20.5973595,-13.79635001,-17.59625958,-18.95838111
12.950435,77.7682793,Bangalore Rural,Coconut,Long,Tall,3,3,0.154595954,0.127845884,0.098876404,0.171922006,0.193456925,0.206721915,0.216610102,0.039824911,0.152086137,0.213290461,0.214043584,0.297087765,0.331787032,0.325803849,0.266529313,0.124601995,0.178726543,-0.003773067,0.214330089,0.279298546,0.047904833,0.007962443,0.00984286,0.088030572,0.331267431,0.283223091,0.02065419,0.05550688,0.054115278,0.248025276,0.05816776,0.069689688,0.201998127,0.179104478,0.055018972,0.302699598,0.02626421,-13.89637247,-15.08280728,-12.18181442,-8.441327451,-10.21293778,-9.967447353,-11.322222,-12.84785111,-14.2175937,-11.00700039,-13.19709896,-11.19861813,-10.4433636,-9.83132671,-8.211212275,-18.5869651,-19.39885125,-20.69484377,-22.06036687,-17.27580283,-19.35250479,-17.61314689,-16.81632991,-21.37139938,-18.94650086,-16.09222119,-20.52444935,-17.69562904,-16.48833598,-14.4430856
12.9513533,77.7665095,Bangalore Rural,Coconut,Long,Tall,3,3,0.356235566,0.311624073,0.162884113,0.384559226,0.379755343,0.481622652,0.519383698,0.02960495,0.223951152,0.61892072,0.311944719,0.645436638,0.665220959,0.682650799,0.590611464,0.158617729,0.114372347,-0.003271984,0.342186808,0.574160207,0.048483507,0.01244884,0.011313532,0.14071957,0.573687829,0.178937907,0.030138382,0.054340155,0.084761572,0.461377871,0.283244008,0.048789532,0.412486065,0.36469199,0.239430449,0.620819595,0.024976137,-6.597679364,-8.009390223,-8.429914577,-8.212098432,-9.359459541,-7.520182852,-9.144796169,-6.096206008,-9.17805437,-4.495673184,-8.161384397,-4.486391502,-5.430378924,-7.506004116,-5.977793747,-14.86914871,-14.46691396,-19.31445065,-13.85491003,-12.9088191,-13.32794868,-20.49142811,-15.3583852,-13.55501858,-16.33037381,-15.18608651,-15.97970036,-14.73281811,-12.34034504,-14.83086584
12.9515443,77.7671465,Bangalore Rural,Ragi,Low,Short,1,1,0.273334925,0.226504227,0.144466019,0.291745093,0.284576394,0.302535777,0.334108888,0.031533164,0.197740113,0.4085419,0.254024145,0.437710829,0.391691395,0.480814898,0.45308642,0.16673614,0.163989917,-0.007010141,0.228922892,0.396513187,0.041963405,0.003515264,0.008598748,0.166965889,0.470752089,0.182061369,0.018692794,0.05331014,0.065786132,0.400176874,0.119542857,0.026473472,0.322981366,0.408778626,0.233415233,0.455874535,0.026154089,-6.900498735,-3.700290515,-5.374269179,-10.10377497,-3.849059502,-7.061551926,-3.251331221,-8.342769591,-8.438809644,-4.164079596,-2.191344596,-1.639043588,-6.114896604,-5.163191812,-8.781226018,-20.73169973,-16.33313417,-17.52734061,-18.43872946,-13.31515816,-13.90353164,-12.1238865,-15.31937179,-17.67483821,-17.63154923,-18.69595399,-12.69678507,-14.67644819,-13.89731777,-15.93515854
12.9515965,77.765811,Bangalore Rural,Coconut,Long,Tall,3,3,0.199780762,0.194193372,0.131509625,0.281520828,0.244397574,0.25096101,0.210631896,0.114029468,0.185036203,0.286499531,0.239703249,0.363636364,0.386080974,0.408939293,0.364150742,0.154274354,0.09218203,-0.004589355,0.273253411,0.421514462,0.057161774,-0.000803356,0.011464447,0.220694397,0.465609065,0.194762191,0.028586554,0.053714756,0.038626609,0.371408792,-0.013248058,0.04621456,0.31965812,0.393423776,0.228062051,0.464626192,0.02681931,-6.696562362,-10.85068638,-12.97433731,-6.833490198,-11.81655929,-12.03460495,-9.795827405,-8.814496878,-7.528390959,-11.85957509,-9.022416528,-10.93795286,-8.23985094,-10.73469746,-9.721152906,-19.25728328,-17.38498822,-15.29733048,-15.91590455,-18.32238193,-16.92252329,-16.70164113,-19.35441225,-23.44372903,-17.07385787,-15.76867519,-16.09549882,-15.18143773,-16.91145224,-23.75589289
12.952111,77.7671247,Bangalore Rural,Ragi,Low,Short,1,1,0.248325248,0.238544642,0.134674923,0.245000813,0.28111826,0.30589572,0.282369293,0.038541834,0.173270254,0.237476577,0.20941519,0.334287602,0.279505752,0.459145299,0.388626032,0.172776911,0.260098522,-0.008679013,0.278265255,0.51512823,0.045098688,0.003891731,0.005616438,0.185589892,0.330645974,0.193004597,0.027245026,0.06132879,0.072147651,0.295442243,0.178818559,0.107008467,0.24442138,0.331540848,0.197869726,0.35357591,0.024994087,-8.011564067,-9.502961516,-10.04512402,-4.58497615,-7.142043759,-5.013135261,-7.121278104,-10.24092585,-10.29771684,-5.215559009,-7.001985671,-4.96168778,-1.626443574,-6.066664621,-6.235649395,-15.78177381,-21.66842276,-17.52564765,-11.2349225,-18.1526569,-12.68811628,-13.73459139,-18.56521018,-17.48638165,-14.85991795,-14.4490523,-14.54312988,-14.56414255,-17.19574795,-16.01367925
12.9523413,77.7630294,Bangalore Rural,Coconut,Long,Tall,3,3,0.582513661,0.393076356,0.248767539,0.628444787,0.548679868,0.591250268,0.571343284,0.100417937,0.252926965,0.612128869,0.334138098,0.634090436,0.6524351,0.705172414,0.59553849,0.145423143,0.42721852,-0.002131024,0.314404145,0.609113161,0.054295067,0.004395399,0.0062954,0.164329004,0.500589391,0.2109511,0.039908305,0.098613055,0.038375678,0.294831461,0.019011846,0.107120432,0.324214987,0.290003299,0.232121454,0.410320433,0.024401991,-14.07130895,-13.13324123,-12.96575833,-11.34349932,-11.72742371,-13.96786028,-9.784754973,-11.54057603,-12.25706865,-12.85045174,-13.73489991,-8.796183464,-10.55499313,-8.706927505,-12.18445183,-21.15449273,-23.4609121,-15.79523553,-16.4686325,-16.64258195,-19.66234367,-19.25778203,-20.13441005,-22.21961843,-16.44976445,-16.09360631,-20.52337698,-17.55190713,-13.57138325,-16.49695556
