Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.280572593,0.306308508,0.34282124,0.371356636,0.292507082,0.234531686,0.177903384,0.161369294,0.503208995,0.279783309,0.375547141,0.375547141,-12.04686789,-10.97953428,-10.26586236,-9.365814106,-11.91750024,-9.717895056,-9.470648196,-14.25386369,-13.06801229,-8.076764388,-9.057163818,-8.995745464,-4.913363095,-10.06462412,-9.641604694,-15.74641573,-16.86632439,-20.14213854,-14.74821909,-20.50195781,-16.31324646,-16.16369427,-18.45140905,-17.12705139,-15.60040996,-14.4908656,-16.78333412,-14.8024795,-14.63202032,-16.7885295
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.251220316,0.277736515,0.346965373,0.364590317,0.270930767,0.217952222,0.229477808,0.164429426,0.353998274,0.196680114,0.356372952,0.356372952,-11.72431106,-13.40151966,-13.19925192,-14.10508354,-9.561481835,-11.94512248,-8.942645723,-11.02130849,-12.26404694,-9.561010646,-12.93219564,-13.24398794,-6.469632056,-10.77450005,-8.899344685,-19.41812779,-13.19666187,-14.40293808,-16.09787533,-14.18944802,-20.71128951,-15.24998859,-16.68736825,-16.14083052,-16.84278342,-19.36814117,-17.46737015,-15.02711287,-16.22790891,-15.11365459
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.188801736,0.197405413,0.229328007,0.228169635,0.175729752,0.22089389,0.343248427,0.158123836,0.506844401,0.188237548,0.320468247,0.320468247,-12.61581429,-14.14167153,-12.64307393,-9.252368949,-8.162406257,-8.386955694,-10.2800446,-6.415070331,-6.642958356,-4.854050798,-6.434180399,-12.16254158,-6.761656983,-9.236755959,-10.98941151,-25.51040497,-22.23592636,-25.28527757,-21.7653127,-16.5370053,-17.48715852,-19.85355653,-18.72977354,-19.00159085,-12.49420809,-18.74748732,-16.90537545,-12.30166795,-13.76630971,-16.33911139
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.188801736,0.197405413,0.229328007,0.228169635,0.175729752,0.22089389,0.343248427,0.158123836,0.506844401,0.188237548,0.320468247,0.320468247,-11.47380112,-14.14167153,-12.64307393,-9.252368949,-8.749771357,-8.386955694,-10.2800446,-6.415070331,-6.596041201,-4.854050798,-6.434180399,-10.75455354,-6.761656983,-9.236755959,-10.98941151,-20.56754235,-22.23592636,-25.28527757,-21.7653127,-17.61546196,-17.48715852,-19.85355653,-18.72977354,-15.80601052,-12.49420809,-18.74748732,-14.55612749,-12.30166795,-13.76630971,-16.33911139
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.310257852,0.279524922,0.290795267,0.332756788,0.323664874,0.187687814,0.065331399,0.167645633,0.547813773,0.370374829,0.338120818,0.417605549,-9.37404473,-7.897095373,-6.806467952,-7.450432574,-8.626219816,-9.299122931,-6.368915077,-5.729513966,-12.04660455,-7.425160205,-8.375167317,-9.948407849,-5.438801593,-6.572917579,-7.912774259,-19.02368911,-16.00870666,-15.2661693,-19.97854518,-15.49368614,-19.20440164,-16.57388623,-17.19995514,-21.37909541,-15.91930714,-19.86978635,-20.66619351,-14.98413435,-15.89438169,-14.27755367
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.171853289,0.192280278,0.18200855,0.259610742,0.266633868,0.230822518,0.235213146,0.157852009,0.551724374,0.300567329,0.446548402,0.446548402,-16.59382385,-16.67805178,-11.77347031,-7.099803058,-8.767020932,-9.084715441,-7.747567538,-11.44194284,-11.64942838,-8.570413562,-8.866109271,-12.93371662,-6.864503439,-9.790270703,-10.03888662,-28.1537215,-22.7043788,-20.2128298,-18.69516203,-16.72550317,-20.62962093,-18.36195535,-22.03154823,-23.19339584,-16.60012157,-18.44040767,-16.30835183,-17.88191563,-18.15606707,-15.21301957
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.171853289,0.192280278,0.18200855,0.259610742,0.266633868,0.230822518,0.235213146,0.157852009,0.551724374,0.300567329,0.446548402,0.446548402,-16.59382385,-16.67805178,-11.77347031,-9.304855942,-8.767020932,-9.084715441,-7.747567538,-11.44194284,-11.16852663,-8.570413562,-8.866109271,-12.93371662,-6.864503439,-9.790270703,-10.03888662,-28.1537215,-22.7043788,-20.2128298,-19.26885379,-16.72550317,-20.62962093,-18.36195535,-22.03154823,-19.78767219,-16.60012157,-18.44040767,-16.30835183,-17.88191563,-18.15606707,-15.21301957
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.171853289,0.192280278,0.18200855,0.259610742,0.266633868,0.230822518,0.235213146,0.157852009,0.551724374,0.300567329,0.446548402,0.446548402,-14.64407791,-12.49632787,-10.61753266,-12.7596047,-10.16619309,-10.18884145,-9.235301907,-9.711361548,-11.89078666,-8.574661766,-10.92907582,-12.81557844,-10.07989777,-10.4065005,-9.543646307,-23.39615607,-19.23938096,-21.22526897,-21.38078599,-19.9058585,-20.36210273,-22.06902911,-20.0020136,-18.64295578,-20.45480088,-17.49240569,-18.75781611,-18.73783992,-16.19345717,-15.08120329
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.171853289,0.192280278,0.18200855,0.259610742,0.266633868,0.230822518,0.235213146,0.157852009,0.551724374,0.300567329,0.446548402,0.446548402,-14.4156707,-12.49632787,-10.61753266,-12.7596047,-10.16619309,-13.28057535,-9.235301907,-9.711361548,-11.89078666,-8.574661766,-10.92907582,-13.99473351,-10.07989777,-10.4065005,-9.543646307,-21.56635921,-19.23938096,-21.22526897,-21.38078599,-19.9058585,-18.0555078,-22.06902911,-20.0020136,-18.64295578,-20.45480088,-17.49240569,-26.26438798,-18.73783992,-16.19345717,-15.08120329
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.279822648,0.286281884,0.269709587,0.357616752,0.355290473,0.225874364,0.109295614,0.157501787,0.392403454,0.255218267,0.350114584,0.350114584,-13.62743911,-9.826176737,-9.738573462,-8.338454354,-11.07227241,-8.278022463,-9.93504196,-8.978689232,-7.500512831,-7.70128677,-9.591284378,-15.1681282,-7.787481767,-7.857678108,-8.722860423,-18.88594705,-14.78433447,-17.23935537,-16.23327942,-15.85907067,-17.16087213,-17.58355786,-16.58400311,-17.64179432,-14.43008761,-20.06618344,-17.14289548,-11.98941174,-16.83556933,-16.9502685
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.284333378,0.32271418,0.269364506,0.313867152,0.314700246,0.123705536,0.44412455,0.038404293,0.628047705,0.294782877,0.232363835,0.177450836,-14.27708817,-13.40721552,-9.82455083,-12.41151084,-13.09867033,-11.6317643,-11.34486495,-12.03755454,-9.860985455,-8.685198776,-12.25926466,-13.80539924,-6.421697878,-9.120520659,-8.95144521,-20.16019193,-16.8886582,-21.77220454,-16.76850929,-15.67647333,-20.90475882,-18.29647589,-15.81641466,-19.90378147,-19.22158255,-20.04163233,-20.08582499,-17.65766307,-15.61462471,-15.40299896
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.183566555,0.190267906,0.141598374,0.13870956,0.131795496,0.116072848,0.297317982,0.035387222,0.547014892,0.289969116,0.108853795,0.098057367,-10.93321241,-8.92621733,-8.032665588,-8.623567555,-8.373672265,-7.492993708,-5.999243777,-6.099793493,-9.232755097,-4.07215312,-8.12948508,-8.465766043,-5.889092946,-11.31696263,-6.604699241,-18.38295679,-15.85190515,-22.04178385,-18.52434541,-16.52290797,-17.26085379,-20.51213854,-20.52459493,-19.21240006,-15.4425523,-19.51733499,-21.07801997,-17.40596168,-14.7558961,-18.78212281
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.232186377,0.2431591,0.132871255,0.200631469,0.187056303,0.111985072,0.229451224,0.036313508,0.388264447,0.284571111,0.111170366,0.078984655,-11.32158106,-10.77949192,-10.92539762,-8.881381965,-9.026205141,-7.940208695,-7.335832179,-7.778565092,-8.260075303,-1.127903855,-10.91132132,-9.374529964,-5.361494764,-14.28368144,-8.201588531,-18.80145486,-18.29057044,-18.95178854,-19.27615903,-20.43799718,-18.35321438,-17.85476686,-23.40279984,-19.2591862,-16.19873297,-21.11331014,-15.4726819,-14.36491893,-20.71467788,-18.68604248
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.234240144,0.243390009,0.171239376,0.198999271,0.168269962,0.112589307,0.231104165,0.09765248,0.261383176,0.224796191,0.13205497,0.081221528,-16.19688694,-15.53664179,-7.003740874,-5.577868665,-5.481243108,-8.430887089,-6.800984169,-8.312697787,-8.343885864,-7.995608729,-11.86895941,-10.73372535,-10.72170977,-9.219667313,-11.55620703,-22.82903673,-20.23234138,-19.60340609,-14.80897996,-21.36124247,-16.87397179,-16.27435482,-19.12550509,-21.00898206,-14.99497804,-17.87190437,-21.58972493,-15.29898673,-16.14250876,-15.04686453
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.230103403,0.241460472,0.217824146,0.080593832,0.146399379,0.115537882,0.251403809,0.03449519,0.303314,0.307791442,0.394038528,0.094271198,-13.11689108,-10.47016275,-8.763705346,-5.317815906,-8.427378596,-11.92494112,-7.784592602,-11.61338306,-8.806460414,-9.151149034,-10.1100612,-12.38830182,-8.261901251,-10.27328986,-7.298493066,-22.33876489,-26.52793762,-21.89044561,-14.65039447,-20.75932019,-16.58574855,-23.27183006,-18.85923216,-22.96392948,-19.91784862,-21.58839036,-18.87474184,-16.60751097,-14.09510483,-14.44749239
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.179699689,0.195333526,0.212151468,0.169769973,0.379517317,0.331156224,0.504718959,0.112443581,0.419255346,0.35363245,0.405892193,0.1591454,-16.29292537,-15.12571769,-11.84072665,-11.59419454,-12.43048579,-14.10249299,-10.9877043,-11.44206732,-11.6064447,-11.43153875,-12.52627092,-12.06904201,-8.633909443,-10.28906696,-10.53040201,-19.41135698,-26.672345,-16.88330264,-19.96553094,-23.20854597,-18.906655,-19.17311749,-17.29711038,-14.50910695,-14.36392849,-17.48441674,-15.05736277,-18.46708506,-15.98620517,-18.53440078
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.240585327,0.293448955,0.235066801,0.129588947,0.21269837,0.170885623,0.266340226,0.156973809,0.284258276,0.204831034,0.324695706,0.087955847,-9.903063265,-13.8567062,-11.89532189,-10.21021689,-10.01179502,-8.631783744,-7.462233476,-9.371694691,-11.42098314,-10.43513574,-9.1382886,-8.96119837,-3.342031417,-7.241878953,-9.830998044,-25.60013335,-18.59409842,-17.81099399,-19.80666901,-16.37946319,-17.54419362,-20.10629683,-14.32746109,-18.92310001,-16.08585729,-17.61473747,-18.25276116,-14.01598797,-16.61986528,-15.92311009
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.227169514,0.249823049,0.259387046,0.121837474,0.208657444,0.215070486,0.254157066,0.14336887,0.320988476,0.236115605,0.322076946,0.093969733,-14.52261027,-15.59981402,-11.83084962,-9.449477269,-9.027952976,-11.75047701,-8.61647453,-7.782546124,-14.9886832,-9.58098603,-8.484332194,-9.112944681,-5.331582477,-7.332070659,-11.94454118,-17.88175123,-18.34100666,-16.9897596,-16.2020694,-16.65400316,-18.82539599,-21.51094238,-17.33331278,-21.38211275,-19.40512959,-17.78747224,-13.34515659,-16.68505997,-19.13727512,-14.98556342
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.360789716,0.349114865,0.362010688,0.159009919,0.270480126,0.225871474,0.192939088,0.12899451,0.408870757,0.189650297,0.337670535,0.200495303,-11.75512828,-13.1195906,-8.268732272,-11.11227901,-10.6091062,-10.75600629,-11.70191392,-10.92864463,-8.787991323,-8.033287268,-10.02765343,-10.4195794,-10.31140188,-10.30120854,-10.97811628,-17.05066852,-14.68119774,-16.00377812,-17.99594598,-15.28449397,-15.86906568,-20.17690239,-15.07998733,-21.31983246,-15.53963027,-17.95787181,-21.89082973,-17.04698579,-14.72879998,-14.38408047
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.341243058,0.357707798,0.297468156,0.213294119,0.384761453,0.192306787,0.256071419,0.137191191,0.365834922,0.326640725,0.353855133,0.175939187,-12.21940907,-11.66235413,-15.35186232,-8.340861189,-11.27238554,-13.86326385,-11.7077982,-12.64309504,-13.2523745,-6.982204051,-8.95160788,-13.22601813,-9.038463343,-10.59833015,-6.542763181,-15.29622638,-15.63242108,-18.76224584,-24.01340791,-19.09675839,-23.61603077,-20.3170445,-18.28963654,-24.84705429,-15.75304436,-20.0548483,-18.51880416,-14.65624186,-23.93880664,-17.57235179
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.271170139,0.263186693,0.26463142,0.089420877,0.179592848,0.162981659,0.21701245,0.133928791,0.216987506,0.135042891,0.328335017,0.203247875,-12.21940907,-11.66235413,-15.35186232,-8.843628966,-11.27238554,-13.86326385,-11.7077982,-12.64309504,-13.2523745,-7.194608488,-10.95685161,-13.22601813,-9.038463343,-10.59833015,-6.542763181,-15.29622638,-15.63242108,-18.76224584,-20.36048472,-19.09675839,-23.61603077,-20.3170445,-18.28963654,-24.84705429,-14.42935136,-19.98143631,-18.51880416,-14.65624186,-23.93880664,-17.57235179
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.341243058,0.357707798,0.297468156,0.213294119,0.384761453,0.192306787,0.256071419,0.137191191,0.365834922,0.326640725,0.353855133,0.175939187,-11.49501243,-11.66235413,-11.76338162,-8.340861189,-11.35266792,-13.86326385,-11.7077982,-11.79795301,-12.29325741,-6.982204051,-8.95160788,-11.75815105,-6.946709779,-11.45844392,-6.538534863,-12.70573424,-15.63242108,-17.23514966,-24.01340791,-20.20776806,-23.61603077,-20.3170445,-22.85313717,-22.30677736,-15.75304436,-20.0548483,-18.86604416,-16.91071343,-19.71381663,-16.33306532
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.213079482,0.214447051,0.301377416,0.085452028,0.224539489,0.268588752,0.456627876,0.160613269,0.367689013,0.187978327,0.340683013,0.118459865,-10.67614377,-11.42945076,-13.48653392,-10.30280452,-12.7224406,-14.89116506,-11.20071576,-12.3200802,-5.195517398,-7.547366689,-11.1265978,-9.86703479,-9.599242898,-9.434445792,-13.29557466,-14.5974398,-17.64919506,-16.0317344,-18.41587325,-16.39494708,-15.23723999,-22.71443937,-19.77535962,-22.04013792,-15.91476189,-22.93731647,-16.88105474,-16.99754906,-16.69985568,-19.97752301
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.217094481,0.22567305,0.254129916,0.284727603,0.188431427,0.142640948,0.342440844,0.293866672,0.2452925,0.170266837,0.137631491,0.137631491,-12.80549362,-11.45840454,-12.52272807,-9.211983477,-17.43259172,-14.16931096,-14.27751468,-12.69111419,-13.8033247,-8.7074287,-12.86520005,-10.17794427,-7.358209317,-11.03791189,-7.133800102,-21.61105458,-15.65100742,-20.029801,-17.12530465,-16.61917332,-17.05786176,-18.97332127,-15.59724348,-17.65298192,-17.29168838,-19.40938833,-18.81054316,-14.61527974,-16.82720951,-16.30510585
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.340529323,0.332311779,0.204794049,0.220387414,0.359606326,0.164568365,0.533611119,0.503254324,0.47289753,0.303681314,0.299166888,0.506043971,-12.62442982,-7.276357827,-10.99172353,-6.820656695,-8.129969311,-8.674726545,-6.863177273,-9.5966251,-13.11870937,-8.613194276,-7.560805859,-8.084945795,-6.420532318,-7.94328229,-5.244172645,-17.0386098,-20.96742322,-15.63990749,-13.00215959,-15.25804399,-15.49886445,-15.96295234,-17.61691365,-16.86375481,-12.49694193,-18.1883018,-12.59748931,-13.73363842,-14.22219529,-12.88939235
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.463929445,0.456985056,0.314207107,0.268155307,0.417882264,0.165268838,0.628979266,0.483636484,0.338293701,0.412198693,0.318968058,0.537159681,-11.08432886,-5.609595299,-6.659913807,-8.330054356,-7.783571962,-7.074685267,-7.875672957,-9.326064617,-7.659523822,-5.283662161,-4.569696389,-7.469740323,-9.211826949,-6.49492204,-8.241495731,-15.35741102,-14.12396118,-17.96528186,-12.43166577,-18.30076831,-12.34425735,-13.94587051,-13.42172733,-13.09657126,-15.6735577,-12.56499208,-15.11468196,-14.21232181,-16.36880667,-17.21120705
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.254198492,0.271965384,0.293188334,0.26287818,0.330499172,0.145088717,0.421185911,0.269432411,0.11767891,0.311408728,0.332594275,0.547052443,-12.67286427,-12.72337157,-11.2944957,-8.025116675,-9.437649532,-9.849842763,-11.78345369,-10.20753233,-7.17290503,-10.69626205,-10.90560047,-9.478201119,-6.214352937,-10.29795388,-9.542603291,-18.15745798,-25.02199953,-16.68706946,-14.85737394,-15.26749402,-14.63199118,-16.44759011,-14.31059618,-18.24031376,-16.68839643,-18.72369724,-16.51942979,-15.74368867,-15.88473536,-13.31810121
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.254198492,0.271965384,0.293188334,0.26287818,0.330499172,0.145088717,0.421185911,0.269432411,0.11767891,0.311408728,0.332594275,0.547052443,-11.59595346,-10.49540381,-12.54056975,-8.025116675,-8.863925644,-9.849842763,-11.70316954,-13.13781655,-7.17290503,-9.186682004,-12.11227823,-8.953846226,-6.214352937,-10.59736247,-10.28419225,-24.57357314,-21.98197707,-19.65135311,-14.85737394,-16.21192977,-14.63199118,-18.62857927,-16.66263225,-18.24031376,-16.88647189,-19.77566843,-14.96921717,-15.74368867,-16.54837144,-14.67147281
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.242541999,0.259093642,0.249356911,0.189562336,0.296836436,0.204645813,0.280698866,0.136254996,0.15364489,0.130850285,0.278944582,0.473052412,-11.87629758,-12.85163861,-9.940729367,-5.227585906,-9.120660718,-9.268907181,-10.05198141,-10.05403711,-13.04266537,-9.504150063,-7.290103012,-10.19706796,-6.66620064,-7.793504541,-7.901660009,-22.6737638,-22.4832234,-18.15857113,-12.71529562,-27.64074864,-18.04081345,-19.81084909,-14.68755333,-20.04769096,-17.05528475,-16.32649469,-16.25436814,-16.6141105,-17.58889827,-14.91374597
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.242541999,0.259093642,0.249356911,0.189562336,0.296836436,0.204645813,0.280698866,0.136254996,0.15364489,0.130850285,0.278944582,0.473052412,-11.87629758,-12.48388605,-8.228338459,-5.227585906,-9.120660718,-7.270855754,-8.562794542,-11.79608785,-13.04266537,-9.504150063,-7.290103012,-10.19706796,-6.66620064,-7.283397566,-7.296535453,-22.6737638,-23.65853446,-20.85282409,-12.71529562,-27.64074864,-15.99552641,-20.62091229,-15.70494968,-20.04769096,-17.05528475,-16.32649469,-16.25436814,-16.6141105,-15.33865506,-15.50230027
