Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
50000,7712,0.40503535,1513.6,672.0,1666.0,1392.2,1059.4,3179.2,-0.191714996,2.210383394,9,-2.537663768,0.39468774,0.66135945,55.77807295,0.50518686,-0.39468774,0.757689845,87.54086935,25.51597191
50001,7713,0.2894637,1884.8,1155.4,1662.2,1438.0,1193.8,2610.2,-0.131474133,2.036984461,9,-1.65983715,0.29416353,0.543652337,41.90818593,0.3777556,-0.29416353,0.566557521,87.54122868,25.51597191
50002,7714,0.31497392,1884.8,1155.4,1652.2,1431.6,1173.8,2781.8,-0.138455283,2.062959535,9,-2.025302338,0.32416672,0.576963154,45.50357533,0.41122714,-0.32416672,0.616761637,87.54131851,25.51597191
50003,7715,0.3455056,1758.4,986.6,1638.8,1413.4,1139.6,2958.8,-0.149252578,2.102080984,9,-2.773720429,0.35643947,0.612119316,49.40253483,0.44794974,-0.35643947,0.671841743,87.54140834,25.51597191
50004,7716,0.37707832,1758.4,986.6,1624.0,1395.0,1100.0,3137.0,-0.161948991,2.151785603,9,-3.40261559,0.38729277,0.645478842,53.4070661,0.48424923,-0.38729277,0.726287418,87.54149817,25.51597191
50005,7717,0.39818117,1669.0,870.4,1610.6,1374.2,1070.0,3248.2,-0.17090847,2.191137318,9,-3.971420076,0.40796354,0.666041525,55.82738874,0.5075096,-0.40796354,0.761175592,87.54158801,25.51597191
50006,7718,0.40611154,1669.0,870.4,1609.8,1363.0,1059.4,3291.2,-0.174658523,2.205861084,9,-3.745371776,0.41661492,0.673483637,56.628486,0.51594836,-0.41661492,0.77383298,87.54167784,25.51597191
50007,7719,0.40611154,1669.0,870.4,1609.8,1363.0,1059.4,3291.2,-0.174658523,2.205861084,9,-3.745371776,0.41661492,0.673483637,56.628486,0.51594836,-0.41661492,0.77383298,87.54176767,25.51597191
50008,7720,0.39376393,1779.4,1069.2,1613.6,1369.2,1076.4,3225.8,-0.167393901,2.180680572,9,-3.544736144,0.40696502,0.662261777,55.12590211,0.5029956,-0.40696502,0.754405052,87.5418575,25.51597191
50009,7721,0.38785046,1546.0,689.4,1667.6,1427.6,1117.0,3175.6,-0.177956533,2.209044908,9,-2.694372983,0.38513315,0.643081913,53.89404225,0.4885888,-0.38513315,0.732795937,87.54059986,25.51606174
50010,7722,0.39568865,1546.0,689.4,1641.0,1404.4,1080.2,3169.2,-0.182486076,2.206744155,9,-2.859656692,0.39050263,0.654023696,54.97087338,0.49810666,-0.39050263,0.747070711,87.54068969,25.51606174
50011,7723,0.39823622,1499.8,661.6,1624.4,1392.2,1058.0,3136.6,-0.186459922,2.201259517,9,-2.622512876,0.38915703,0.65793255,55.28180569,0.50103295,-0.38915703,0.751458692,87.54077952,25.51606174
50012,7724,0.39823622,1499.8,661.6,1624.4,1392.2,1058.0,3136.6,-0.186459922,2.201259517,9,-2.622512876,0.38915703,0.65793255,55.28180569,0.50103295,-0.38915703,0.751458692,87.54086935,25.51606174
50013,7725,0.37684622,1601.0,812.2,1618.2,1372.4,1084.2,3066.2,-0.164618732,2.14679144,9,-2.828771164,0.3854492,0.643714092,52.63224535,0.4820694,-0.3854492,0.723016004,87.54122868,25.51606174
50014,7726,0.3967727,1601.0,812.2,1612.4,1365.2,1061.2,3188.4,-0.174039256,2.184537682,9,-2.981197374,0.40358913,0.663109956,55.22020029,0.50418913,-0.40358913,0.756193949,87.54131851,25.51606174
50015,7727,0.41044122,1595.6,785.2,1611.6,1367.0,1053.8,3308.4,-0.178679405,2.215945778,9,-3.735833862,0.41776496,0.676503038,57.20390565,0.5198623,-0.41776496,0.779703492,87.54140834,25.51606174
50016,7728,0.41700828,1595.6,785.2,1601.8,1370.0,1045.4,3359.0,-0.181531777,2.233787473,9,-4.973768193,0.42210194,0.682531748,58.28263803,0.5272148,-0.42210194,0.790732101,87.54149817,25.51606174
50017,7729,0.4119981,1576.2,749.2,1602.4,1363.8,1049.2,3318.4,-0.178518495,2.222258962,9,-4.232125836,0.4192645,0.677878387,57.43278692,0.5217003,-0.4192645,0.782460533,87.54158801,25.51606174
50018,7730,0.40275043,1576.2,749.2,1612.4,1376.4,1064.6,3270.6,-0.175687377,2.202528946,9,-3.328498195,0.40974432,0.669376559,56.40547721,0.5117928,-0.40974432,0.767600047,87.54167784,25.51606174
50019,7731,0.40275043,1576.2,749.2,1612.4,1376.4,1064.6,3270.6,-0.175687377,2.202528946,9,-3.328498195,0.40974432,0.669376559,56.40547721,0.5117928,-0.40974432,0.767600047,87.54176767,25.51606174
50020,7732,0.37210444,1677.8,922.0,1613.8,1386.4,1110.0,3147.8,-0.152650111,2.143106565,9,-6.062171517,0.390998,0.643184953,52.87017508,0.48129573,-0.390998,0.72185829,87.5418575,25.51606174
50021,7733,0.39006978,1546.0,689.4,1654.4,1453.8,1116.2,3222.2,-0.178128003,2.212368362,9,-2.995720474,0.38501352,0.648342552,55.21609234,0.4935068,-0.38501352,0.740173211,87.54059986,25.51615157
50022,7734,0.4002262,1546.0,689.4,1644.0,1420.0,1074.2,3201.0,-0.185636162,2.209088013,9,-3.20584372,0.39100948,0.659655522,56.0902022,0.5034516,-0.39100948,0.755087785,87.54068969,25.51615157
50023,7735,0.39685082,1499.8,661.6,1622.4,1389.0,1058.8,3128.2,-0.184373468,2.193404367,9,-2.661354249,0.38963348,0.658139589,55.10224651,0.5004397,-0.38963348,0.75056855,87.54077952,25.51615157
50024,7736,0.39685082,1499.8,661.6,1622.4,1389.0,1058.8,3128.2,-0.184373468,2.193404367,9,-2.661354249,0.38963348,0.658139589,55.10224651,0.5004397,-0.38963348,0.75056855,87.54086935,25.51615157
50025,7737,0.41035175,1601.0,812.2,1602.4,1368.6,1046.8,3275.2,-0.18243298,2.2228264,9,-3.578076066,0.4124929,0.674428284,57.0701241,0.5184476,-0.4124929,0.77758087,87.54131851,25.51615157
50026,7738,0.40824297,1595.6,785.2,1601.0,1382.0,1054.4,3295.8,-0.179712627,2.21596214,9,-4.296089749,0.4109184,0.674475069,57.33347224,0.5178599,-0.4109184,0.776700031,87.54140834,25.51615157
50027,7739,0.40002564,1595.6,785.2,1615.0,1384.0,1067.4,3254.4,-0.174763461,2.194939528,9,-4.021681804,0.40539116,0.666912221,56.24718815,0.50871027,-0.40539116,0.762976637,87.54149817,25.51615157
50028,7740,0.38776416,1576.2,749.2,1626.8,1383.0,1084.0,3184.4,-0.168002116,2.169949161,9,-3.321823842,0.39673012,0.654704818,54.49418733,0.49480465,-0.39673012,0.742119504,87.54158801,25.51615157
50029,7741,0.3839836,1576.2,749.2,1631.2,1391.4,1093.8,3179.0,-0.166056573,2.16366927,9,-3.173335507,0.39359593,0.651520891,54.17753969,0.49117687,-0.39359593,0.736678481,87.54167784,25.51615157
50030,7742,0.3839836,1576.2,749.2,1631.2,1391.4,1093.8,3179.0,-0.166056573,2.16366927,9,-3.173335507,0.39359593,0.651520891,54.17753969,0.49117687,-0.39359593,0.736678481,87.54176767,25.51615157
50031,7743,0.37692925,1677.8,922.0,1625.0,1392.4,1116.0,3219.0,-0.152950593,2.149954778,9,-5.182427801,0.39856854,0.64937432,53.75006114,0.48767653,-0.39856854,0.731429927,87.5418575,25.51615157
50032,7744,0.36069667,1838.4,1098.2,1630.2,1428.6,1144.2,3161.4,-0.146955798,2.123269382,9,-4.016581035,0.38020712,0.634972488,52.52208858,0.4713932,-0.38020712,0.707007081,87.54212699,25.51615157
50033,7745,0.38918367,1784.6,952.0,1631.8,1422.4,1105.6,3290.8,-0.166198728,2.174628941,9,-3.535298459,0.39878732,0.660031555,55.93595135,0.5003076,-0.39878732,0.750375402,87.54221683,25.51615157
50034,7746,0.39914775,1518.4,672.6,1679.6,1414.8,1074.8,3162.4,-0.187650868,2.187927473,9,-2.642332342,0.38913092,0.658828001,55.52839624,0.5004724,-0.38913092,0.750618292,87.54068969,25.5162414
50035,7747,0.38085234,1626.0,794.2,1621.4,1389.0,1096.0,3166.0,-0.162540964,2.157870547,9,-3.261743596,0.3928977,0.649678549,53.84725949,0.4889492,-0.3928977,0.733337139,87.54131851,25.5162414
50036,7748,0.37381908,1582.0,765.8,1627.6,1402.6,1107.4,3141.6,-0.159555185,2.142058173,9,-3.473759692,0.38525844,0.643799085,53.31951903,0.4818185,-0.38525844,0.722642063,87.54140834,25.5162414
50037,7749,0.38174614,1582.0,765.8,1622.8,1388.2,1096.8,3178.4,-0.162066375,2.156105765,9,-3.033813534,0.39549983,0.65190197,54.01103073,0.49075118,-0.39549983,0.736039876,87.54149817,25.5162414
50038,7750,0.39896616,1533.4,689.8,1611.4,1378.4,1072.6,3268.6,-0.170970532,2.192264689,9,-3.495171539,0.40960154,0.66754677,56.10092982,0.50913304,-0.40960154,0.763610972,87.54158801,25.5162414
50039,7751,0.41167977,1533.4,689.8,1603.2,1367.2,1056.4,3343.0,-0.176952772,2.224274138,9,-3.854549146,0.4213961,0.678304247,57.51887677,0.5223571,-0.4213961,0.783446114,87.54167784,25.5162414
50040,7752,0.41167977,1533.4,689.8,1603.2,1367.2,1056.4,3343.0,-0.176952772,2.224274138,9,-3.854549146,0.4213961,0.678304247,57.51887677,0.5223571,-0.4213961,0.783446114,87.54176767,25.5162414
50041,7753,0.4209056,1576.0,740.4,1614.4,1385.2,1064.8,3490.4,-0.178581856,2.249447006,9,-5.020820782,0.4323622,0.688004161,59.43372694,0.5336712,-0.4323622,0.800418688,87.54203716,25.5162414
50042,7754,0.41678226,1576.0,740.4,1623.0,1416.6,1080.4,3513.0,-0.176670152,2.235393288,9,-5.184971537,0.42623594,0.686551514,59.80789798,0.5311539,-0.42623594,0.796643838,87.54212699,25.5162414
50043,7755,0.41072023,1650.8,790.4,1621.8,1423.8,1087.8,3470.2,-0.174241699,2.222988713,9,-5.141051824,0.41953802,0.681065319,59.10847786,0.52488655,-0.41953802,0.787243085,87.54221683,25.5162414
50044,7756,0.42506802,1576.0,740.4,1609.8,1376.0,1051.0,3473.6,-0.182586372,2.254065443,9,-4.601193,0.4338508,0.691393011,59.66906283,0.5373948,-0.4338508,0.806002733,87.54203716,25.51633124
50045,7757,0.4279655,1576.0,740.4,1616.6,1411.6,1060.0,3557.8,-0.184847578,2.259035329,9,-5.227556142,0.4325458,0.695894111,61.16027782,0.542252,-0.4325458,0.813289728,87.54212699,25.51633124
50046,7758,0.42160565,1650.8,790.4,1625.4,1420.0,1075.8,3542.6,-0.181064803,2.248771077,9,-4.683029222,0.4283894,0.689970421,60.44537697,0.5356499,-0.4283894,0.80338758,87.54221683,25.51633124
50047,7759,0.42204386,1468.8,646.8,1647.0,1373.4,1051.2,3365.8,-0.188371403,2.245341407,9,-3.933578171,0.4241377,0.683023885,58.25717121,0.5284667,-0.4241377,0.792609491,87.54033036,25.51642107
