Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
155000,6994,0.41830865,1754.0,885.0,1211.0,1096.0,834.0,2856.0,-0.160754717,2.199300648,2,-4.138354482,0.44534412,0.707946996,54.91213205,0.5479675,-0.44534412,0.821839859,87.77766526,25.67209911
155001,6995,0.42539904,1754.0,885.0,1204.0,1099.0,828.0,2904.0,-0.163425107,2.214969595,2,-4.48573898,0.45091182,0.714840936,55.96207426,0.5562701,-0.45091182,0.834293369,87.77775509,25.67209911
155002,6996,0.42423198,1738.0,860.0,1200.0,1102.0,834.0,2926.0,-0.159697733,2.215187318,2,-4.892422825,0.4528302,0.714934415,56.05131042,0.55638295,-0.4528302,0.834463502,87.77784493,25.67209911
155003,6997,0.43573022,1738.0,860.0,1215.0,1101.0,822.0,2968.0,-0.16969697,2.234668612,2,-4.428394552,0.4588351,0.723012085,57.19324576,0.5662269,-0.4588351,0.849228334,87.77793476,25.67209911
155004,6998,0.43573022,1738.0,860.0,1215.0,1101.0,822.0,2968.0,-0.16969697,2.234668612,2,-4.428394552,0.4588351,0.723012085,57.19324576,0.5662269,-0.4588351,0.849228334,87.77802459,25.67209911
155005,6999,0.43263853,1731.0,851.0,1207.0,1090.0,837.0,3020.0,-0.156887434,2.234175814,2,-5.406141654,0.46958637,0.722814511,56.90336814,0.56598395,-0.46958637,0.848865846,87.77811442,25.67209911
155006,7000,0.44493392,1731.0,851.0,1203.0,1090.0,819.0,3061.0,-0.166624269,2.258934169,2,-5.355948399,0.47482535,0.732408366,58.32681525,0.577835,-0.47482535,0.866640897,87.77820425,25.67209911
155007,7001,0.4510602,1693.0,830.0,1217.0,1079.0,809.0,3060.0,-0.173224323,2.267563294,2,-4.641237113,0.47861803,0.735589134,58.51848275,0.5818041,-0.47861803,0.872593358,87.77829408,25.67209911
155008,7002,0.4454156,1693.0,830.0,1207.0,1076.0,809.0,3010.0,-0.17046911,2.255704539,2,-4.633684211,0.47332355,0.731196587,57.76717641,0.5763289,-0.47332355,0.864380154,87.77838391,25.67209911
155009,7003,0.44046798,1677.0,812.0,1193.0,1069.0,813.0,2993.0,-0.163580247,2.24819096,2,-5.067410507,0.4736583,0.728333133,57.16522904,0.57277983,-0.4736583,0.859056876,87.77847375,25.67209911
155010,7004,0.44396773,1677.0,812.0,1196.0,1089.0,810.0,3011.0,-0.170294494,2.25506064,2,-5.011384335,0.4687805,0.730953726,58.05909987,0.5760272,-0.4687805,0.863927777,87.77856358,25.67209911
155011,7005,0.4224525,1754.0,885.0,1203.0,1110.0,836.0,2915.0,-0.160853199,2.211098937,2,-4.766162311,0.4484472,0.71317246,56.00373032,0.5542522,-0.4484472,0.831267493,87.77766526,25.67218894
155012,7006,0.4368502,1754.0,885.0,1212.0,1108.0,826.0,3003.0,-0.168177241,2.239422792,2,-4.816371681,0.4609584,0.724908522,57.65446497,0.5685558,-0.4609584,0.852722288,87.77775509,25.67218894
155013,7007,0.43501282,1738.0,860.0,1212.0,1107.0,827.0,2989.0,-0.167379814,2.235348883,2,-4.749560633,0.45947266,0.723285356,57.38968965,0.5665618,-0.45947266,0.849731429,87.77784493,25.67218894
155014,7008,0.43968606,1738.0,860.0,1196.0,1099.0,821.0,3023.0,-0.165862332,2.2483189,2,-5.397058824,0.4667637,0.728382759,57.94184069,0.5728408,-0.4667637,0.859149434,87.77793476,25.67218894
155015,7009,0.43968606,1738.0,860.0,1196.0,1099.0,821.0,3023.0,-0.165862332,2.2483189,2,-5.397058824,0.4667637,0.728382759,57.94184069,0.5728408,-0.4667637,0.859149434,87.77802459,25.67218894
