Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
10000,10000,0.2875749,2118.5,1078.0,1648.0,1534.5,1252.0,2787.0,-0.119220916,2.049306671,9,-3.530268641,0.29815814,0.553671238,44.46581933,0.3886178,-0.29815814,0.582852296,87.35069601,25.54741294
10001,10001,0.2875749,2118.5,1078.0,1648.0,1534.5,1252.0,2787.0,-0.119220916,2.049306671,9,-3.530268641,0.29815814,0.553671238,44.46581933,0.3886178,-0.29815814,0.582852296,87.35078584,25.54741294
10002,10002,0.1706151,2367.5,1361.0,1783.0,1679.0,1504.5,2464.5,-0.064448891,2.055376182,1,-4.853257387,0.1950929,0.392380903,29.45394012,0.24483514,-0.1950929,0.367205424,87.34485696,25.54750278
10003,10003,0.22844017,2367.5,1361.0,1745.0,1623.0,1390.0,2623.0,-0.094095657,2.033709147,1,-2.885191289,0.24258143,0.473983397,37.02460128,0.31486616,-0.24258143,0.472238357,87.34494679,25.54750278
10004,10004,0.25284368,2240.0,1221.0,1721.0,1611.0,1340.5,2696.0,-0.107206447,2.040549888,1,-3.460883963,0.25973576,0.505528334,40.48889514,0.34420547,-0.25973576,0.516242118,87.34503662,25.54750278
10005,10005,0.27172554,2240.0,1221.0,1719.5,1613.0,1302.5,2726.0,-0.124309989,2.050120468,1,-2.702219501,0.26432925,0.525469101,43.00714277,0.36350974,-0.26432925,0.545194314,87.34512645,25.54750278
10006,10006,0.27172554,2240.0,1221.0,1719.5,1613.0,1302.5,2726.0,-0.124309989,2.050120468,1,-2.702219501,0.26432925,0.525469101,43.00714277,0.36350974,-0.26432925,0.545194314,87.34521628,25.54750278
10007,10007,0.16980922,2442.0,1504.0,1778.5,1659.0,1496.0,2438.0,-0.063741174,2.057179485,1,-3.169419401,0.19611736,0.389406343,28.81083482,0.24243145,-0.19611736,0.363599838,87.34485696,25.54759261
10008,10008,0.21083795,2442.0,1504.0,1764.5,1657.0,1429.5,2582.5,-0.087286228,2.033754938,1,-2.704760376,0.22446713,0.450135254,35.14287931,0.2934773,-0.22446713,0.440159418,87.34494679,25.54759261
10009,10009,0.2420635,2419.0,1472.5,1735.0,1626.5,1365.0,2668.5,-0.103546096,2.035762311,1,-2.786715937,0.24925868,0.491861203,39.20141998,0.3312313,-0.24925868,0.496783263,87.34503662,25.54759261
