Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
135000,8138,0.3983219,1664.0,765.0,1477.0,1274.0,986.0,3106.0,-0.16493754,2.148300668,4,-2.579703091,0.41826484,0.682515021,55.53738141,0.51808405,-0.41826484,0.777031155,87.87324601,25.76300861
135001,8139,0.4028013,1664.0,765.0,1479.0,1281.0,970.0,3078.0,-0.174468085,2.152521238,4,-2.402552997,0.41225052,0.684825237,56.08567995,0.520751,-0.41225052,0.781030011,87.87333584,25.76300861
135002,8140,0.3928022,1617.0,743.0,1490.0,1280.0,987.0,3038.0,-0.167790894,2.13523836,4,-2.315943993,0.40713292,0.675079107,54.68723873,0.50956523,-0.40713292,0.764252888,87.87342567,25.76300861
135003,8141,0.3977446,1664.0,765.0,1480.0,1275.0,988.0,3106.0,-0.164658635,2.147138213,4,-2.564164649,0.41794112,0.681871068,55.46697012,0.51734245,-0.41794112,0.775918916,87.87315618,25.76309844
135004,8142,0.3977446,1664.0,765.0,1480.0,1275.0,988.0,3106.0,-0.164658635,2.147138213,4,-2.564164649,0.41794112,0.681871068,55.46697012,0.51734245,-0.41794112,0.775918916,87.87324601,25.76309844
135005,8143,0.39511895,1664.0,765.0,1480.0,1277.0,979.0,3036.0,-0.169459173,2.139406325,4,-2.349246231,0.40783677,0.677500248,54.96894576,0.51232874,-0.40783677,0.76839746,87.87333584,25.76309844
135006,8144,0.40354148,1617.0,743.0,1479.0,1275.0,960.0,3039.0,-0.17843389,2.151135854,4,-2.267175573,0.40890124,0.684071057,55.87488756,0.51988,-0.40890124,0.779722465,87.87342567,25.76309844
135007,8145,0.33249608,1407.0,668.0,1543.0,1319.0,1063.0,2701.0,-0.14755413,2.046920631,4,-1.642928786,0.34378108,0.606397875,46.90286678,0.43517536,-0.34378108,0.652676318,87.84584739,25.76336794
135008,8146,0.3327032,1407.0,668.0,1542.0,1312.0,1059.0,2688.0,-0.148028962,2.046542379,4,-1.614789849,0.344,0.605982372,46.71542376,0.4347478,-0.344,0.65203469,87.84593722,25.76336794
135009,8147,0.3327032,1407.0,668.0,1542.0,1312.0,1059.0,2688.0,-0.148028962,2.046542379,4,-1.614789849,0.344,0.605982372,46.71542376,0.4347478,-0.344,0.65203469,87.84602706,25.76336794
135010,8148,0.25874126,1391.0,777.0,1575.0,1349.0,1113.0,2205.0,-0.135533981,2.000090709,4,-0.932217859,0.24085538,0.495181411,36.52468363,0.32911393,-0.24085538,0.493596504,87.84566773,25.76345777
135011,8149,0.30553746,1391.0,777.0,1553.0,1310.0,1066.0,2455.0,-0.146346346,2.017538223,4,-1.242174924,0.30411687,0.565734078,42.46664579,0.3944902,-0.30411687,0.591651285,87.84575756,25.76345777
135012,8150,0.31424895,1524.0,852.0,1541.0,1309.0,1066.0,2545.0,-0.144118828,2.026866279,4,-1.413687631,0.32070577,0.581091665,43.95228213,0.40958184,-0.32070577,0.614287692,87.84584739,25.76345777
135013,8151,0.31729227,1524.0,852.0,1535.0,1309.0,1064.0,2571.0,-0.144006436,2.030367423,4,-1.473694504,0.32525772,0.58610607,44.48668739,0.41458046,-0.32525772,0.621785174,87.84593722,25.76345777
135014,8152,0.31729227,1524.0,852.0,1535.0,1309.0,1064.0,2571.0,-0.144006436,2.030367423,4,-1.473694504,0.32525772,0.58610607,44.48668739,0.41458046,-0.32525772,0.621785174,87.84602706,25.76345777
135015,8153,0.41149977,1877.0,880.0,1486.0,1288.0,980.0,3215.0,-0.171947613,2.172346886,4,-2.726939971,0.42793694,0.695145891,57.65553418,0.53277713,-0.42793694,0.799070433,87.87647994,25.76345777
135016,8154,0.41812822,2125.0,1157.0,1479.0,1285.0,987.0,3332.0,-0.16673702,2.190155713,4,-3.19047619,0.4433615,0.703750227,58.82082653,0.54294974,-0.4433615,0.814330362,87.87656977,25.76345777
135017,8155,0.24189526,1391.0,777.0,1575.0,1348.0,1140.0,2160.0,-0.123582549,2.003093583,4,-0.906989152,0.23147093,0.472164531,34.10091128,0.3090909,-0.23147093,0.463566126,87.84566773,25.7635476
135018,8156,0.2872873,1391.0,777.0,1549.0,1307.0,1068.0,2309.0,-0.144230769,2.005637383,4,-1.070012071,0.27710176,0.537408272,39.72515998,0.36748594,-0.27710176,0.551147298,87.84575756,25.7635476
135019,8157,0.28986228,1524.0,852.0,1519.0,1321.0,1070.0,2368.0,-0.140562249,2.009335527,4,-1.246399078,0.28381675,0.548089593,41.0579643,0.3775451,-0.28381675,0.566235277,87.84584739,25.7635476
135020,8158,0.2906597,1524.0,852.0,1538.0,1335.0,1086.0,2414.0,-0.138949455,2.01012616,4,-1.274961598,0.2878101,0.550073013,41.38593093,0.37942857,-0.2878101,0.569061563,87.84593722,25.7635476
135021,8159,0.2906597,1524.0,852.0,1538.0,1335.0,1086.0,2414.0,-0.138949455,2.01012616,4,-1.274961598,0.2878101,0.550073013,41.38593093,0.37942857,-0.2878101,0.569061563,87.84602706,25.7635476
135022,8160,0.40722597,1783.0,837.0,1479.0,1287.0,968.0,3117.0,-0.17652063,2.161130118,4,-2.479806139,0.41553134,0.689410631,56.86594919,0.526071,-0.41553134,0.789009913,87.87621045,25.7635476
135023,8161,0.42361733,1783.0,837.0,1498.0,1295.0,964.0,3264.0,-0.183223893,2.192036166,4,-2.630375114,0.43189296,0.70462498,59.2242335,0.54399246,-0.43189296,0.81589216,87.87630028,25.7635476
135024,8162,0.4223143,1877.0,880.0,1494.0,1308.0,976.0,3312.0,-0.178796803,2.193456369,4,-2.868369352,0.43376625,0.70528263,59.61365532,0.54477614,-0.43376625,0.817068905,87.87639011,25.7635476
