Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
25000,3856,0.08535032,1110.0,728.0,1728.0,1530.0,1436.0,1680.0,-0.062969005,2.838161788,4,-0.229064964,0.046728972,0.145201155,10.73754754,0.07830552,-0.046728972,0.117439435,87.87270702,25.76767985
25001,3857,0.086458996,1868.0,1527.0,1712.0,1504.0,1437.0,1706.0,-0.056157635,2.743939318,4,-0.267821585,0.06292835,0.157639862,10.52448936,0.08558702,-0.06292835,0.128360108,87.87279685,25.76767985
25002,3858,0.086458996,1868.0,1527.0,1712.0,1504.0,1437.0,1706.0,-0.056157635,2.743939318,4,-0.267821585,0.06292835,0.157639862,10.52448936,0.08558702,-0.06292835,0.128360108,87.87288668,25.76767985
25003,3859,0.37674418,1752.0,868.0,1547.0,1332.0,1005.0,2893.0,-0.17774596,2.100218152,9,-1.762180325,0.36946747,0.652570563,53.05542485,0.48435095,-0.36946747,0.726433244,87.87773758,25.76767985
25004,3860,0.37378415,1732.0,861.0,1547.0,1334.0,1014.0,2902.0,-0.173762477,2.097381513,9,-1.804626266,0.37016052,0.650546634,52.79394844,0.48212463,-0.37016052,0.7230946,87.87782742,25.76767985
25005,3861,0.33986622,1732.0,861.0,1579.0,1353.0,1061.0,2728.0,-0.160269094,2.051251323,9,-1.516833485,0.33692724,0.611026819,48.32715612,0.43995777,-0.33692724,0.659849584,87.87791725,25.76767985
25006,3862,0.18907563,2167.0,1666.0,1723.0,1513.0,1351.0,2239.0,-0.089929269,2.044183772,9,-0.861634,0.19349681,0.396552189,28.60351912,0.24735376,-0.19349681,0.370978972,87.85276442,25.76776968
25007,3863,0.15485075,2059.0,1661.0,1710.0,1488.0,1359.0,2004.0,-0.081135903,2.140465003,9,-0.60483871,0.14776632,0.321801835,22.30929269,0.19179304,-0.14776632,0.287646796,87.85285425,25.76776968
25008,3864,0.15485075,2059.0,1661.0,1710.0,1488.0,1359.0,2004.0,-0.081135903,2.140465003,9,-0.60483871,0.14776632,0.321801835,22.30929269,0.19179304,-0.14776632,0.287646796,87.85294408,25.76776968
25009,3865,0.15278955,2059.0,1661.0,1659.0,1420.0,1249.0,1740.0,-0.104177873,2.221914193,9,-0.382696804,0.101265825,0.28212571,20.63135593,0.16426899,-0.101265825,0.246362268,87.85303391,25.76776968
