Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
55000,12712,0.28104752,1708.2,1176.4,1646.6,1441.0,1191.0,2544.2,-0.130273821,2.055082381,9,-1.844944571,0.27772683,0.524856771,40.76739608,0.3635392,-0.27772683,0.54523513,87.56476454,25.61352895
55001,12713,0.24346966,1708.2,1176.4,1674.0,1468.6,1268.6,2463.8,-0.106340432,2.04119946,9,-1.813549011,0.2540374,0.480022224,36.04625251,0.32115844,-0.2540374,0.481672568,87.56485437,25.61352895
55002,12714,0.23540057,1758.6,1251.2,1661.0,1462.6,1258.6,2367.6,-0.107745122,2.043674425,9,-1.504549516,0.23889004,0.465700378,34.71432776,0.3085841,-0.23889004,0.462811312,87.5649442,25.61352895
55003,12715,0.24618925,1758.6,1251.2,1650.8,1433.8,1205.0,2282.6,-0.124333649,2.041981746,9,-1.118101142,0.23242822,0.471505413,35.29592703,0.31365556,-0.23242822,0.470414228,87.56503403,25.61352895
55004,12716,0.24637514,1773.8,1218.6,1622.4,1405.6,1183.0,2238.6,-0.124510287,2.04228537,9,-1.103616873,0.23275417,0.471394936,34.87663789,0.3136133,-0.23275417,0.470349246,87.56512387,25.61352895
55005,12717,0.24637514,1773.8,1218.6,1622.4,1405.6,1183.0,2238.6,-0.124510287,2.04228537,9,-1.103616873,0.23275417,0.471394936,34.87663789,0.3136133,-0.23275417,0.470349246,87.5652137,25.61352895
55006,12718,0.22688676,1773.8,1218.6,1655.4,1442.8,1244.4,2265.4,-0.109090548,2.036505852,9,-1.162786542,0.22420661,0.449849517,33.0337144,0.29350796,-0.22420661,0.440198019,87.56530353,25.61352895
55007,12719,0.28174165,1465.2,753.2,1570.2,1342.6,1102.0,2153.0,-0.159159384,2.115404999,9,-0.931471465,0.24419735,0.498156832,36.27609169,0.3465973,-0.24419735,0.519807167,87.56233909,25.61361878
55008,12720,0.28174165,1465.2,753.2,1570.2,1342.6,1102.0,2153.0,-0.159159384,2.115404999,9,-0.931471465,0.24419735,0.498156832,36.27609169,0.3465973,-0.24419735,0.519807167,87.56242892,25.61361878
55009,12721,0.29284588,1465.2,753.2,1578.2,1360.0,1093.4,2232.0,-0.163543153,2.101668045,9,-0.995270551,0.2545273,0.516395054,38.63146645,0.36198226,-0.2545273,0.542884906,87.56251875,25.61361878
55010,12722,0.26597816,1479.2,852.0,1655.0,1447.8,1186.2,2383.4,-0.135463089,2.049770435,9,-1.299704718,0.24607491,0.497867576,38.48376343,0.33839962,-0.24607491,0.507527169,87.56440521,25.61361878
55011,12723,0.26603287,1479.2,852.0,1636.6,1419.2,1184.8,2398.8,-0.126952002,2.043175972,9,-1.46791116,0.2601806,0.502786011,38.05715061,0.34201458,-0.2601806,0.51294906,87.56449505,25.61361878
55012,12724,0.25612804,1526.4,903.6,1643.0,1424.8,1188.4,2317.2,-0.128513236,2.04718245,9,-1.18192021,0.2421816,0.4844334,36.5386051,0.3259663,-0.2421816,0.488878239,87.56458488,25.61361878
55013,12725,0.2523305,1526.4,903.6,1644.8,1418.6,1190.4,2281.8,-0.127350851,2.051304664,9,-1.147820538,0.2380211,0.47693359,35.62884423,0.31973943,-0.2380211,0.479538237,87.56467471,25.61361878
55014,12726,0.21990676,1708.2,1176.4,1676.6,1474.8,1280.8,2295.4,-0.102868793,2.050215529,9,-1.351644799,0.22053918,0.440421723,32.50909759,0.28669322,-0.22053918,0.429978635,87.56476454,25.61361878
55015,12727,0.18164076,1708.2,1176.4,1715.8,1522.4,1365.0,2217.0,-0.084190952,2.074450902,9,-1.091448658,0.18735473,0.383761653,27.60705162,0.23907222,-0.18735473,0.358557623,87.56485437,25.61361878
55016,12728,0.323171,1668.4,900.6,1610.6,1374.4,1102.2,2523.0,-0.164072046,2.107349078,9,-1.339513114,0.30373472,0.564206324,43.48992704,0.40604234,-0.30373472,0.608975359,87.56215943,25.61370861
55017,12729,0.31288818,1668.4,900.6,1589.4,1392.4,1147.8,2544.0,-0.154718985,2.177666291,9,-1.953910628,0.30077627,0.544993549,41.74892483,0.39671648,-0.30077627,0.594989346,87.56224926,25.61370861
55018,12730,0.29722023,1607.2,867.4,1576.6,1416.4,1157.8,2407.8,-0.155987032,2.197610674,9,0.17467269,0.27225888,0.520316772,39.72679975,0.3755592,-0.27225888,0.563252716,87.56233909,25.61370861
55019,12731,0.29722023,1607.2,867.4,1576.6,1416.4,1157.8,2407.8,-0.155987032,2.197610674,9,0.17467269,0.27225888,0.520316772,39.72679975,0.3755592,-0.27225888,0.563252716,87.56242892,25.61370861
55020,12732,0.2984373,1607.2,867.4,1593.2,1422.6,1151.2,2427.0,-0.156262258,2.152830314,9,-1.625932005,0.27228218,0.526351025,40.57119265,0.37707373,-0.27228218,0.565525603,87.56251875,25.61370861
55021,12733,0.26762238,1539.2,911.4,1610.4,1386.2,1126.2,2217.6,-0.145063052,2.053085139,9,-1.01530076,0.23614411,0.491639383,37.08467534,0.33318406,-0.23614411,0.499698634,87.56449505,25.61370861
55022,12734,0.2833089,1626.6,957.0,1617.6,1415.8,1141.2,2393.8,-0.145016889,2.062735793,9,-1.393092514,0.26003894,0.518897055,40.18362606,0.3592121,-0.26003894,0.538740338,87.56458488,25.61370861
55023,12735,0.29775435,1626.6,957.0,1610.8,1413.8,1115.2,2417.2,-0.157221702,2.06999601,9,-1.317584873,0.2656887,0.535117784,41.97420504,0.374829,-0.2656887,0.562161921,87.56467471,25.61370861
55024,12736,0.30974615,1668.4,900.6,1609.4,1396.0,1145.2,2527.4,-0.15289514,2.130260467,9,-1.438831805,0.29731828,0.546258288,41.83647376,0.39269367,-0.29731828,0.588955851,87.56215943,25.61379844
55025,12737,0.34205344,1668.4,900.6,1600.0,1422.4,1165.0,2882.2,-0.155756904,2.217994505,9,16.49515636,0.343886,0.584464675,46.84247429,0.43738225,-0.343886,0.65598947,87.56224926,25.61379844
55026,12738,0.34278134,1607.2,867.4,1621.8,1477.2,1179.6,2899.0,-0.161874724,2.216878573,9,-3.08624656,0.33390445,0.584125508,47.93398108,0.43667722,-0.33390445,0.654932174,87.56233909,25.61379844
55027,12739,0.34278134,1607.2,867.4,1621.8,1477.2,1179.6,2899.0,-0.161874724,2.216878573,9,-3.08624656,0.33390445,0.584125508,47.93398108,0.43667722,-0.33390445,0.654932174,87.56242892,25.61379844
55028,12740,0.34453905,1607.2,867.4,1655.6,1480.6,1169.8,2884.8,-0.165993585,2.186751651,9,-2.087217324,0.33045837,0.587092428,48.33968002,0.43608084,-0.33045837,0.654037659,87.56251875,25.61379844
55029,12741,0.18931793,1772.4,1272.0,1707.4,1508.4,1335.8,2194.2,-0.091524738,2.067378689,9,-1.015070705,0.18871382,0.392695087,28.43065124,0.2461588,-0.18871382,0.369184883,87.56359673,25.61379844
55030,12742,0.18037206,1772.4,1272.0,1713.8,1520.8,1363.0,2198.8,-0.083946938,2.079647037,9,-1.204615188,0.18525305,0.381022079,27.33324029,0.2371551,-0.18525305,0.35568186,87.56368656,25.61379844
55031,12743,0.33178076,1755.6,916.2,1616.6,1429.2,1170.2,2783.4,-0.153418364,2.178767388,9,-2.284182641,0.33052912,0.57485953,45.51440536,0.42425862,-0.33052912,0.636303663,87.56215943,25.61388827
55032,12744,0.34212172,1755.6,916.2,1615.6,1452.8,1213.0,2998.0,-0.148615798,2.247799934,9,-1.772240278,0.35389444,0.585397852,47.11159245,0.44100988,-0.35389444,0.661432745,87.56224926,25.61388827
55033,12745,0.34652606,1889.4,1077.2,1655.8,1487.6,1212.6,2995.6,-0.158068087,2.236800199,9,-2.888406545,0.34572357,0.586913514,48.07209203,0.4414261,-0.34572357,0.662056707,87.56233909,25.61388827
55034,12746,0.34652606,1889.4,1077.2,1655.8,1487.6,1212.6,2995.6,-0.158068087,2.236800199,9,-2.888406545,0.34572357,0.586913514,48.07209203,0.4414261,-0.34572357,0.662056707,87.56242892,25.61388827
55035,12747,0.34569433,1889.4,1077.2,1701.2,1484.4,1201.4,2974.4,-0.158080348,2.180186016,9,-2.345952005,0.34334838,0.590196967,48.316088,0.4384296,-0.34334838,0.657562575,87.56251875,25.61388827
55036,12748,0.22042367,1772.6,1212.4,1666.8,1446.0,1239.2,2174.4,-0.113762101,2.053467658,9,-1.012935565,0.20521726,0.431222655,31.68544862,0.27881435,-0.20521726,0.418158511,87.5635069,25.61388827
55037,12749,0.24629751,1795.4,1171.6,1649.0,1433.0,1193.8,2222.0,-0.13159383,2.064454096,9,-1.019555555,0.22037978,0.462897192,34.77965815,0.30873117,-0.22037978,0.463026429,87.56359673,25.61388827
55038,12750,0.2471911,1795.4,1171.6,1644.0,1438.2,1176.4,2181.2,-0.138094997,2.050296307,9,-0.925869952,0.21137808,0.463696527,35.21843435,0.3077637,-0.21137808,0.461573959,87.56368656,25.61388827
55039,12751,0.36201674,1755.6,916.2,1641.8,1444.4,1188.0,3105.8,-0.15823279,2.241367431,9,-3.179061807,0.37231225,0.608896541,49.78445322,0.46177587,-0.37231225,0.692580046,87.56215943,25.61397811
