Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
45000,2712,0.32639685,1692.8,907.6,1638.6,1408.0,1116.4,2685.8,-0.158064996,2.067071119,9,-1.562067609,0.3159091,0.583538442,46.2732868,0.41774687,-0.3159091,0.626536707,87.69699655,25.46476794
45001,2713,0.30619618,1692.8,907.6,1643.0,1405.0,1113.2,2484.6,-0.159637417,2.041200016,9,-1.159449812,0.2820815,0.553532152,43.1377217,0.3871597,-0.2820815,0.580657217,87.69708638,25.46476794
45002,2714,0.35401368,1707.0,836.6,1608.6,1398.4,1087.2,2855.2,-0.165535537,2.106688306,9,-2.08495002,0.3469375,0.617815069,50.09238607,0.45388833,-0.3469375,0.680744867,87.6960084,25.46485777
45003,2715,0.3751009,1707.0,836.6,1615.0,1389.6,1066.8,2975.6,-0.176245906,2.145154261,9,-2.26061248,0.36613128,0.637066774,52.52494347,0.47609368,-0.36613128,0.714051356,87.69609823,25.46485777
45004,2716,0.37078503,1754.0,873.6,1615.8,1392.0,1072.2,2955.8,-0.174595818,2.142749279,9,-2.122535328,0.36166355,0.631364939,51.97756955,0.47064418,-0.36166355,0.705877991,87.69618807,25.46485777
45005,2717,0.3594378,1754.0,873.6,1617.0,1399.6,1082.6,2886.2,-0.169764699,2.120238323,9,-2.068414623,0.34975573,0.620484528,50.7012545,0.4580181,-0.34975573,0.686939795,87.6962779,25.46485777
45006,2718,0.33719283,1976.4,1086.4,1621.2,1403.2,1106.2,2760.0,-0.159514549,2.089166129,9,-1.859535567,0.32929742,0.5958888,47.73780789,0.43184233,-0.32929742,0.647678773,87.69636773,25.46485777
45007,2719,0.32826802,1976.4,1086.4,1628.6,1401.8,1112.6,2692.0,-0.157821646,2.076701427,9,-1.64875276,0.31850544,0.584175059,46.33863677,0.419677,-0.31850544,0.629431654,87.69645756,25.46485777
45008,2720,0.32247055,2059.2,1199.2,1628.4,1401.8,1116.2,2651.8,-0.155975418,2.07092984,9,-1.59313929,0.31179512,0.576626338,45.51262907,0.4121152,-0.31179512,0.618089609,87.69654739,25.46485777
45009,2721,0.31475827,2059.2,1199.2,1628.2,1399.0,1132.8,2645.4,-0.147839918,2.066593122,9,-1.604012648,0.31162512,0.568931639,44.46093527,0.40461966,-0.31162512,0.606848129,87.69663722,25.46485777
45010,2722,0.30105808,1896.4,1091.8,1637.4,1409.2,1152.4,2589.2,-0.141513806,2.051668901,9,-1.574708265,0.29859152,0.552840279,42.82586216,0.38809022,-0.29859152,0.582056527,87.69672706,25.46485777
45011,2723,0.30105808,1896.4,1091.8,1637.4,1409.2,1152.4,2589.2,-0.141513806,2.051668901,9,-1.574708265,0.29859152,0.552840279,42.82586216,0.38809022,-0.29859152,0.582056527,87.69681689,25.46485777
