Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
140000,13138,0.2253775,1969.5,1198.5,1530.0,1358.5,1197.5,2259.5,-0.093396334,2.004552763,9,-1.307875147,0.2488244,0.469560691,33.08758886,0.3069779,-0.2488244,0.46040027,87.74119366,25.63993942
140001,13139,0.23108599,1969.5,1198.5,1525.0,1357.0,1183.0,2264.0,-0.098318456,2.003148479,9,-1.304747928,0.2502382,0.476932614,33.93518774,0.3133309,-0.2502382,0.4699282,87.74128349,25.63993942
140002,13140,0.23310375,2112.5,1327.0,1533.0,1365.5,1200.5,2329.0,-0.093875647,2.002384486,9,-1.442197983,0.26037082,0.483776578,34.44748961,0.31930432,-0.26037082,0.478888681,87.74137332,25.63993942
140003,13141,0.23310375,2112.5,1327.0,1533.0,1365.5,1200.5,2329.0,-0.093875647,2.002384486,9,-1.442197983,0.26037082,0.483776578,34.44748961,0.31930432,-0.26037082,0.478888681,87.74146316,25.63993942
140004,13142,0.23613639,2112.5,1327.0,1560.5,1403.0,1236.5,2442.0,-0.09022311,2.000924948,9,-1.636886402,0.2701004,0.493293844,35.67582786,0.3275531,-0.2701004,0.491262889,87.74155299,25.63993942
140005,13143,0.29645807,1935.5,1102.5,1503.5,1321.0,1092.5,2523.5,-0.127662642,2.018758719,9,-1.631356639,0.31262928,0.566719622,42.51072645,0.39555505,-0.31262928,0.593250552,87.741014,25.64002925
140006,13144,0.25876725,1935.5,1102.5,1529.0,1345.0,1157.5,2402.5,-0.107728286,2.001554362,9,-1.470595756,0.2821295,0.518050033,37.59582887,0.34965757,-0.2821295,0.52441269,87.74110383,25.64002925
140007,13145,0.2333452,2083.5,1276.5,1529.5,1357.5,1190.5,2302.0,-0.096061318,2.002931251,9,-1.370425212,0.25781244,0.482151204,34.25534692,0.3179376,-0.25781244,0.476838203,87.74119366,25.64002925
140008,13146,0.2326406,2083.5,1276.5,1537.5,1380.5,1210.0,2350.5,-0.093301439,2.002070405,9,-1.48442867,0.25981393,0.484735744,34.76688618,0.3201117,-0.25981393,0.480100165,87.74128349,25.64002925
140009,13147,0.23891276,2058.0,1216.5,1573.0,1420.0,1241.5,2469.5,-0.093129983,2.000624283,9,-1.635620832,0.26967934,0.496928963,36.38899224,0.33074042,-0.26967934,0.49604381,87.74137332,25.64002925
