Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
185000,15850,0.3188704,2034.0,1015.5,1547.0,1475.0,1192.5,3058.5,-0.118964062,2.052548168,2,-3.36488222,0.34958285,0.610991713,50.02078316,0.44011617,-0.34958285,0.660096021,87.88761905,25.7783698
185001,15851,0.29645026,1795.5,883.5,1544.0,1457.0,1185.0,2820.0,-0.117838188,2.02632986,36,-2.481030494,0.31862664,0.580119792,46.24408877,0.4086311,-0.31862664,0.612869612,87.88636141,25.77845963
185002,15852,0.30889556,1725.5,835.5,1538.0,1447.0,1161.5,2855.0,-0.125209417,2.036682715,36,-2.479767682,0.32758805,0.593775544,47.71505373,0.4223704,-0.32758805,0.633476213,87.88645124,25.77845963
185003,15853,0.31486794,1725.5,835.5,1519.0,1441.5,1136.5,2839.0,-0.131587215,2.041694783,36,-2.469207755,0.32675377,0.600116912,48.55952145,0.42878237,-0.32675377,0.643092243,87.88654107,25.77845963
185004,15854,0.31486794,1725.5,835.5,1519.0,1441.5,1136.5,2839.0,-0.131587215,2.041694783,36,-2.469207755,0.32675377,0.600116912,48.55952145,0.42878237,-0.32675377,0.643092243,87.88663091,25.77845963
185005,15855,0.33062604,1784.5,856.5,1508.5,1428.5,1114.0,2917.5,-0.137369214,2.058803307,36,-2.642642657,0.34290335,0.618441844,50.51443097,0.44770837,-0.34290335,0.671478916,87.88672074,25.77845963
185006,15856,0.34880015,1815.5,856.0,1511.0,1426.0,1097.0,3032.0,-0.144862903,2.081360368,2,-2.835288971,0.36027464,0.638339888,52.95454503,0.4688457,-0.36027464,0.703183082,87.8869004,25.77845963
185007,15857,0.33995017,1815.5,856.0,1511.0,1426.0,1098.5,2948.5,-0.144303909,2.068397152,2,-2.583012175,0.34782153,0.627470502,51.66484524,0.45720688,-0.34782153,0.68572521,87.88699023,25.77845963
185008,15858,0.33419108,1764.0,844.0,1509.0,1417.5,1097.0,2889.0,-0.143083782,2.060390559,2,-2.430385515,0.34133393,0.620103843,50.63227671,0.44943103,-0.34133393,0.674061676,87.88708006,25.77845963
185009,15859,0.3292433,1764.0,844.0,1495.5,1416.5,1097.5,2854.5,-0.140278283,2.055685792,2,-2.488437163,0.33677146,0.615541699,50.0646096,0.44465262,-0.33677146,0.666894258,87.8871699,25.77845963
