Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
130000,3138,0.09118753,3231.0,2164.0,1546.0,1450.0,1632.0,2373.0,0.042811502,2.157886296,1,3.244308231,0.24143343,0.312217712,14.20786143,0.18501873,-0.24143343,0.277493447,87.93549926,25.54031625
130001,3139,0.09241837,3231.0,2164.0,1561.0,1464.0,1640.0,2387.0,0.040444092,2.156602946,1,3.587896254,0.23967801,0.312900085,14.49175219,0.1854979,-0.23967801,0.278212291,87.93558909,25.54031625
130002,3140,0.088004485,3197.0,2172.0,1546.0,1450.0,1627.0,2336.0,0.04128,2.174983389,1,3.516865079,0.23402007,0.303465031,13.61993748,0.17890488,-0.23402007,0.268323451,87.93567892,25.54031625
130003,3141,0.087248325,2981.0,1943.0,1542.0,1439.0,1632.0,2346.0,0.045316253,2.17329572,1,3.109756098,0.23963012,0.304302706,13.26682298,0.17948718,-0.23963012,0.269196934,87.93603825,25.54031625
130004,3142,0.087248325,2981.0,1943.0,1542.0,1439.0,1632.0,2346.0,0.045316253,2.17329572,1,3.109756098,0.23963012,0.304302706,13.26682298,0.17948718,-0.23963012,0.269196934,87.93612808,25.54031625
130005,3143,0.10173549,2981.0,1943.0,1514.0,1373.0,1501.0,2168.0,0.019527933,2.166736078,4,-9.263888889,0.22451285,0.307607706,14.44061887,0.1817934,-0.22451285,0.27265295,87.93621791,25.54031625
130006,3144,0.10276565,2840.0,1925.0,1530.0,1413.0,1541.0,2258.0,0.023070539,2.148142267,1,59.75,0.23018251,0.317489661,15.48908219,0.18873388,-0.23018251,0.283063561,87.93540943,25.54040608
130007,3145,0.089883,3231.0,2164.0,1547.0,1482.0,1653.0,2412.0,0.043725335,2.153376597,1,2.604667124,0.23882897,0.314631916,14.86779433,0.18671587,-0.23882897,0.280039356,87.93549926,25.54040608
130008,3146,0.09657582,3197.0,2172.0,1548.0,1454.0,1616.0,2375.0,0.03689445,2.144480235,1,4.107142857,0.24053277,0.319533172,15.23775022,0.1901779,-0.24053277,0.285231116,87.93576875,25.54040608
130009,3147,0.09238978,3221.0,2187.0,1535.0,1444.0,1616.0,2355.0,0.040734181,2.15500367,1,3.424467099,0.23979995,0.313754711,14.49369856,0.18609922,-0.23979995,0.279113685,87.93585858,25.54040608
130010,3148,0.094297945,3221.0,2187.0,1553.0,1462.0,1640.0,2410.0,0.042096902,2.144617058,1,3.189726595,0.2448347,0.31945697,14.96253504,0.19012345,-0.2448347,0.285149981,87.93594842,25.54040608
130011,3149,0.08750853,2981.0,1943.0,1552.0,1467.0,1671.0,2431.0,0.05077818,2.157197646,1,2.322738386,0.24730632,0.312584353,13.9126268,0.18527548,-0.24730632,0.277879342,87.93603825,25.54040608
130012,3150,0.08750853,2981.0,1943.0,1552.0,1467.0,1671.0,2431.0,0.05077818,2.157197646,1,2.322738386,0.24730632,0.312584353,13.9126268,0.18527548,-0.24730632,0.277879342,87.93612808,25.54040608
130013,3151,0.09059534,2981.0,1943.0,1520.0,1400.0,1581.0,2272.0,0.039789543,2.173718834,1,4.811977716,0.23747277,0.304090753,13.21410157,0.17934078,-0.23747277,0.268976255,87.93621791,25.54040608
130014,3152,0.11072961,3189.0,2179.0,1535.0,1448.0,1554.0,2347.0,0.020522082,2.114223952,4,12.42946708,0.23689064,0.337830486,17.81521821,0.20328121,-0.23689064,0.304882737,87.9367569,25.54040608
130015,3153,0.16092782,3052.0,2067.0,1529.0,1437.0,1456.0,2500.0,-0.009186798,2.027725076,4,-11.32321041,0.27000254,0.41755136,26.04933034,0.26390293,-0.27000254,0.395804373,87.93684673,25.54040608
130016,3154,0.08938245,3350.0,2264.0,1556.0,1471.0,1681.0,2466.0,0.052433871,2.146714982,1,2.222536806,0.25273052,0.318285284,14.28768343,0.18929346,-0.25273052,0.283905967,87.93567892,25.54049592
130017,3155,0.09285127,3350.0,2264.0,1558.0,1470.0,1656.0,2432.0,0.044794953,2.145371682,1,2.83625731,0.24654023,0.319034282,14.82590168,0.18982388,-0.24654023,0.284700991,87.93576875,25.54049592
130018,3156,0.090276815,3300.0,2245.0,1556.0,1445.0,1635.0,2363.0,0.04289587,2.165903751,1,3.611111111,0.24107143,0.308037844,13.67064005,0.18209104,-0.24107143,0.273102413,87.93585858,25.54049592
130019,3157,0.08792432,3300.0,2245.0,1556.0,1450.0,1639.0,2354.0,0.043284532,2.174522776,1,3.444123314,0.23764458,0.303693402,13.38416165,0.17906336,-0.23764458,0.268561412,87.93594842,25.54049592
130020,3158,0.082905754,3189.0,2103.0,1575.0,1502.0,1698.0,2435.0,0.049281631,2.176688981,1,2.270486753,0.23698248,0.302626069,13.53153028,0.17832083,-0.23698248,0.267448893,87.93603825,25.54049592
130021,3159,0.082905754,3189.0,2103.0,1575.0,1502.0,1698.0,2435.0,0.049281631,2.176688981,1,2.270486753,0.23698248,0.302626069,13.53153028,0.17832083,-0.23698248,0.267448893,87.93612808,25.54049592
130022,3160,0.08829228,3189.0,2103.0,1541.0,1459.0,1647.0,2391.0,0.046711153,2.159962985,1,2.595952547,0.24207792,0.311122057,14.06319746,0.18424962,-0.24207792,0.276340225,87.93621791,25.54049592
130023,3161,0.11072961,3189.0,2179.0,1535.0,1448.0,1554.0,2347.0,0.020522082,2.114223952,1,12.42946708,0.23689064,0.337830486,17.81521821,0.20328121,-0.23689064,0.304882737,87.9367569,25.54049592
130024,3162,0.1277484,3052.0,2067.0,1546.0,1470.0,1567.0,2506.0,0.019186992,2.065921295,1,7.47611465,0.26056337,0.374653973,21.20050991,0.2305426,-0.26056337,0.34577145,87.93684673,25.54049592
130025,3163,0.090933084,3350.0,2264.0,1558.0,1498.0,1722.0,2575.0,0.059692308,2.124643868,1,1.743663123,0.26442426,0.331219124,15.30713173,0.19851059,-0.26442426,0.297731239,87.93567892,25.54058575
130026,3164,0.08799144,3350.0,2264.0,1570.0,1488.0,1705.0,2498.0,0.054421769,2.14829367,1,2.078092243,0.25338686,0.317410596,14.20650229,0.18867476,-0.25338686,0.28297847,87.93576875,25.54058575
130027,3165,0.087652124,3300.0,2245.0,1571.0,1460.0,1668.0,2406.0,0.047903251,2.168549894,1,2.916996047,0.24469736,0.306688979,13.30147048,0.18114875,-0.24469736,0.271689778,87.93585858,25.54058575
130028,3166,0.088390134,3300.0,2245.0,1547.0,1448.0,1645.0,2381.0,0.046937152,2.163901745,1,2.832948422,0.24366675,0.309068974,13.62974621,0.18281172,-0.24366675,0.274183534,87.93594842,25.54058575
130029,3167,0.087051146,3189.0,2103.0,1560.0,1477.0,1678.0,2436.0,0.049898326,2.159964945,1,2.354037267,0.2450805,0.311121854,13.93057603,0.18424891,-0.2450805,0.276339774,87.93603825,25.54058575
130030,3168,0.087051146,3189.0,2103.0,1560.0,1477.0,1678.0,2436.0,0.049898326,2.159964945,1,2.354037267,0.2450805,0.311121854,13.93057603,0.18424891,-0.2450805,0.276339774,87.93612808,25.54058575
130031,3169,0.0931306,3189.0,2103.0,1562.0,1475.0,1670.0,2464.0,0.047514505,2.139795238,1,2.577922078,0.25107896,0.322195944,14.9408525,0.19206579,-0.25107896,0.288063853,87.93621791,25.54058575
130032,3170,0.10042023,3025.0,2031.0,1529.0,1421.0,1552.0,2268.0,0.025437727,2.151496682,1,15.77092511,0.22960152,0.315649027,15.34133149,0.18743455,-0.22960152,0.281115037,87.9364874,25.54058575
130033,3171,0.09505376,3025.0,2031.0,1536.0,1440.0,1578.0,2283.0,0.029354207,2.164501313,1,7.596982759,0.2264303,0.308757462,14.79588893,0.18259518,-0.2264303,0.273857309,87.93657724,25.54058575
130034,3172,0.10012782,3189.0,2179.0,1536.0,1450.0,1584.0,2337.0,0.029574261,2.139851501,1,5.846273292,0.23422234,0.322161238,16.00170318,0.19204284,-0.23422234,0.28802754,87.93666707,25.54058575
130035,3173,0.094645604,3189.0,2179.0,1529.0,1455.0,1619.0,2386.0,0.040822887,2.141161043,1,3.026835043,0.24238479,0.321412802,15.35457478,0.19151062,-0.24238479,0.287230059,87.9367569,25.54058575
130036,3174,0.109527074,3222.0,2217.0,1557.0,1475.0,1624.0,2490.0,0.034394904,2.099652332,1,3.883408072,0.2559899,0.347745619,17.96993889,0.21050073,-0.2559899,0.315712723,87.93684673,25.54058575
130037,3175,0.082157455,3369.0,2261.0,1580.0,1508.0,1740.0,2523.0,0.059683313,2.161532378,1,1.757181329,0.25179857,0.310302415,13.47085885,0.18367347,-0.25179857,0.275477894,87.93576875,25.54067558
130038,3176,0.088586956,3286.0,2195.0,1569.0,1477.0,1677.0,2437.0,0.048125,2.158649848,1,2.593856655,0.24527338,0.311814816,14.00720694,0.18473504,-0.24527338,0.277068903,87.93585858,25.54067558
130039,3177,0.0877968,3286.0,2195.0,1540.0,1457.0,1652.0,2400.0,0.048722425,2.159013815,1,2.4508519,0.24449053,0.311621976,13.94372167,0.1846002,-0.24449053,0.276866132,87.93594842,25.54067558
130040,3178,0.08788467,3248.0,2143.0,1516.0,1427.0,1645.0,2408.0,0.055671426,2.149370394,1,2.098459846,0.25580183,0.316815523,13.66335736,0.18825561,-0.25580183,0.282348588,87.93603825,25.54067558
130041,3179,0.08788467,3248.0,2143.0,1516.0,1427.0,1645.0,2408.0,0.055671426,2.149370394,1,2.098459846,0.25580183,0.316815523,13.66335736,0.18825561,-0.25580183,0.282348588,87.93612808,25.54067558
130042,3180,0.09620183,3237.0,2178.0,1546.0,1443.0,1630.0,2408.0,0.043366939,2.138320905,1,3.274410774,0.25058427,0.323044293,14.92336011,0.19266964,-0.25058427,0.288968676,87.93630774,25.54067558
130043,3181,0.10078388,3237.0,2178.0,1553.0,1439.0,1606.0,2379.0,0.035460993,2.135167374,1,5.244233379,0.2462022,0.324880342,15.4488974,0.19397742,-0.2462022,0.29092962,87.93639757,25.54067558
