Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
70000,6568,0.08939823,372.0,219.5,1408.5,1262.5,1146.0,1335.5,-0.07617849,2.939357639,4,-0.197580617,0.027773889,0.140427785,10.94277776,0.07590629,-0.027773889,0.113836626,87.68001839,25.38320091
70001,6569,0.0937075,372.0,219.5,1387.5,1243.0,1129.0,1339.5,-0.075939451,2.784719222,4,-0.227292834,0.037169673,0.156085048,11.57312916,0.08491784,-0.037169673,0.127351067,87.68010822,25.38320091
70002,6570,0.10259396,391.0,241.0,1381.5,1249.5,1124.0,1382.5,-0.078242924,2.580649998,4,-0.290020281,0.050379038,0.186233774,13.47332769,0.10287316,-0.050379038,0.154279032,87.68019805,25.38320091
70003,6571,0.11453453,391.0,241.0,1394.5,1260.5,1119.0,1424.0,-0.085043408,2.447487669,4,-0.328721402,0.060765747,0.213525376,15.4311432,0.11970595,-0.060765747,0.179523683,87.68028789,25.38320091
70004,6572,0.1148774,493.5,308.5,1397.0,1251.5,1130.0,1451.5,-0.078885448,2.415707115,4,-0.361389941,0.07390042,0.22092551,15.11286399,0.12433624,-0.07390042,0.186468296,87.68037772,25.38320091
70005,6573,0.12500635,493.5,308.5,1399.5,1249.0,1135.5,1521.0,-0.076579596,2.29890773,4,-0.454235135,0.0982325,0.253424916,16.59126148,0.14514202,-0.0982325,0.217672044,87.68046755,25.38320091
70006,6574,0.08496084,715.0,443.5,1450.0,1318.5,1267.0,1553.5,-0.044299674,2.590570396,2,-0.522617969,0.081168935,0.183535579,11.06356579,0.10116594,-0.081168935,0.151722089,87.73194101,25.38320091
70007,6575,0.08496084,715.0,443.5,1450.0,1318.5,1267.0,1553.5,-0.044299674,2.590570396,2,-0.522617969,0.081168935,0.183535579,11.06356579,0.10116594,-0.081168935,0.151722089,87.73203085,25.38320091
70008,6576,0.08971139,510.5,280.5,1443.5,1303.5,1241.5,1527.0,-0.050702391,2.564554489,2,-0.443301095,0.07867403,0.18704359,11.51896105,0.10320576,-0.07867403,0.154780632,87.73212068,25.38320091
70009,6577,0.092293404,510.5,280.5,1456.0,1331.0,1267.0,1590.0,-0.048096503,2.486701131,2,-0.529564194,0.088379316,0.203508453,12.56348657,0.113366134,-0.088379316,0.170019313,87.73221051,25.38320091
70010,6578,0.08739682,471.0,278.5,1438.0,1310.0,1244.0,1525.5,-0.049868684,2.59222345,2,-0.423502255,0.0760289,0.184566804,11.50530656,0.10188684,-0.0760289,0.152802594,87.73230034,25.38320091
70011,6579,0.11827004,1036.5,689.3333333,1433.0,1352.666667,1263.666667,1743.333333,-0.057612037,2.247964298,4,-0.70128203,0.12575918,0.274638339,17.5464184,0.15949434,-0.12575918,0.23920158,87.6794794,25.38329074
70012,6580,0.09327447,551.0,311.0,1421.5,1356.333333,1266.333333,1483.5,-0.061211003,2.622533834,4,-0.354493187,0.065319814,0.186700029,12.59589428,0.10372191,-0.065319814,0.155553846,87.67956923,25.38329074
70013,6581,0.11021123,551.0,311.0,1399.5,1257.0,1194.666667,1428.0,-0.079629655,2.509130257,4,-0.320487369,0.06313911,0.20531308,14.46878395,0.115011305,-0.06313911,0.172483433,87.67965906,25.38329074
