Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
0,0,0.13181163,2341.0,1364.0,2541.0,2330.0,2111.0,2963.0,-0.071373584,2.209366362,4,-0.621444201,0.119591914,0.287511838,25.46728275,0.16791487,-0.119591914,0.251847473,87.6794794,25.38320091
1,1,0.12538478,2439.0,1459.0,2527.0,2342.0,2131.0,2957.0,-0.066476837,2.228792184,4,-0.64360293,0.11605963,0.279303129,24.68175483,0.16234277,-0.11605963,0.243490223,87.67956923,25.38320091
2,2,0.13022164,2439.0,1459.0,2546.0,2358.0,2129.0,2987.0,-0.070508623,2.21005839,4,-0.643564356,0.11768007,0.287210459,25.75676993,0.16770914,-0.11768007,0.251539138,87.67965906,25.38320091
3,3,0.12931563,2517.0,1491.0,2551.0,2341.0,2131.0,2977.0,-0.068822373,2.217184982,4,-0.627875909,0.11959383,0.28414454,25.03996232,0.16562255,-0.11959383,0.248409514,87.6797489,25.38320091
4,4,0.12931563,2517.0,1491.0,2551.0,2341.0,2131.0,2977.0,-0.068822373,2.217184982,4,-0.627875909,0.11959383,0.28414454,25.03996232,0.16562255,-0.11959383,0.248409514,87.67983873,25.38320091
5,5,0.12662338,2517.0,1491.0,2548.0,2352.0,2152.0,3004.0,-0.064754455,2.218497775,4,-0.667084247,0.12173264,0.283588022,24.81496497,0.16524437,-0.12173264,0.247842529,87.67992856,25.38320091
6,6,0.12391586,2687.0,1603.0,2581.0,2381.0,2197.0,3056.0,-0.060709705,2.224547787,4,-0.688632355,0.124149345,0.281053327,24.36507666,0.16352561,-0.124149345,0.245265061,87.68001839,25.38320091
7,7,0.12324493,2687.0,1603.0,2627.0,2405.0,2248.0,3133.0,-0.056255248,2.221215043,4,-0.71822756,0.13145539,0.282444515,23.98995429,0.16446757,-0.13145539,0.246678435,87.68010822,25.38320091
8,8,0.122423306,2777.0,1643.0,2627.0,2427.0,2267.0,3172.0,-0.05423446,2.21453796,4,-0.772843723,0.13305947,0.285276814,24.36742972,0.16639088,-0.13305947,0.249563379,87.68019805,25.38320091
9,9,0.12341986,2777.0,1643.0,2640.0,2441.0,2271.0,3181.0,-0.056011639,2.212760478,4,-0.760360963,0.13162576,0.286041462,24.69022363,0.16691123,-0.13162576,0.250343879,87.68028789,25.38320091
10,10,0.12769453,2657.0,1508.0,2645.0,2434.0,2256.0,3188.0,-0.059117923,2.198572588,4,-0.748594378,0.13411598,0.292313854,25.3543496,0.17119765,-0.13411598,0.25677289,87.68037772,25.38320091
11,11,0.12180861,2657.0,1508.0,2625.0,2426.0,2253.0,3131.0,-0.057026263,2.226154048,4,-0.722633745,0.12686701,0.280389369,24.23264307,0.16307577,-0.12686701,0.244590956,87.68046755,25.38320091
12,12,0.16576307,2570.0,1591.0,2314.0,2060.0,1808.0,2739.0,-0.094868586,2.11114459,2,-0.617865676,0.1414878,0.339864119,29.27846755,0.20475039,-0.1414878,0.307091809,87.73194101,25.38320091
13,13,0.16576307,2570.0,1591.0,2314.0,2060.0,1808.0,2739.0,-0.094868586,2.11114459,2,-0.617865676,0.1414878,0.339864119,29.27846755,0.20475039,-0.1414878,0.307091809,87.73203085,25.38320091
14,14,0.15554522,2549.0,1571.0,2289.0,2055.0,1816.0,2681.0,-0.089267803,2.139098771,2,-0.602451595,0.13217905,0.32260005,27.62502744,0.19235046,-0.13217905,0.288493608,87.73212068,25.38320091
15,15,0.15941691,2549.0,1571.0,2288.0,2052.0,1802.0,2683.0,-0.09264854,2.129390564,2,-0.601118996,0.13326293,0.328322675,28.30064607,0.19643255,-0.13326293,0.294615985,87.73221051,25.38320091
16,16,0.15688567,2536.0,1588.0,2269.0,2054.0,1803.0,2679.0,-0.090427544,2.131683861,2,-0.622247478,0.13205156,0.326946612,28.22545737,0.19544846,-0.13205156,0.293139989,87.73230034,25.38320091
17,17,0.124214,2424.0,1441.0,2538.0,2319.0,2124.0,2915.0,-0.066886326,2.248915104,4,-0.585925926,0.113870844,0.271321148,23.62528462,0.1569756,-0.113870844,0.235440024,87.6794794,25.38329074
18,18,0.120883614,2484.0,1478.0,2535.0,2314.0,2149.0,2945.0,-0.06023833,2.251700154,4,-0.627265563,0.11998479,0.270255141,22.85973742,0.15626226,-0.11998479,0.234370399,87.67956923,25.38329074
19,19,0.12343397,2484.0,1478.0,2530.0,2315.0,2134.0,2940.0,-0.063316142,2.241726377,4,-0.623839009,0.11893435,0.27411582,23.52072772,0.15884903,-0.11893435,0.238250074,87.67965906,25.38329074
20,20,0.12343397,2484.0,1478.0,2530.0,2315.0,2134.0,2940.0,-0.063316142,2.241726377,4,-0.623839009,0.11893435,0.27411582,23.52072772,0.15884903,-0.11893435,0.238250074,87.6797489,25.38329074
21,21,0.12016377,2573.0,1538.0,2558.0,2325.0,2149.0,2914.0,-0.063718549,2.272692204,4,-0.566498815,0.112426035,0.262492521,22.53107513,0.1510962,-0.112426035,0.226621902,87.67983873,25.38329074
22,22,0.113893375,2573.0,1538.0,2545.0,2344.0,2194.0,2971.0,-0.054004527,2.275484234,4,-0.658139929,0.117968015,0.261495605,21.93645393,0.15043563,-0.117968015,0.225631594,87.67992856,25.38329074
23,23,0.10814844,2735.0,1614.0,2567.0,2377.0,2241.0,3002.0,-0.049013367,2.298780113,4,-0.678616016,0.1161926,0.253466152,21.09896983,0.14514591,-0.1161926,0.217698102,87.68001839,25.38329074
24,24,0.11089418,2735.0,1614.0,2601.0,2420.0,2277.0,3089.0,-0.048772846,2.27173871,4,-0.736708401,0.12143765,0.26283688,22.14126622,0.15132314,-0.12143765,0.22696357,87.68010822,25.38329074
25,25,0.16400647,2570.0,1591.0,2310.0,2053.0,1807.0,2722.0,-0.093894948,2.116891005,2,-0.60837766,0.14010471,0.336108902,28.82088344,0.20203136,-0.14010471,0.303013578,87.73194101,25.38329074
26,26,0.16400647,2570.0,1591.0,2310.0,2053.0,1807.0,2722.0,-0.093894948,2.116891005,2,-0.60837766,0.14010471,0.336108902,28.82088344,0.20203136,-0.14010471,0.303013578,87.73203085,25.38329074
27,27,0.1590007,2549.0,1571.0,2266.0,2049.0,1801.0,2698.0,-0.090059366,2.12270121,2,-0.642550143,0.13671793,0.332427369,28.5608201,0.19937764,-0.13671793,0.299033226,87.73212068,25.38329074
28,28,0.1611479,2549.0,1571.0,2286.0,2045.0,1805.0,2711.0,-0.09079461,2.119955846,2,-0.628642798,0.14003365,0.334152989,28.50041955,0.20062001,-0.14003365,0.300896712,87.73221051,25.38329074
29,29,0.15747756,2536.0,1588.0,2268.0,2055.0,1807.0,2697.0,-0.089328462,2.126703113,2,-0.641210375,0.135101,0.329955305,28.39456983,0.19760214,-0.135101,0.296370296,87.73230034,25.38329074
30,30,0.1286844,2424.0,1441.0,2524.0,2319.0,2121.0,2971.0,-0.066152999,2.212701624,4,-0.657487624,0.123251416,0.286064586,24.85508804,0.16692851,-0.123251416,0.250368189,87.6794794,25.38338057
31,31,0.12349949,2484.0,1478.0,2541.0,2342.0,2154.0,2981.0,-0.062561201,2.233502134,4,-0.656036808,0.12004509,0.277390063,24.02471979,0.1610516,-0.12004509,0.24155389,87.67956923,25.38338057
32,32,0.11326469,2484.0,1478.0,2543.0,2337.0,2196.0,2971.0,-0.052631579,2.277380683,4,-0.662506411,0.11944235,0.260822485,21.66210233,0.14999032,-0.11944235,0.224963716,87.67965906,25.38338057
33,33,0.16224325,2577.0,1619.0,2316.0,2060.0,1815.0,2720.0,-0.093180115,2.122297682,2,-0.6018888,0.1380753,0.332679779,28.56101515,0.19955899,-0.1380753,0.299305479,87.73194101,25.38338057
34,34,0.16224325,2577.0,1619.0,2316.0,2060.0,1815.0,2720.0,-0.093180115,2.122297682,2,-0.6018888,0.1380753,0.332679779,28.56101515,0.19955899,-0.1380753,0.299305479,87.73203085,25.38338057
35,35,0.16522147,2569.0,1599.0,2287.0,2057.0,1781.0,2685.0,-0.098912219,2.116060669,2,-0.597804523,0.13243358,0.336643703,29.54680706,0.20241827,-0.13243358,0.303593418,87.73212068,25.38338057
36,36,0.15804163,2569.0,1599.0,2280.0,2053.0,1810.0,2699.0,-0.089651704,2.127711381,2,-0.627824859,0.13594276,0.329340334,28.22685928,0.19716123,-0.13594276,0.295709059,87.73221051,25.38338057
37,37,0.16336519,2558.0,1617.0,2300.0,2050.0,1795.0,2692.0,-0.095717884,2.121517446,2,-0.592157381,0.13538592,0.333168245,28.77863653,0.19991085,-0.13538592,0.299832869,87.73230034,25.38338057
38,38,0.16204616,2577.0,1619.0,2286.0,2051.0,1806.0,2723.0,-0.091206441,2.115943663,2,-0.639470014,0.14076246,0.336719916,28.83794838,0.20247295,-0.14076246,0.303675902,87.73194101,25.3834704
39,39,0.16204616,2577.0,1619.0,2286.0,2051.0,1806.0,2723.0,-0.091206441,2.115943663,2,-0.639470014,0.14076246,0.336719916,28.83794838,0.20247295,-0.14076246,0.303675902,87.73203085,25.3834704
40,40,0.16317016,2569.0,1599.0,2288.0,2042.0,1795.0,2702.0,-0.093434343,2.117627044,2,-0.614998644,0.1391231,0.335636013,28.75798747,0.20169002,-0.1391231,0.30250139,87.73212068,25.3834704
41,41,0.15988338,2569.0,1599.0,2281.0,2056.0,1801.0,2692.0,-0.09258093,2.125099882,2,-0.617292504,0.13395114,0.330939558,28.6314626,0.19830848,-0.13395114,0.297429621,87.73221051,25.3834704
