Unnamed: 0,system:index,ARVI,B11,B12,B2,B3,B4,B8,CARI,CVI,DN,EVI,GNDVI,MSAVI,MTVI2,NDVI,NDWI,SAVI,Longitude,Latitude
30000,8856,0.32855007,1426.0,811.0,1637.0,1462.0,1123.0,2807.0,-0.1595884,2.041180877,2,-1.541277686,0.31506208,0.599885995,49.27381843,0.42849872,-0.31506208,0.642666327,87.77973139,25.67012281
30001,8857,0.31390408,1523.0,895.0,1600.0,1447.0,1130.0,2728.0,-0.148294705,2.030096847,2,-1.603773585,0.30682635,0.585732652,47.30578807,0.41420424,-0.30682635,0.621225865,87.77982122,25.67012281
30002,8858,0.31390408,1523.0,895.0,1600.0,1447.0,1130.0,2728.0,-0.148294705,2.030096847,2,-1.603773585,0.30682635,0.585732652,47.30578807,0.41420424,-0.30682635,0.621225865,87.77991105,25.67012281
30003,8859,0.33060482,1523.0,895.0,1618.0,1465.0,1104.0,2771.0,-0.165375165,2.042604052,2,-1.521540708,0.30830973,0.601544625,49.75801211,0.43019354,-0.30830973,0.64520707,87.78000088,25.67012281
30004,8860,0.3304413,1706.0,981.0,1623.0,1461.0,1119.0,2824.0,-0.158962796,2.044501613,2,-1.618568445,0.31808636,0.603711182,49.70607325,0.43241188,-0.31808636,0.648535565,87.78009071,25.67012281
30005,8861,0.26861775,1623.666667,976.6666667,1611.333333,1429.333333,1157.333333,2338.666667,-0.139407921,2.032166967,2,-1.120222757,0.24671292,0.507970155,38.93127616,0.3450958,-0.24671292,0.517567541,87.75359041,25.67021264
30006,8862,0.2932037,1623.666667,976.6666667,1604.666667,1447.666667,1161.0,2569.666667,-0.139659774,2.051141535,2,-1.617997958,0.28383312,0.547770329,43.15097336,0.3835328,-0.28383312,0.575220586,87.75368024,25.67021264
30007,8863,0.3405219,1586.666667,832.0,1606.333333,1476.0,1132.666667,2908.0,-0.158517561,2.093500108,2,-2.110359913,0.3304034,0.609884112,50.65340941,0.44510156,-0.3304034,0.667568329,87.75403957,25.67021264
30008,8864,0.34254634,1557.333333,782.6666667,1611.666667,1477.0,1130.666667,2911.0,-0.160934622,2.095238759,2,-2.027367968,0.33089113,0.611404691,50.83878174,0.44671535,-0.33089113,0.669988637,87.7541294,25.67021264
30009,8865,0.34999838,1557.333333,782.6666667,1601.0,1463.333333,1117.666667,2940.666667,-0.163059278,2.107318938,2,-2.18967897,0.33938655,0.619273379,51.54899532,0.45543,-0.33938655,0.683059366,87.75421923,25.67021264
30010,8866,0.33907363,1426.0,811.0,1615.0,1445.0,1113.0,2895.0,-0.157775255,2.05564036,2,-1.754973409,0.33410138,0.615503168,50.65794871,0.44461077,-0.33410138,0.66683298,87.77964156,25.67021264
30011,8867,0.29485273,1426.0,811.0,1628.0,1468.0,1185.0,2724.0,-0.132821076,2.017105521,2,-1.62,0.29961833,0.564932859,45.00365231,0.39370683,-0.29961833,0.590484717,87.77973139,25.67021264
30012,8868,0.2876053,1523.0,895.0,1623.0,1487.0,1184.0,2657.0,-0.135450894,2.011936779,2,-1.52769135,0.2823359,0.554338154,44.47284005,0.38349387,-0.2823359,0.575165951,87.77982122,25.67021264
30013,8869,0.2876053,1523.0,895.0,1623.0,1487.0,1184.0,2657.0,-0.135450894,2.011936779,2,-1.52769135,0.2823359,0.554338154,44.47284005,0.38349387,-0.2823359,0.575165951,87.77991105,25.67021264
30014,8870,0.31783882,1523.0,895.0,1641.0,1477.0,1130.0,2725.0,-0.159538862,2.029770523,2,-1.423344637,0.29700142,0.585276564,48.0510272,0.41374838,-0.29700142,0.620542083,87.78000088,25.67021264
30015,8871,0.31867802,1706.0,981.0,1642.0,1463.0,1139.0,2767.0,-0.153631804,2.031983124,2,-1.500184298,0.30827424,0.588319082,47.88058927,0.4167947,-0.30827424,0.625111993,87.78009071,25.67021264
30016,8872,0.30980414,1576.0,837.6666667,1606.0,1422.0,1113.333333,2533.666667,-0.157813052,2.057436843,2,-1.359832264,0.28662434,0.561638986,44.40092934,0.39685383,-0.28662434,0.595197101,87.75359041,25.67030247
30017,8873,0.34178898,1576.0,837.6666667,1583.0,1438.0,1097.333333,2790.0,-0.165056296,2.099020462,2,-1.914010398,0.324212,0.605288939,49.62699841,0.4417514,-0.324212,0.662540323,87.75368024,25.67030247
30018,8874,0.34860554,1532.666667,776.0,1587.0,1432.333333,1091.666667,2826.0,-0.168325695,2.107587093,2,-1.911478458,0.3313976,0.612421708,50.30858461,0.44929302,-0.3313976,0.673851951,87.75377008,25.67030247
30019,8875,0.35387877,1532.666667,776.0,1603.0,1440.666667,1098.0,2887.333333,-0.170252023,2.11437789,2,-1.89741958,0.33816147,0.618499414,51.12745487,0.45559275,-0.33816147,0.683301833,87.75385991,25.67030247
30020,8876,0.3494515,1580.0,816.0,1600.0,1460.666667,1106.666667,2886.333333,-0.168136982,2.106165678,2,-1.960038967,0.33208606,0.616025146,51.22173111,0.45235506,-0.33208606,0.678446011,87.75394974,25.67030247
30021,8877,0.3412577,1580.0,816.0,1601.666667,1465.666667,1123.666667,2874.333333,-0.161206068,2.099317405,2,-2.006463906,0.32838583,0.607704085,50.29945303,0.4439783,-0.32838583,0.665882722,87.75403957,25.67030247
30022,8878,0.35083705,1547.666667,802.0,1602.0,1467.0,1110.666667,2922.333333,-0.166840634,2.104389227,2,-2.035448363,0.33569503,0.619874715,51.7378353,0.4555183,-0.33569503,0.683191207,87.7541294,25.67030247
30023,8879,0.35330623,1547.666667,802.0,1602.0,1467.0,1102.0,2913.333333,-0.170289425,2.107079557,2,-2.05047944,0.33410877,0.621279939,52.01814753,0.4571646,-0.33410877,0.685659995,87.75421923,25.67030247
30024,8880,0.34030333,1687.0,1003.0,1645.0,1455.0,1120.0,2906.0,-0.161048689,2.054687938,2,-1.647297547,0.33272186,0.614549746,50.73316046,0.44361648,-0.33272186,0.665342109,87.77964156,25.67030247
30025,8881,0.3004779,1687.0,1003.0,1640.0,1469.0,1171.0,2714.0,-0.140708127,2.019056317,2,-1.507424775,0.2976333,0.568488337,45.58116613,0.3971686,-0.2976333,0.595676232,87.77973139,25.67030247
30026,8882,0.28385338,1824.0,1237.0,1634.0,1481.0,1182.0,2604.0,-0.137068808,2.008549057,2,-1.389757623,0.2749082,0.546035353,43.5430491,0.3755943,-0.2749082,0.563317047,87.77982122,25.67030247
30027,8883,0.28385338,1824.0,1237.0,1634.0,1481.0,1182.0,2604.0,-0.137068808,2.008549057,2,-1.389757623,0.2749082,0.546035353,43.5430491,0.3755943,-0.2749082,0.563317047,87.77991105,25.67030247
30028,8884,0.27437368,1824.0,1237.0,1660.0,1482.0,1202.0,2562.0,-0.133068878,2.003814142,2,-1.271028037,0.2670623,0.53078668,41.82200611,0.36131775,-0.2670623,0.541904635,87.78000088,25.67030247
30029,8885,0.27070495,1983.0,1424.0,1660.0,1491.0,1213.0,2567.0,-0.129998207,2.003023922,2,-1.299923195,0.26515526,0.527415417,41.5761253,0.35820106,-0.26515526,0.537230525,87.78009071,25.67030247
30030,8886,0.3281806,1576.0,837.6666667,1594.0,1426.0,1111.0,2695.0,-0.159729855,2.086631075,2,-1.667299436,0.31258014,0.586430197,47.15184322,0.42313975,-0.31258014,0.634624559,87.75359041,25.67039231
30031,8887,0.36263695,1576.0,837.6666667,1576.666667,1419.666667,1081.0,2930.666667,-0.170068722,2.131160159,2,-2.132873378,0.35143873,0.628977573,52.02936785,0.46724167,-0.35143873,0.700773768,87.75368024,25.67039231
30032,8888,0.36374283,1532.666667,776.0,1588.0,1427.0,1077.333333,2912.0,-0.174962908,2.130335162,2,-1.992998381,0.34658432,0.62824321,52.13589698,0.46653622,-0.34658432,0.699715095,87.75377008,25.67039231
30033,8889,0.35869765,1532.666667,776.0,1577.333333,1438.333333,1081.333333,2890.666667,-0.173266598,2.123665212,2,-2.043284397,0.3394641,0.624272102,51.92143478,0.462096,-0.3394641,0.693055236,87.75385991,25.67039231
30034,8890,0.35416892,1580.0,816.0,1590.333333,1437.666667,1089.666667,2863.666667,-0.17150449,2.114453474,2,-1.89275398,0.33627233,0.618933914,51.13684163,0.45607474,-0.33627233,0.684023786,87.75394974,25.67039231
30035,8891,0.35079166,1580.0,816.0,1594.666667,1446.0,1098.333333,2862.333333,-0.169561089,2.112458883,2,-1.913444777,0.33313984,0.615048398,50.87530824,0.45233378,-0.33313984,0.678413371,87.75403957,25.67039231
30036,8892,0.35292223,1547.666667,802.0,1584.333333,1455.333333,1092.0,2873.666667,-0.171592989,2.10908839,2,-1.957254494,0.3322309,0.620192726,51.65138874,0.4564502,-0.3322309,0.684587201,87.7541294,25.67039231
30037,8893,0.3427757,1547.666667,802.0,1589.0,1463.333333,1105.333333,2821.0,-0.16775619,2.099380767,2,-1.909350139,0.3210939,0.607808746,50.3900277,0.4440737,-0.3210939,0.666023994,87.75421923,25.67039231
30038,8894,0.31733653,1687.0,1003.0,1631.0,1455.0,1138.0,2761.0,-0.151063036,2.031589763,2,-1.535477767,0.30977228,0.587786618,47.62780096,0.41626057,-0.30977228,0.624310809,87.77964156,25.67039231
30039,8895,0.29845783,1687.0,1003.0,1630.0,1463.0,1160.0,2664.0,-0.14280436,2.016885797,2,-1.446153846,0.2910104,0.564518424,45.17876712,0.39330545,-0.2910104,0.58988103,87.77973139,25.67039231
30040,8896,0.26868808,1824.0,1237.0,1659.0,1492.0,1218.0,2567.0,-0.127975658,2.002609397,2,-1.314046367,0.26484355,0.525467598,41.34168133,0.35640687,-0.26484355,0.534539691,87.77982122,25.67039231
