Crop_Name_x,Latitude,Longitude,geometry,Name,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Crop_Name_y,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
Redgram,12.7982671,77.8027552,POINT (77.8027552 12.7982671),Krishnagiri,0.1847568489904256,0.1772764636039821,0.1307619943555973,0.0717274357441721,0.2645283465498875,0.3309799147900182,0.1404947192884936,0.1188303404965165,0.0430560051796697,0.2133156674395495,0.2482296650717703,0.2835150737652341,0.3189045936395759,0.3793567185924016,0.1846635367762128,0.2031770433000256,0.1996270238196151,0.0002804655728509,0.2424242424242424,0.1543399385989394,0.0655364895596444,0.0388738494856524,0.0104693770720642,0.1957454749020339,0.1653377463517376,0.0759342301943198,0.2341821320673284,0.0717995032738767,0.0457416684818122,0.4248128827398503,0.0527621195039458,0.0220119143183066,0.1129657228017883,0.541108259671134,0.5227848101265823,0.6483474616630155,0.0341904898721448,Redgram,-12.21457195,-14.05652671,-10.95442102,-9.045588306,-11.0382953,-8.851346092,-9.798182919,-10.67275066,-8.217150017,-15.04619485,-17.66623884,-11.26307437,-7.975392474,-8.762953263,-9.251190967,-22.56367722,-17.94086501,-17.89515832,-20.6551428,-28.63703719,-15.44298314,-21.95901868,-20.1972525,-18.47239678,-24.00987962,-15.83758311,-14.65636334,-11.67815092,-12.75159926,-13.83743809
Eucalyptus,12.7955541,77.7950533,POINT (77.7950533 12.7955541),Krishnagiri,0.169622914203127,0.1730002657454158,0.1436781609195402,0.1890961262553802,0.1940855201811642,0.2492095429721184,0.2520856002901704,0.1840442338072669,0.0579576816927322,0.2903148281663061,0.2771465270230214,0.5281240498631803,0.4178667317549426,0.6009179852639208,0.3904517333955877,0.0658757414923509,0.1239001875090148,0.0044642857142857,0.3646209386281588,0.4031287605294825,0.0565780504430811,0.042359371441585,0.0139963487785795,0.185197450120043,0.0859439800931538,0.0916063059224542,0.226645950670033,0.0645481628599801,0.109588042289464,0.4438834951456311,0.0828999694096053,0.0059093893630991,0.1253255208333333,0.4144329896907217,0.406434184675835,0.3320802005012531,0.0319096710849288,Eucalyptus,-10.45712103,-8.334164127,-7.615791412,-8.21929126,-9.555227764,-5.485299026,-8.995545186,-6.979562901,-5.031192267,-6.207971987,-9.084562385,-7.922552647,-6.196756934,-6.336209643,-6.887408464,-16.56893683,-15.27349627,-15.26250379,-16.82539584,-11.57767259,-13.5015709,-14.81195727,-14.5617942,-12.37741977,-14.24210867,-15.4443411,-15.3326392,-16.34821654,-12.25430304,-15.9449876
Ragi,12.7578162,77.7718266,POINT (77.7718266 12.7578162),Krishnagiri,0.1674362089914945,0.1629376817090127,0.1111111111111111,0.1953409366658578,0.195505617977528,0.2178505413255875,0.1863673248579929,0.1348484848484848,0.034372096951271,0.3897560975609756,0.2387159063480569,0.1872803347280334,0.2891756970656277,0.4164600892414477,0.4053127677806341,0.296689824274622,0.1030126336248785,0.0036030626032127,0.0892912699894219,0.3114181356201366,0.0475312435976234,0.0252266456444619,0.0036536934074662,0.1060965954077593,0.3597605224963715,0.0223763520766245,0.1570951078699483,0.0572631578947368,0.0771506038945033,0.4468684025334272,0.0352235339655506,0.0142698107479,0.1055039511992236,0.3217328258111292,0.0044674767691208,0.0018364067640982,0.0487988616389051,Ragi,-11.18290491,-11.16994846,-7.945900327,-8.207184622,-9.074166931,-5.798641509,-8.955320442,-8.685272883,-7.783953848,-12.67140651,-12.0442254,-8.686053235,-6.855846505,-8.528844731,-6.359462947,-21.42511257,-17.1056586,-19.2616236,-18.01979439,-20.5763833,-18.82789005,-14.59110148,-16.40266437,-16.93059396,-16.45493454,-19.47986563,-16.33505956,-15.29275352,-16.13574051,-13.17189463
Coconut,12.7494526,77.7865336,POINT (77.7865336 12.7494526),Krishnagiri,0.2528565667428418,0.2504957038995373,0.1886240066917607,0.4164998888147654,0.4016991743448606,0.4024345260051641,-0.0156162158785683,0.1845582520079454,0.0342291867285301,0.2065878983172216,0.2766643630499885,0.3411101390104015,0.3814213468192707,0.4460352422907489,0.0782107574094401,0.4220550199858923,0.1253846153846153,0.0092854259184497,0.279396871835265,0.2478064344589205,0.0389610389610389,0.0294573643410852,0.0063828068190999,0.1174180992539734,0.3021636408853519,0.0502255022550225,0.1723898716614637,0.0633469902300661,0.079152459814905,0.6642084562438545,0.0965712488203837,0.0213566657258443,0.2284690858121787,0.4781783681214421,0.0501833180568285,0.1186632681959784,0.0881703924014199,Coconut,-10.18095164,-9.175698268,-10.23652134,-6.532544478,-6.32201835,-8.175950464,-11.61039653,-9.101685158,-11.1238503,-9.887057591,-11.45736344,-13.61088194,-6.68871591,-10.59252877,-9.566476766,-20.83919649,-18.29121362,-16.17788788,-13.17574945,-18.43246822,-15.64078735,-19.48364488,-16.80753729,-18.03699893,-11.77624918,-19.8451101,-13.95283482,-22.00236569,-19.51951613,-15.18141693
Eucalyptus,12.7954228,77.8042313,POINT (77.8042313 12.7954228),Krishnagiri,0.3093126385809313,0.3336510962821735,0.1624470281429968,0.2641140623203403,0.268871925360475,0.3145589798087141,0.3845984598459846,0.1213551791169119,0.0420131528887439,0.2683397683397683,0.280144694533762,0.2416046469413686,0.4241412213740458,0.3459891191110082,0.237559498052791,0.2635269370106345,0.2116009667472289,0.0077812828601472,0.2905594405594405,0.1569757290029683,0.0569154830260904,0.0473265697833836,0.0139558924879393,0.1569743462839231,0.343856879768482,0.0927168377657424,0.2079446283478784,0.0729331823329558,0.0713465220165922,0.3367848822158943,0.0617283950617283,0.0213569420551336,0.0982192543127434,0.2951919493104734,0.43586075345732,0.562214678684303,0.0344282325882268,Eucalyptus,-15.33630443,-10.1829063,-4.605182,-4.732342817,-10.13045022,-8.541442203,-12.23166897,-10.4614133,-10.82730451,-9.282101089,-13.54059082,-12.62533528,-6.34285445,-11.0040698,-9.92587932,-17.47803487,-16.45412069,-16.7648972,-10.37418458,-16.02019119,-13.28268501,-12.91768816,-18.33423717,-17.3556337,-19.36090696,-18.13242979,-18.46989111,-13.69416162,-14.96975568,-13.38479526
Flower,12.7576792,77.7773895,POINT (77.7773895 12.7576792),Krishnagiri,0.1498507462686567,0.1793438639125152,0.13290113452188,0.2420142279257916,0.1927871233208277,0.2301800076599004,0.1905731742798952,0.095869297163995,0.0371122677838432,0.180787191460974,0.2053189091728645,0.2286369320550229,0.1989651928504233,0.2513853904282115,0.2177629521526112,0.2482788296041308,0.1064030131826742,0.0071700991609458,0.0695791356746069,0.1737417943107221,0.0448736998514115,0.021495789995047,0.0059741121805509,0.1333333333333333,0.1798171351168303,0.0883956880152187,0.1452526977719121,0.0543556146995598,0.0750788643533123,0.2637052108059229,0.0340270243613768,0.0338063041615084,0.0688323489323035,0.1802498512790006,0.0408043732916829,0.2147965474722564,0.0613470613470613,Flower,-6.892663001,-5.063312795,-3.607109169,-3.165676419,-5.603791639,-4.945115829,-6.519914661,-5.302378084,-5.638621936,-5.863530075,-2.693454989,-3.969028583,-5.473531946,-5.789034033,-4.389865326,-14.43127951,-16.20954276,-13.69019935,-15.87758909,-13.46854238,-16.67927695,-16.34452052,-16.53591214,-13.42176255,-14.74742158,-12.2205854,-14.53747642,-15.5949159,-14.65992656,-14.34113353
Carrot,12.7228074,77.7729905,POINT (77.7729905 12.7228074),Krishnagiri,0.3517037037037037,0.4125910509885536,0.1737361998837885,0.5004211286247142,0.3876820853565039,0.4106355382619974,0.216719152590896,0.1212929546524399,0.0354754829123328,0.347024504084014,0.266908839301159,0.1512530212441165,0.1607530774800868,0.1263271939328277,0.0416072016686793,0.1589085072231139,0.0898257113064203,0.0099061522419186,0.0648614033482755,0.1082886442750964,0.0487244311652493,0.0257064364207221,-0.0068955399061032,0.1761028134769017,0.0752010089862841,0.1236350827756252,0.0974352106073796,0.0691931934081271,0.0501365374112506,0.1265695170011914,0.1193552869251076,0.1224747474747474,0.1284292303957271,0.4061193044243891,0.2266552266552266,0.1309755637916954,0.1425168717745137,Carrot,-14.11440258,-13.42342199,-11.13073972,-4.865899983,-8.386751706,-9.146509722,-9.888114183,-9.858969941,-8.041340109,-9.650551633,-10.52365194,-7.326092,-10.39192862,-14.53474024,-9.345028357,-21.13843381,-17.46434304,-14.87132908,-8.968202185,-16.95287817,-19.52607121,-17.34412689,-15.52559555,-19.84475767,-15.02368809,-19.80247982,-20.50339867,-18.20597299,-17.09077743,-16.70963848
Ragi,12.7998981,77.7929257,POINT (77.7929257 12.7998981),Krishnagiri,0.1100412654745529,0.1287152161042036,0.1122929024340355,0.1336137172436104,0.1528816288968135,0.1661617338615707,0.0472972972972973,0.1013528498558438,0.057119495386053,0.1184068891280947,0.1719696969696969,0.1956918583424607,0.1309684546458819,0.1664926931106471,0.1769991015274034,0.1930781083323456,0.1536580778634568,0.0060328687330975,0.2911045943304007,0.453654552878726,0.0600160578081091,0.0431216051435539,0.0174810266905431,0.2768440303056692,0.3628989596191148,0.0761677654650021,0.1517221747793908,0.0623773173391494,0.0706495969653864,0.2262105516742953,0.088937093275488,0.0150922772943204,0.0687422166874221,0.2965294011868369,0.3235062450770788,0.3517514595496246,0.0300887409872434,Ragi,-13.4431361,-13.91632256,-5.782936713,-10.19029896,-10.0404364,-8.096337713,-12.10075681,-11.24108401,-11.76105118,-13.10082163,-13.78205035,-12.94447813,-7.188956224,-8.09592526,-13.51962039,-18.84951328,-20.17644532,-14.64903331,-19.95262481,-16.6266834,-20.8568652,-16.03150667,-22.68133481,-16.17403862,-14.82951924,-17.89752406,-17.8129271,-18.59148675,-16.63734185,-16.76720105
Jowar,12.72132,77.766665,POINT (77.766665 12.72132),Krishnagiri,0.1821396993810786,0.1696801112656467,0.1141724853745989,0.192522561237645,0.1798561151079136,0.1908008783081012,0.0238493088257633,0.0733776332532164,0.0402114404379837,0.0581232492997198,0.2011104256631709,0.1823377787739549,0.1568536188038166,0.209205020920502,0.1597621207539562,0.22624,0.1062843903851723,0.0098522167487684,0.0593148450244698,0.204645323289391,0.0500167841557569,0.0335348021056736,-0.0033823529411764,0.1753537524628336,0.2640300486080424,0.2633720234533924,0.1653448448950908,0.0656716417910447,0.0508509971807455,0.3311455235360476,0.1276115189158667,0.1838454274714898,0.2535404294198264,0.3798578417797471,0.0605331631400657,-0.0107066381156316,0.1223310725948254,Jowar,-11.62386762,-10.67093803,-11.30433198,-7.212168751,-12.30006251,-5.868418267,-12.25239541,-11.15060074,-10.51920694,-11.18197835,-10.45072862,-7.034042391,-11.32979405,-9.464066985,-7.964285896,-21.49453726,-20.38999168,-17.16264838,-13.69639269,-18.97037947,-14.363172,-19.11318547,-20.66178699,-21.6638692,-20.8392171,-18.56582761,-19.00233495,-19.90658366,-18.44938072,-14.05443776
Eucalyptus,12.79542325,77.80423575,POINT (77.80423575 12.79542325),Krishnagiri,0.3748140803173029,0.3309161227942954,0.170716044097185,0.2571428571428571,0.264125439307921,0.355945521215296,0.4256206968495722,0.1307507713404182,0.0441631810527459,0.2510564733000384,0.2250148426677221,0.2410639290713952,0.203922894825837,0.2496762801648028,0.1761663856098932,0.2828859467994655,0.178391315497051,0.0039929947460595,0.2432245813913343,0.1371625294437398,0.0571658615136876,0.0446125178121232,0.0117830531970195,0.1544985863961417,0.205764233404205,0.086612890083924,0.2008226221079691,0.0731100045269352,0.0643848886018727,0.246823465801568,0.0542250338906461,0.0132036718782747,0.0965478529329217,0.298330241187384,0.3736017897091722,0.5629742033383915,0.0307934689200802,Eucalyptus,-15.33630443,-10.1829063,-4.605182,-4.732342817,-10.13045022,-6.652072458,-12.23166897,-10.4614133,-10.82730451,-9.282101089,-13.54059082,-12.62533528,-6.34285445,-11.0040698,-7.667605292,-17.47803487,-16.45412069,-16.7648972,-10.37418458,-16.02019119,-12.19236164,-12.91768816,-18.33423717,-17.3556337,-19.36090696,-18.13242979,-18.46989111,-13.69416162,-14.96975568,-15.73079566
Beetroot,12.7572647,77.7865874,POINT (77.7865874 12.7572647),Krishnagiri,0.5868794326241135,0.6159311892296185,0.2223463687150838,0.0362820046110908,0.1663470757430489,0.1710686712718407,0.082823259372609,0.1287860528641439,0.0396811644429041,0.106368330464716,0.1903129018431204,0.1423899713857473,0.1279736488959375,0.1178801386825161,0.1278127812781278,0.062378276111513,0.124634858812074,0.0111565053425518,0.058695652173913,0.2679981421272643,0.0412588754557666,0.0336675461741424,-0.0004971002485501,0.1200439017697901,0.2023809523809523,0.0278287893770306,0.0450112528132033,0.0598218073822655,0.0675156174915905,0.1521771659434385,0.0626137215027293,0.0361642657493012,0.1198286249832641,0.2455920828119668,0.1927372057523901,0.2608318054617389,0.0482485128883013,Beetroot,-4.1947075,-9.038507685,-9.867975404,-7.542449419,-7.821551577,-7.290891244,-12.4382024,-11.66791564,-15.60539133,-8.854126305,-8.670333154,-8.989653952,-9.985624038,-8.168656655,-9.365318382,-14.2581554,-15.2987949,-18.59005434,-19.97814634,-20.15327128,-20.09060402,-20.51773931,-19.78532868,-22.42035453,-19.29003567,-22.7493306,-19.00294833,-27.75524473,-16.27737672,-15.26310955
Ragi,12.7602821,77.7805851,POINT (77.7805851 12.7602821),Krishnagiri,0.1940809968847352,0.1902809415337889,0.1426962495776551,0.1530486733438762,0.1625102767881611,0.1929264725435447,0.1002777777777777,0.1385162150155486,0.0346505579327124,0.0774824118230322,0.1904870798079121,0.2220224719101123,0.1413813813813813,0.2288978990047917,0.1257142857142857,0.2236180904522613,0.1005544732504121,0.0065858404430474,0.1150275601972729,0.0450483479217267,0.0435202161536234,0.0271276074821271,0.0074570590699622,0.1529862663685723,0.1711364074860119,0.0920567464533466,0.1211267605633802,0.0596368138671068,0.0806139558880433,0.2771573604060913,0.0406035056578655,0.008252853380158,0.0966493286561025,0.165496639283047,0.4902951880307319,0.4722166094160436,0.0463804073792468,Ragi,-7.230668305,-9.101416001,-8.867871125,-9.198549883,-8.618853594,-5.56592909,-8.773956387,-10.57849938,-10.86099529,-7.64444073,-6.817131671,-15.28048114,-9.236850688,-8.767339572,-6.042544437,-20.01030238,-16.66097151,-13.66393205,-13.46117073,-14.55131198,-17.33317664,-15.19459047,-17.6255413,-14.12707298,-16.2221959,-17.36989279,-24.62511087,-25.35932292,-12.88628495,-12.13936928
