Crop_Name_x,Latitude,Longitude,geometry,Name,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Crop_Name_y,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
Ragi,12.7489704,77.5761164,POINT (77.5761164 12.7489704),Ramanagara,0.2006972111553784,0.241801272638277,0.1335397316821465,0.0554614255054783,0.2467385138967668,0.2459016393442623,0.1404324105879975,0.0206830206830206,0.056471413539109,0.1684464347227006,0.1791986359761296,0.2676460050161232,0.140801151355241,0.1019467803248473,0.1346923223471137,0.1944786788267192,0.073247254736334,0.0073460456392622,0.1213223140495867,0.0571951964176674,0.0824474368060477,0.0159744408945686,0.0022438294689603,0.0159149248258159,0.1252324182434649,0.0861757261660841,0.1306675062972292,0.0299100968188105,0.0301148127235083,0.2359105069385443,0.0593129361245303,-0.0153469270120325,0.0110713122761315,0.3031149301825993,0.0273927173840949,-0.0174332177125095,0.1595250387196695,Ragi,-11.64920889,-9.731866731,-9.295556672,-4.949190796,-12.250261,-11.81373339,-2.409219994,0.541536452,-2.653008794,-4.155287136,-11.53792914,-9.050880026,-7.389324787,-8.750642985,-4.975930022,-18.42994208,-22.46299479,-21.13802721,-12.94573275,-18.08904119,-14.84548684,-16.9086867,-19.14648806,-19.05184994,-19.27850458,-21.20627258,-21.37908457,-17.94765954,-16.70462331,-17.91288111
Ragi,12.7490367,77.576445,POINT (77.576445 12.7490367),Ramanagara,0.1339712918660287,0.1559112028910686,0.120427807486631,0.0648752399232245,0.1605342055055873,0.1635188866799204,0.197879006989636,0.0335006996460614,0.0635031402651779,0.1470301850048685,0.1591547214422934,0.2183406113537118,0.2226268511774702,0.1292161520190023,0.1045349730976172,0.2046500363284088,0.0694629652079039,0.0073185923388352,0.1093459523407132,0.0575482853764288,0.0838407494145199,0.0151946818613485,0.0016359918200408,0.0166580291700599,0.3487597186227323,0.1030318279028808,0.1161832303059121,0.034972299168975,0.022686623364398,0.228948816730875,0.0622573302985674,-0.0223399684949162,0.0134179068065381,0.2786675208199872,0.0354568191849345,0.0037965783923131,0.174822695035461,Ragi,-7.142683227,-7.307131542,-9.350521956,-7.235484441,-11.16353716,-9.622249933,-9.96980658,-9.752505866,-9.026760606,-9.042661021,-9.558985498,-7.767545175,-7.67047101,-11.57894353,-7.646971585,-22.16114335,-19.37734074,-16.92028962,-15.8345037,-28.80027698,-17.1602537,-15.22656489,-14.92998355,-16.18724488,-15.33069263,-16.34159858,-18.47293714,-15.58785042,-19.48930915,-18.30600849
Ragi,12.74162333,77.581475,POINT (77.581475 12.74162333),Ramanagara,0.3347652654188401,0.3306386418755052,0.175434829289242,0.3736501079913606,0.3070636310566258,0.3570219966159052,-0.0087613077854548,0.1342155009451796,0.0623846437799926,0.5684600056931398,0.1722269746221842,0.1952411994784876,0.5851409978308026,0.5353535353535354,0.2705974228816868,0.4310506566604127,0.073193803949391,0.0104125268261664,0.3655172413793103,0.165837479270315,0.170145995360895,0.0152,0.0067223467101242,0.0338450802512212,0.2640545144804088,0.061090610906109,0.1598779831329625,0.0322417285617825,0.028314782269088,0.5300096805421104,0.0942154485625216,-0.0246994535519125,0.0276643990929705,0.5125868055555556,0.5021929824561403,0.5627323420074349,0.164670180482351,Ragi,-7.925518639,-11.72706442,-11.64974724,-9.732494039,-9.194763341,-6.837509961,-12.72511353,-6.282289131,-6.95679799,-7.892322022,-9.666408931,-8.944672372,-7.110890801,-9.058841571,-9.634000074,-17.32237488,-14.26173392,-16.28647191,-13.37937741,-18.47890339,-14.7158745,-14.48305128,-18.25782428,-14.41843265,-15.34277379,-17.26036517,-17.6522926,-17.07236736,-12.15580703,-14.4689055
Ragi,12.7478981,77.5766487,POINT (77.5766487 12.7478981),Ramanagara,0.1946222791293214,0.270852428964253,0.1465968586387434,0.0620775524724297,0.1965484180249281,0.2605346624376982,0.1358118361153262,0.0216415517794164,0.0545327429503612,0.2256783587028458,0.1997889553288779,0.2179883281840027,0.0782325244476638,0.1292604501607717,0.1316222441592629,0.1918259723137771,0.0769596764600927,0.0081326243353143,0.1017790649565577,0.038078971164473,0.0960673509399146,0.0244341853394887,0.0002056343820686,0.0344181690470615,0.171290009699321,0.1294246275796091,0.1281286258909332,0.0320634373383899,0.0263258298359404,0.1962828649138712,0.0468515230159814,-0.0258483754512635,0.0159157894736842,0.239177277179236,0.0462504129501156,-0.0033191529147772,0.1771570014144271,Ragi,-11.35345486,-11.62756658,-11.11872431,-7.704715336,-7.586061265,-6.588224844,-4.340568771,-4.149919837,-8.190390205,-7.641385347,-10.04424134,-9.541129921,-3.946817893,-10.01863017,-8.315480719,-19.02704774,-22.53202042,-17.62205244,-12.88086601,-18.89842236,-15.03971438,-19.98566758,-13.7589774,-21.24841173,-13.49302802,-15.36180226,-17.33093197,-16.462132,-16.15272833,-18.86708103
Ragi,12.7434498,77.5800039,POINT (77.5800039 12.7434498),Ramanagara,0.370566037735849,0.3946155711860296,0.2054679284963196,0.1465154563746113,0.3424513413992635,0.4107470511140236,-0.0062742333450828,0.2692759295499021,0.0579781962338949,0.5453783859257191,0.292260886100019,0.5191358024691358,0.4818064516129032,0.5607863424728401,0.1992221261884183,0.4720149253731343,0.0787213740458015,0.0075235606240595,0.2047113470471134,0.3039527487505679,0.0867962892362434,0.0198265179677819,0.0057072971871178,0.0183980967486122,0.3056488549618321,0.1057204106961525,0.1179217746643315,0.0328797227622348,0.0300386636264498,0.5257873117298038,0.1099494685485276,-0.0191816789439136,0.0257447591026112,0.4951288157609872,0.4688050068452963,0.0694956396655578,0.1728102806898884,Ragi,-13.01333867,-13.08919888,-9.885421657,-6.847890097,-10.56821785,-4.559596249,-6.025632731,-6.331251331,-7.598697909,-8.90439495,-9.016592989,-9.273592127,-8.499153427,-10.22318808,-7.358763761,-15.02976398,-21.52254611,-14.15359742,-12.25162342,-16.79865444,-16.06130185,-20.48026245,-17.35735762,-13.5587606,-14.41518058,-25.42867761,-17.08106156,-17.22520823,-16.85112747,-15.49093704
Ragi,12.7455148,77.5757399,POINT (77.5757399 12.7455148),Ramanagara,0.3046575342465753,0.2304661851608667,0.146067415730337,0.1163287086446104,0.2722143864598025,0.2489736778555904,0.0297319015267733,0.0259534543682222,0.054741530887352,0.3459504592262733,0.2862804302698622,0.3373037357877639,0.4183614177803602,0.379892987890735,0.154367469879518,0.3166697298290755,0.0692527367920038,0.0077873043341461,0.159308314937454,0.1481481481481481,0.0893019038984587,0.0252954592577234,0.0028712059064807,0.0135044393046332,0.4228913337193592,0.1124944419742107,0.1433549817836211,0.0348351929137211,0.0264611805757487,0.4113557358053302,0.0351223962292838,-0.0151633800811561,0.028613352898019,0.2954137842685114,0.0352440484106929,-0.0136007376671277,0.1982673754676117,Ragi,-9.187820339,-8.086278027,-9.955891407,-6.501046633,-9.903898727,-7.886754233,-9.128293331,-7.502421866,-5.61881208,-7.066909916,-4.928598419,-10.93085836,-8.808101339,-9.458388825,-8.916420296,-16.80242606,-14.85322808,-14.70870128,-17.41636671,-16.53060442,-14.01227409,-16.52414174,-14.37051401,-16.38724348,-16.28172314,-12.4564531,-19.49647786,-10.5341522,-16.87866527,-13.86067777
Ragi,12.7431123,77.5816396,POINT (77.5816396 12.7431123),Ramanagara,0.1737451737451737,0.1910112359550561,0.1250502613590671,0.1620947630922693,0.1881693013768485,0.218622510199184,0.009267965077233,0.1081812035158891,0.0562738578992734,0.136517719568567,0.1240657698056801,0.2038557657979293,0.1366605696367912,0.1661822985468956,0.1187957689178193,0.1757253780138945,0.0839805825242718,0.0052001260636621,0.0613934237755805,0.1233933161953727,0.1125942405141515,0.0128669079211901,0.0022377432698175,0.0350501328305767,0.0923076923076923,0.0669017736749299,0.1095652173913043,0.0317246034424569,0.0297265160523186,0.221579242113123,0.0322906155398587,-0.0200740318906605,0.0145219508100394,0.4258266309204647,0.4636997077995055,0.5344593282857698,0.1566583953680728,Ragi,-16.4857439,-15.64747542,-13.8677854,-9.310147374,-5.966300167,-2.709769676,-7.482963888,-7.160603457,-13.37269074,-9.023947807,-14.42726981,-10.83345935,-12.67416111,-12.4028322,-9.062298362,-21.8711305,-24.26996849,-18.2498862,-17.93758845,-19.84904021,-19.67467989,-22.08507147,-12.74047961,-24.45621216,-20.23312742,-20.95656032,-24.05115406,-19.15044259,-15.40246962,-16.71924421
Ragi,12.7434637,77.5753165,POINT (77.5753165 12.7434637),Ramanagara,0.1923766816143498,0.2034046268005238,0.1341102113371519,0.1905411550704865,0.2002110261144816,0.1886746399804735,0.0267115870533028,0.1189039308432555,0.065398335315101,0.2474710091290402,0.244499645138396,0.237402413058907,0.3920615633859862,0.3827058336781133,0.2011881188118812,0.4729411764705882,0.0801263305649783,0.0051517793453277,0.2237442922374429,0.2900022568269014,0.0835209606518709,0.0142558069983052,0.0032057840529295,0.0209946396664681,0.5284391534391535,0.1128376763088692,0.1349634804699904,0.0346572223627624,0.0274800233872539,0.1934121621621621,0.0506050605060506,-0.0153032036613272,0.0496105835911661,0.2724616508400292,0.0785319255907491,-0.033752220540825,0.2098385857033051,Ragi,-18.08322707,-12.39244303,-7.087594337,-9.814955439,-13.03711136,-9.162126807,-16.28840942,-11.86740324,-6.535174054,-12.71658069,-13.96811281,-12.44670284,-8.410878427,-12.12092649,-8.458008818,-17.83102663,-19.63540622,-20.13918858,-15.04092066,-18.06344148,-16.93896108,-17.85330451,-13.40362551,-12.11927368,-13.94782395,-15.99758232,-21.32604836,-25.88904327,-19.87978674,-16.08592167
Ragi,12.7489888,77.5761205,POINT (77.5761205 12.7489888),Ramanagara,0.1875445685761825,0.2462484624846248,0.1335138512809831,0.0657193605683836,0.2602895259721828,0.2198398346680444,0.1509983361064892,0.0128143520743232,0.0584128461717477,0.1503267973856209,0.1585089141004862,0.2620360161705255,0.1252595155709342,0.0979393378096781,0.1300904977375565,0.1996052306933136,0.0716971976222249,0.005161895823557,0.108963678773742,0.0607346094154164,0.0612582781456953,0.0184450151762783,0.0022545603607296,0.0128755364806866,0.1210122201795176,0.0841320553780617,0.1224105461393597,0.0323921704486402,0.025631396113041,0.2372170997485331,0.0526032557513789,-0.0157446193846598,0.0127714959733181,0.3111111111111111,0.0303756994404476,-0.0150815635580178,0.1651047878684614,Ragi,-11.64920889,-9.731866731,-9.295556672,-5.020005212,-12.250261,-11.81373339,-2.409219994,0.434974806,-3.805548844,-4.155287136,-11.53792914,-9.050880026,-8.950418497,-8.750642985,-4.975930022,-18.42994208,-22.46299479,-21.13802721,-14.87899616,-18.08904119,-14.84548684,-16.9086867,-16.70340346,-17.96129625,-19.27850458,-21.20627258,-21.37908457,-18.63237777,-16.70462331,-17.91288111
Ragi,12.7417383,77.5788483,POINT (77.5788483 12.7417383),Ramanagara,0.2545835515976951,0.2584869059165858,0.1527341294783155,0.1974304068522483,0.238204175007149,0.3009184224743382,0.0176958032611601,0.1982267257758074,0.07920059215396,0.4065934065934066,0.1955211024978466,0.3089450082605617,0.2883222254419009,0.3901918976545842,0.1970624235006119,0.3295588582212786,0.0683508440561917,0.0126339357108587,0.094059405940594,0.1279141104294478,0.11026706231454,0.0156106519742883,0.0066261356650044,0.0307649409796449,0.2947154471544715,0.07361010456569,0.1547639052260124,0.0330801687763713,0.0270588235294117,0.4994791666666666,0.0880430603613994,-0.0241045280468574,0.0407561744079682,0.4392282958199356,0.4479189130903601,0.1394651913324112,0.1740932642487046,Ragi,-11.28804557,-13.12927063,-11.59124264,-9.561331786,-10.62840476,-9.352927192,-11.14609689,-7.209324803,-11.38368742,-7.940780222,-10.10140446,-9.460059547,-8.806468281,-7.675312671,-6.238705033,-14.77810264,-13.17675563,-14.73862056,-15.58365011,-15.54579352,-20.2460758,-16.72976299,-15.8553433,-16.78636716,-16.99479336,-14.70052647,-16.02234265,-11.77148573,-12.1404746,-13.44386364
