Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.301744699,0.335024655,0.38857168,0.449882776,0.342993826,0.051909756,0.136294261,0.253854901,0.42064169,0.172633573,0.106968552,0.401057959,-13.30352112,-11.53279769,-7.997660598,-8.327012062,-14.0092076,-7.363432141,-11.43027064,-10.89740667,-12.23757129,-4.983362658,-7.895713483,-11.03064578,-10.49858997,-12.06556097,-10.91096213,-19.3474389,-23.00880418,-16.99497802,-14.63562336,-19.6736375,-14.97249146,-22.04921076,-24.23125356,-23.78701942,-20.55400234,-20.1041938,-27.19581687,-19.85495009,-21.45762216,-17.23260774
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.26584506,0.392739385,0.596045852,0.370277673,0.17678991,0.211730391,0.224993706,0.165962398,0.261851937,0.100283124,0.192176476,0.222899497,-10.33901325,-13.55832814,-7.740914846,-6.814293759,-8.31002627,-7.350136687,-10.01359904,-8.845615873,-10.86321032,-7.788740571,-7.291427794,-12.72917454,-6.461464654,-9.136490761,-9.357933126,-25.57581432,-17.5023738,-19.67773047,-15.16459814,-20.26048894,-14.99830814,-19.81508591,-13.84524345,-16.49265247,-15.92277093,-20.86457569,-14.19789977,-15.49834855,-19.4137078,-18.25305682
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.207805276,0.219015121,0.115364261,0.242982998,0.352404356,0.113303028,0.096681081,0.278121531,0.364124537,0.108136147,0.313555092,0.36055696,-13.06735882,-12.32252649,-8.970791193,-12.4265288,-11.28009661,-5.949130889,-10.8703212,-11.67802759,-9.142255392,-9.164974505,-8.598777957,-5.610512377,-4.642231892,-8.244537494,-8.865060176,-25.65660419,-21.5261476,-16.90780229,-16.62087054,-20.17978409,-18.04199869,-25.44141244,-21.85786723,-21.15784979,-16.48667139,-17.31654534,-14.08240338,-14.04963923,-13.01606334,-13.23590281
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.328989685,0.401323944,0.554443479,0.54281348,0.50945121,0.345645189,0.376306027,0.258853048,0.512861371,0.071977146,0.302429706,0.175696105,-9.719645012,-10.88583285,-4.998412671,-8.0255853,-11.81862017,-6.273878706,-4.418345299,-8.594576812,-8.266903884,-9.453755707,-9.952786521,-7.877296967,-3.912171717,-9.857761645,-6.908767527,-18.61186239,-14.7137952,-11.67990989,-14.67930937,-13.55023759,-14.80608494,-14.43662915,-13.38244999,-14.10850641,-14.71622339,-18.94647579,-14.5574446,-15.22954262,-17.76665071,-13.74173019
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.290949166,0.166635543,0.208791852,0.208963796,0.196632355,0.284543335,0.38028881,0.395740271,0.604133427,0.073380351,0.268305415,0.18913728,-11.53533915,-7.852629722,-8.791856629,-5.624072081,-8.895585802,-7.363237834,-12.65509025,-10.95930737,-10.79997291,-9.776353577,-9.526237095,-10.09069942,-7.436049394,-12.52176567,-8.051478749,-17.75407619,-17.62611446,-20.69021844,-13.04287238,-22.20862997,-17.05388763,-20.5390544,-21.69641805,-19.27973797,-21.30439228,-15.40685415,-18.84058657,-14.51858454,-21.44674343,-14.79175182
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.290949166,0.166635543,0.208791852,0.208963796,0.196632355,0.284543335,0.38028881,0.395740271,0.604133427,0.073380351,0.268305415,0.18913728,-11.47947282,-7.852629722,-8.705431473,-5.624072081,-9.770325115,-7.363237834,-12.65509025,-10.95930737,-10.5705829,-9.776353577,-9.07854191,-11.46962527,-8.771296747,-9.709740526,-8.051478749,-16.49295874,-17.62611446,-21.89380885,-13.04287238,-22.14448701,-17.05388763,-20.5390544,-21.69641805,-15.5681543,-21.30439228,-16.37638841,-17.39095833,-17.36464641,-19.19407664,-14.79175182
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.366981208,0.308428437,0.264906019,0.378876358,0.642146826,0.300218731,0.29534784,0.161228105,0.3496494,0.075330786,0.497260392,0.53824985,-12.30708028,-6.006661892,-8.769286999,-8.298297203,-9.33508217,-5.767377879,-10.4148971,-4.139043291,-5.884240644,-9.242103883,-9.090333245,-10.55438062,-9.062973726,-7.52305387,-6.419975196,-23.02853612,-16.57844463,-14.2642269,-13.65225201,-17.6286787,-13.33058725,-14.44002189,-16.44225011,-11.15810093,-16.17002432,-19.0009346,-20.97688989,-12.39560138,-21.05975928,-12.58189702
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.386286139,0.407542139,0.316900462,0.487055033,0.490570545,0.150621504,0.259946197,0.39105323,0.430794686,0.074697442,0.37795341,0.410492241,-12.30708028,-6.41820097,-8.769286999,-6.65056508,-9.33508217,-7.636129584,-9.430858103,-4.582414634,-5.628520519,-9.242103883,-9.090333245,-10.55438062,-6.491389095,-7.52305387,-6.378869356,-23.02853612,-19.4890204,-14.2642269,-11.55453865,-17.6286787,-15.25245589,-13.75272649,-16.5102722,-12.81266159,-16.17002432,-19.0009346,-20.97688989,-11.30661902,-21.05975928,-12.16290575
Beans,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.187074736,0.21343936,0.164641321,0.214340702,0.24476774,0.183683813,0.227315515,0.265032619,0.313862115,0.075065769,0.229616016,0.254364073,-11.95285995,-4.90273004,-8.60886689,-3.952574255,-5.443917719,-10.29743195,-8.176202619,-9.281287395,-13.34810362,-6.602156572,-6.664358697,-7.33817396,-12.53822219,-7.357995872,-9.561427138,-19.33783807,-18.08673986,-21.73759591,-15.21857461,-18.3927034,-20.44172149,-14.32514879,-16.05012423,-16.09190574,-18.24168767,-15.75492803,-14.5638413,-13.33642691,-17.61800777,-15.71353205
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.22737211,0.268115878,0.238041848,0.281959981,0.230998188,0.213611335,0.250755996,0.143964857,0.260756433,0.146486998,0.224723488,0.466813922,-14.92636587,-13.69638359,-10.81961413,-11.51340134,-13.46180903,-7.829840422,-14.57932966,-12.34557898,-15.14599991,-9.473400073,-10.84824288,-12.91074585,-7.45372193,-11.29860548,-11.65745797,-20.03336348,-17.01760854,-20.67150423,-16.82291029,-18.37195347,-16.63024783,-21.198323,-17.04927206,-18.57479583,-27.59543719,-18.85718293,-20.43203223,-16.44799497,-17.73900044,-14.69446183
