Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
Groundnut,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.318017483,0.330655187,0.321842641,0.436247021,0.306387544,0.306402266,0.245992586,0.120049998,0.428077817,0.136374757,0.372035265,0.410056412,-6.899076605,-9.46027129,-6.523958905,-8.117210143,-4.954239464,-3.169707178,-8.787583541,-7.602519594,-7.292427197,-8.865250041,-8.123447037,-5.746946588,-4.661244956,-7.101296124,-3.714916637,-18.11610072,-20.4971546,-18.46865487,-14.88199946,-17.67520951,-14.9410465,-17.38098791,-19.5851838,-15.8672215,-22.90386704,-18.08584253,-14.65878773,-12.67236493,-15.67601331,-14.43632224
Groundnut,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.266317159,0.398240834,0.428817958,0.272100478,0.272727966,0.194108441,0.17997773,0.385809004,0.070242032,0.622334599,0.573862612,0.2117116,-15.02150598,-9.828467901,-10.11034264,-6.201799301,-11.68471983,-6.799254195,-6.614640257,-13.65178127,-5.41006205,-6.505708925,-8.292784344,-11.53757966,-10.69238371,-18.9947681,-10.07380181,-19.97059914,-16.61399995,-13.51220337,-13.14867964,-18.63523333,-19.23938775,-24.57072653,-22.40159674,-16.31219297,-18.31036489,-20.02989793,-17.09691133,-10.93500788,-15.44217276,-18.30503157
Groundnut,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.310141206,0.305072963,0.221589833,0.178917229,0.187635243,0.126758337,0.154312313,0.14648065,0.09195005,0.03741945,0.398200601,0.122123659,-12.15889146,-5.541714877,-14.52755373,-6.35187764,-11.60433506,-10.0263719,-11.05945636,-10.6247386,-8.461103507,-7.029102218,-10.52681067,-11.3603101,-9.737403681,-12.76592152,-6.298059527,-18.13368551,-16.35602734,-18.99345809,-13.35110024,-17.55100997,-18.43393193,-17.05526628,-23.00053787,-18.26558237,-20.74267415,-15.28547542,-18.1131702,-15.16470362,-19.79529946,-13.6061419
Groundnut,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.292290598,0.324498832,0.355758011,0.340485185,0.373914152,0.133162126,0.170865253,0.154013664,0.096395481,0.038777299,0.33702454,0.113105118,-13.9240654,-13.37504412,-8.435292491,-9.946219688,-10.87357634,-12.33090817,-9.148251077,-9.058938229,-12.04253756,-8.095363836,-11.90621046,-11.24934534,-8.493124084,-10.5481295,-7.522835826,-14.73712744,-12.97925927,-15.43063902,-15.22690961,-17.06711323,-19.96829738,-17.82621184,-20.70972848,-19.69181467,-17.33603525,-19.55430651,-18.20431821,-15.58206391,-17.50185679,-15.10707615
Sweet Potato,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.33638671,0.348385662,0.442894429,0.550537944,0.213116691,0.193258941,0.090314314,0.066337265,0.095074486,0.123811707,0.42272982,0.263317496,-12.19688054,-9.073940781,-9.876687568,-5.029515585,-11.02070718,-8.172745593,-5.861562662,-15.86152897,-7.392415153,-5.047691453,-7.287939493,-4.655090939,-6.972145988,-7.212927633,-5.524382871,-16.38823399,-18.53486433,-19.97466785,-14.31517887,-14.74793039,-13.00330855,-15.27485675,-14.90765283,-20.06245566,-14.3338028,-17.82324995,-15.49696097,-14.22831349,-14.19469942,-14.02655906
Turmeric,Long,Short,Bangalore Rural,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.21696879,0.280952662,0.309858054,0.234388262,0.352776051,0.351396263,0.288596928,0.345445395,0.266581088,0.125950828,0.497906804,0.045342479,-14.62788113,-12.76385861,-10.75690636,-8.89225839,-11.9718402,-7.548145255,-10.78882547,-7.907101066,-8.271646689,-8.551073229,-7.097455954,-12.39747265,-4.942238404,-7.964446676,-7.762463569,-20.82407437,-16.63148045,-18.04840114,-13.51641072,-17.08861859,-16.04989066,-14.55317043,-18.77124932,-16.53942907,-16.15894118,-13.01477497,-17.3540565,-16.64492155,-14.98081103,-11.94028508
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.245000243,0.177174985,0.308368236,0.45702827,0.270828962,0.095041491,0.036208734,0.311810791,0.089841217,0.048770603,0.429189861,0.314617515,-11.4365753,-14.19897133,-11.36325922,-3.698728113,-6.779768802,-7.312379002,-7.82253297,-7.222803482,-9.936703393,-10.01889502,-7.940009746,-11.5649585,-12.11040751,-9.601646762,-9.381199856,-18.90865221,-16.14680183,-14.52049546,-16.3194726,-17.25141701,-13.62859961,-17.20006382,-18.19305976,-15.94878161,-20.46337139,-15.88471467,-17.16831108,-12.38912543,-13.2121644,-14.28152466
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.306016117,0.285063505,0.369783461,0.465045631,0.065684535,0.197642401,0.090597503,0.391172498,0.258597113,0.126021728,0.450314105,0.281017482,-9.518258499,-11.65757172,-12.61380845,-10.23388194,-12.67393411,-10.38705671,-13.34907113,-11.84616906,-7.880498345,-8.247035025,-9.780882651,-9.98161328,-11.23769343,-8.438434267,-7.033312495,-17.03474519,-14.2967396,-17.41112587,-15.54489007,-15.44999284,-16.81252407,-16.59565562,-13.61667253,-16.29425471,-12.87824429,-12.51042015,-12.21295637,-12.64090063,-15.47352567,-11.95054223
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233271837,0.23547858,0.289903462,0.386526644,0.0592429,0.187789351,0.09930478,0.329944849,0.225795008,0.121645167,0.426226079,0.304906219,-10.66401514,-10.67192564,-9.380843223,-8.93373493,-7.634773091,-7.50324231,-10.89785785,-6.842660956,-5.984909912,-6.428217555,-8.997765709,-12.22338658,-8.292814047,-7.599002075,-10.28597517,-15.78083399,-13.81453394,-16.64063698,-12.62254844,-12.34617264,-15.79812059,-16.10677253,-16.83356917,-18.09383187,-15.73407318,-15.88417561,-13.54495167,-15.27733604,-11.61438152,-12.22063666
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.336944282,0.311669827,0.393667936,0.473775029,0.055282161,0.198422343,0.092515878,0.351243079,0.240507044,0.129771009,0.446132272,0.280203938,-12.34551401,-13.55102837,-11.48630269,-7.839953889,-7.567345546,-7.223463491,-11.6844189,-7.565061612,-5.97722219,-7.608454134,-8.735926433,-10.9723222,-6.19676583,-9.341541277,-6.68857643,-15.45677757,-14.99116898,-17.45511541,-15.37328847,-12.70793602,-16.10739638,-18.76649588,-16.83793403,-15.30937263,-15.98196494,-15.12444393,-12.66922108,-15.12610927,-11.07000696,-10.34916221
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.216845796,0.285952061,0.552599311,0.36713171,0.086216494,0.277818799,0.109501198,0.10677629,0.500045121,0.086064897,0.318973631,0.291902959,-15.27960148,-11.67667114,-8.360762984,-5.103029088,-5.796913229,-9.158164489,-8.500669403,-6.232723929,-7.979287512,-10.78534747,-8.786885065,-8.790293342,-10.05896904,-8.166059113,-7.525644169,-18.01302591,-20.20698616,-16.6664193,-15.54140504,-14.41695885,-14.92414462,-16.03686465,-14.52344914,-13.92227629,-12.42753539,-14.72024572,-16.94351005,-11.89800153,-15.36776262,-18.00736911
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.253031194,0.250819743,0.40442422,0.146897212,0.084405832,0.312113434,0.118901849,0.107769988,0.480682403,0.089179069,0.39770934,0.223592281,-8.887128047,-9.376941248,-5.534494174,-7.169020941,-5.64965755,-5.59350288,-10.3569873,-10.45971157,-8.891454134,-6.695309774,-6.73632551,-7.666330061,-6.374488066,-7.239295823,-6.977586077,-15.90512002,-15.1263792,-11.5389639,-15.73283049,-17.94591303,-12.34688164,-16.11236667,-13.75503356,-14.0884977,-12.63461159,-12.88640602,-11.32522043,-13.07336434,-17.47181286,-13.00915265
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.26778841,0.24190338,0.487982601,0.493863523,0.068469517,0.078342006,0.094264656,0.31731385,0.412667453,0.095217459,0.393434435,0.34503901,-9.908198515,-9.038462824,-5.562254192,-7.51794039,-5.209136037,-4.937317021,-9.830461215,-9.109105502,-10.9281077,-7.983956085,-4.631348947,-7.681354418,-7.597103709,-8.917698255,-8.892793975,-17.58739093,-18.94590365,-13.89049772,-17.4358043,-14.76826523,-17.66733741,-18.43678295,-12.97338592,-13.27156442,-14.16000967,-15.52206308,-14.9268669,-20.07971008,-17.04416169,-17.28768945
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.45036611,0.480715692,0.486564726,0.346263766,0.095716611,0.056852255,0.08756426,0.351837039,0.34305793,0.098309644,0.434207529,0.20374313,-7.172200353,-11.5106697,-8.239557093,-8.337832441,-8.47681108,-12.20123359,-5.983783992,-10.08454474,-7.402014693,-10.68306445,-11.62435298,-9.266290857,-8.924419021,-8.706530146,-4.690736384,-17.9348297,-20.01217587,-13.03429602,-12.3146817,-14.58181111,-13.12205971,-17.96389926,-14.21600497,-15.39889761,-16.37431121,-17.7253431,-19.39015714,-14.88094503,-15.76374341,-12.98274677
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.396755755,0.456019551,0.479836732,0.353692323,0.097655207,0.056438949,0.086196855,0.364364386,0.318834245,0.094405763,0.412737489,0.175871715,-8.514945227,-12.13109228,-7.193262043,-7.907442808,-9.972110505,-8.924059348,-6.133355814,-9.108187081,-7.494858728,-8.849185265,-10.61795083,-9.765959408,-9.725801543,-7.37447999,-7.620962359,-16.90544408,-20.8824458,-14.02630352,-13.35083425,-14.42397213,-15.11585645,-17.79232357,-13.46764208,-13.19943443,-15.06207386,-19.13226955,-18.65686952,-14.58669313,-14.26026747,-12.30883891
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.396755755,0.456019551,0.479836732,0.353692323,0.097655207,0.056438949,0.086196855,0.364364386,0.318834245,0.094405763,0.412737489,0.175871715,-10.53370214,-12.82327321,-9.80228743,-7.938625006,-13.92396875,-9.398244619,-8.977910749,-9.050783808,-10.07709097,-6.440289723,-10.42277709,-10.91597639,-9.525760722,-9.661601898,-8.060889063,-17.33605584,-17.38112645,-19.84272486,-14.82273503,-15.79625774,-16.14791391,-16.09223896,-13.62670402,-14.65223962,-14.90955448,-18.20511141,-16.11605611,-14.47038979,-12.8679996,-13.24191917
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.222271472,0.24025467,0.261887908,0.221814841,0.121134877,0.116406865,0.094474696,0.126960248,0.162975818,0.088057488,0.65419215,0.157924011,-9.86670749,-9.063324748,-10.42172757,-8.178334399,-7.399545431,-11.93516558,-10.69783069,-7.103877503,-12.47158438,-9.074321451,-7.348206266,-8.147260686,-11.11966553,-8.075472049,-4.252060424,-15.79208652,-18.2417338,-22.45669186,-15.66604233,-15.9040706,-19.60454549,-20.90203031,-15.19253819,-18.4334421,-14.2540201,-15.87306287,-17.15561704,-15.38252105,-15.03544396,-14.19621915
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.40813002,0.446264327,0.453957617,0.401917964,0.067613132,0.057897314,0.09149605,0.410066098,0.460960984,0.091722466,0.402526647,0.166172951,-8.405715789,-9.288145354,-7.769682177,-10.3972843,-7.321025614,-8.371722216,-8.30816683,-12.39192242,-9.065925177,-8.062279382,-10.11201309,-9.394945665,-6.312882206,-10.15301905,-7.369701192,-17.74593191,-13.87741705,-15.83701327,-14.81604723,-11.59700915,-15.28200541,-20.8191458,-15.36765154,-17.02498532,-14.55604435,-20.33420083,-15.05143662,-16.11048926,-15.9827392,-13.68636925
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.467747152,0.435455501,0.54657805,0.601042867,0.172432691,0.360367775,0.116781279,0.324350804,0.135692507,0.091886677,0.619718611,0.195488214,-6.972784128,-12.07803628,-6.758041764,-7.245808532,-4.314318936,-9.602901905,-6.673134295,-7.347235755,-7.335344073,-6.592753145,-7.655958338,-6.486462608,-8.206252795,-10.15289369,-8.425231809,-17.36015423,-18.59916271,-15.46749169,-12.94177474,-15.51614858,-16.08152721,-12.80862435,-14.15952734,-12.96032926,-16.38279619,-14.4327914,-16.30768806,-12.19641344,-13.27207406,-10.32130596
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.297604203,0.254025519,0.228681713,0.312224805,0.105256855,0.166688353,0.099818163,0.097012892,0.449104488,0.079377994,0.341618657,0.51875191,-12.54970324,-12.17883097,-14.21073501,-10.03040989,-8.246096338,-8.954668734,-8.61954063,-9.244241254,-8.620818457,-12.21492865,-9.398608601,-9.330976145,-9.104113057,-9.734629758,-10.08193474,-17.24843109,-18.28799621,-16.7434228,-14.02106386,-15.88214197,-19.59832745,-20.1387885,-16.3618349,-14.67470001,-16.98235757,-21.39554459,-23.51432634,-14.6569481,-16.16444142,-10.84641528
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.339677304,0.321824133,0.34735629,0.38726598,0.076234646,0.143965542,0.08292795,0.066916578,0.640347838,0.070814222,0.400101066,0.563311279,-8.184654646,-8.465262432,-8.731487155,-5.217049202,-8.231072145,-7.897852688,-7.831795396,-8.892526174,-7.70534483,-7.110221398,-9.356594744,-9.544115324,-7.433745288,-7.301278175,-8.075569272,-9.391286379,-9.657974467,-10.38633019,-6.523863566,-11.4064075,-11.53392336,-9.32961055,-12.52670656,-12.42066392,-13.72691739,-9.233746898,-13.15227485,-12.43170769,-11.46604566,-10.24973013
Bluegrapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.189844519,0.188703716,0.176015124,0.183558807,0.136943012,0.151717871,0.109874569,0.169830099,0.255378306,0.064491555,0.36877501,0.438261807,-11.54993817,-12.81093362,-10.55524243,-7.465934726,-4.289212556,-3.138686128,-7.115506571,-7.557874747,-7.741834321,-6.34551472,-11.63898252,-7.747102546,-6.215779872,-8.008147638,-7.721170104,-20.83069974,-24.6277251,-19.52195198,-15.83251766,-11.12258049,-14.13092114,-15.55227287,-20.42852335,-20.63858929,-17.98521303,-20.6763729,-19.5894448,-12.69436268,-15.82051415,-12.01827834
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.300177068,0.43460837,0.47345829,0.310171813,0.291371167,0.222819448,0.193421111,0.37257883,0.150513291,0.332056761,0.363150865,0.29769969,-9.97174465,-14.38866598,-6.855569156,-6.0367109,-7.775001371,-4.279130762,-10.58088113,-6.571688684,-8.184263541,-10.15934881,-6.701309869,-10.3202758,-6.189392184,-10.30376357,-7.866511388,-14.97131878,-12.10683851,-14.09454575,-12.36615229,-15.63777469,-17.59698565,-17.23659307,-13.78433826,-15.7281056,-16.04405493,-13.04155746,-17.52318741,-13.59533943,-16.83474886,-19.36742993
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.281373262,0.257861674,0.256454736,0.23689431,0.203791469,0.07518927,0.043471076,0.233133912,0.409044981,0.057928689,0.5806095,0.433201075,-9.218578984,-10.58857333,-9.027579452,-3.17203253,-6.868569645,-9.670793235,-8.950339217,-8.688832946,-11.21386245,-6.835118953,-12.15997144,-7.587463523,-9.14730759,-10.27651229,-9.687123967,-19.06655354,-20.91190667,-17.93604263,-13.45694552,-15.23992334,-13.46764028,-14.22406356,-14.17431596,-20.9538817,-15.91285308,-25.01925353,-16.78912732,-13.30819492,-18.49524315,-13.37995025
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.168722659,0.183398053,0.166041777,0.182432815,0.153862461,0.08359351,0.041931354,0.186965793,0.220900699,0.056848794,0.569273293,0.44039017,-9.218578984,-9.7823421,-9.020173556,-3.17203253,-8.702399673,-9.670793235,-9.107974699,-8.938597796,-11.21386245,-7.780904744,-10.73096003,-6.493875797,-9.14730759,-10.44882977,-9.050113457,-19.06655354,-19.06090051,-21.02373954,-13.45694552,-14.96172145,-13.46764028,-14.98837296,-14.5641532,-20.9538817,-15.08282475,-21.20804624,-15.36241703,-13.30819492,-18.98460959,-13.14076418
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.255492628,0.225049317,0.239090174,0.201177537,0.138762787,0.104506396,0.042673547,0.179464161,0.336355925,0.057830267,0.312681496,0.371932417,-7.788735126,-7.600316528,-10.42266474,-14.2737627,-10.8302878,-10.18255295,-11.31778652,-15.18809326,-14.54831716,-9.692809432,-11.47053402,-10.31153398,-9.110939499,-10.54058146,-7.125412149,-18.91680436,-21.21843406,-20.44330645,-13.69210962,-18.41456834,-12.62304209,-18.24943155,-19.35564402,-19.55966719,-18.1833454,-20.41677805,-17.40038348,-16.08757916,-20.07415135,-13.94523801
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.321227849,0.25835216,0.322132319,0.304728866,0.145416752,0.120280743,0.043604657,0.152768672,0.106345098,0.059921525,0.506070495,0.403283715,-7.680026591,-9.607727142,-11.00795851,-14.2737627,-10.6988997,-10.18255295,-11.15610485,-13.82199271,-13.70107868,-10.06743143,-12.17276455,-10.92822269,-9.017986974,-10.86156541,-6.399400476,-18.015843,-22.10442016,-21.36020144,-13.69210962,-19.71269552,-12.62304209,-18.01317131,-19.35167731,-21.91192826,-15.63894068,-18.1839106,-15.29997749,-16.7526559,-18.86250485,-14.85798442
Drumstick,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.190407753,0.242678598,0.263994664,0.211950123,0.071017109,0.194713384,0.115205571,0.257777125,0.171890898,0.078344129,0.348893046,0.170298854,-13.1356625,-10.35133442,-8.089906568,-8.739854592,-7.347919869,-10.40031517,-7.272542804,-6.134980415,-8.96114029,-8.423710872,-8.201561584,-12.15651088,-8.755044566,-9.151282632,-7.608921306,-19.64507482,-16.76436492,-18.40412722,-15.9193318,-19.65326429,-16.09096181,-13.92060762,-18.80353415,-17.23458176,-15.9071282,-16.73291057,-17.2942751,-18.7198283,-15.05135482,-15.82623885
Fruits,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.212069929,0.245886058,0.285955697,0.398864567,0.385519564,0.160572618,0.178861126,0.374381751,0.217601599,0.060821448,0.244390726,0.014993846,-11.24327378,-7.128047324,-9.939595757,-4.576615529,-14.3157729,-10.20256109,-12.59858871,-12.86899269,-12.32970877,-12.15977138,-8.326552397,-13.10801686,-7.191739402,-15.63679325,-8.087588169,-17.21838319,-16.42652625,-20.21036123,-12.50281436,-20.33260628,-11.16065334,-17.32889366,-18.18111889,-24.61401484,-20.51340342,-17.47368436,-17.85970634,-12.87770538,-18.10786057,-20.51713968
Fruits,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.202327818,0.231602222,0.317696095,0.418553144,0.258152246,0.31027472,0.136639923,0.447084665,0.268473219,0.089861773,0.426970273,0.222353488,-6.959153493,-9.036609666,-6.283477021,-6.038243339,-6.840136746,-6.590483091,-5.705670435,-2.946207339,-3.674582797,-9.488162544,-4.303660273,-7.687802425,-2.290298258,-8.472863263,-5.309617387,-17.17306426,-13.05541842,-14.43273258,-16.89137265,-18.55176556,-15.28095378,-13.59342093,-14.84090197,-17.85712996,-14.66401402,-19.47325017,-11.25577407,-14.53303255,-14.36268468,-14.31217624
