Latitude,Longitude,2021-04-01,2021-04-06,2021-04-11,2021-04-16,2021-04-21,2021-04-26,2021-05-01,2021-05-06,2021-05-11,2021-05-16,2021-05-21,2021-05-26,2021-05-31,2021-06-05,2021-06-10,2021-06-15,2021-06-20,2021-06-25,2021-06-30,2021-07-05,2021-07-10,2021-07-15,2021-07-20,2021-07-25,2021-07-30,2021-08-04,2021-08-09,2021-08-14,2021-08-19,2021-08-24,2021-08-29,2021-09-03,2021-09-08,2021-09-13,2021-09-18,2021-09-23,2021-09-28
12.65918,77.6903402,0.2703957550298475,0.2566322404885971,0.24286872594734674,0.22910521140609635,0.2605027964142889,0.2919003814224815,0.24868018894137262,0.19022837840702275,0.1317765678726729,0.073324757338323,0.2360916748010575,0.398858592263792,0.2884972170686456,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955,0.38713292983635955
12.661055,77.70231,0.3906856403622251,0.2703804829521626,0.15007532554210012,0.029770168132037637,0.17290035124159134,0.31603053435114503,0.16036156678942082,0.12851396563502254,0.09666636448062428,0.064818763326226,0.16855101780474913,0.27228327228327226,0.24536190227332114,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044,0.25419287211740044
12.6614267,77.7030067,0.20008942544153813,0.14167729021953246,0.08326515499752679,0.024853019775521113,0.14493458308474658,0.26501614639397203,0.2639664804469274,0.27077243084306546,0.2775783812392036,0.28438433163534166,0.32402941413981845,0.3636744966442953,0.2989889263360616,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993,0.33071774751903993
